1.3336
1.1447
1.2923
1.5204
1.1811
1.3058
1.3044
1.2136
1.5267
1.4645
1.2284
1.4748
1.1958
1.2319
1.2908
1.4399
1.2694
1.2083
1.282
1.5644
1.4346
1.3095
1.4482
1.3296
1.1525
1.2316
1.2281
1.3631
1.3135
1.2824
1.176
1.0129
1.6441
1.2234
1.3669
1.1455
1.2913
1.5053
1.1678
1.3163
1.3161
1.2184
1.5376
1.4626
1.2417
1.4982
1.1918
1.2261
1.2818
1.4312
1.2591
1.2069
1.2689
1.571
1.4314
1.31
1.4497
1.3465
1.1433
1.2268
1.2206
1.3573
1.2975
1.2983
1.2107
1.0833
1.6597
1.2485
