0,0,4.1788,1.3173,0,3.0116,7.9849,5.5136,2.8691,3.8887,1.701,1.6157,0,8.6713,0.60827,0,6.0278,0,2.9069,1.2283,3.6304,1.0456,5.3398,3.8877,0,3.6341,2.7606,5.0088,8.3918,7.7688,0,1.5364,3.0577,4.1937,0,0,0,0,0,0,0,0,1.8799,0,0,0,0,0,0,0,0,0,0,0,0,0.97912,0,2.4634,0,0,0,1.7573,0,0,0,0,0,0
0,0,3.9577,0,0,0,1.4726,0.76929,6.5976,0,4.6034,0.48842,6.4772,1.3739,2.7276,4.3276,5.0812,2.7229,4.1286,0,1.8967,7.3502,3.4985,7.0883,7.6123,5.8772,9.1876,2.9595,1.8493,1.3661,4.0339,1.501,0,4.6389,0,5.4253,4.4355,0,0,0,0,0,1.4701,0,2.7263,0,5.0903,0,0,2.4109,4.0261,1.3777,3.2921,0,0.46476,3.1607,2.8785,1.9374,4.0182,5.532,7.1868,0.35458,0,0.5957,2.9344,0,0,2.173
4.1788,3.9577,0,0,0,3.4071,7.9252,6.4458,2.2043,4.101,2.8147,0,0,6.742,0,3.0422,8.7659,3.5111,6.0927,0,7.2736,3.448,9.6735,4.4368,0.90224,9.6053,9.8199,6.9476,4.184,6.7543,0.52897,0,2.2136,5.8026,0,4.7594,7.2044,0,0,0,0,0,0.98395,0,0,0,0,0,0,3.2792,5.7752,0,3.2045,0,0.99485,3.762,5.9554,0.81972,0.86627,5.8586,8.0267,0,0,0,0,0,0,2.6127
1.3173,0,0,0,3.6316,5.3646,4.7777,4.3283,7.1132,8.6523,0,8.3797,1.2961,3.7649,5.7456,0,0,0,0,9.9198,0,0.79628,0,8.0017,0,0,0,9.3068,4.4446,1.0733,0,0.79234,1.3717,3.8134,0,0,0,2.8928,0,1.6941,2.5195,0,5.1657,2.4856,0,4.6815,0,0,1.6452,0,0,0,0,3.9626,0,0,0,6.5104,0,0,0,3.5597,0,0,0,0,0,0
0,0,0,3.6316,0,6.2065,2.0485,3.0127,4.5092,3.2743,1.5854,4.8865,1.5819,0.805,6.4985,0,0,0,0,3.41,0,1.4348,0,5.0373,0,0,0,3.7393,0.99755,0.37427,0,5.2555,0,5.2669,0,0,0,0,0,0,0,0,0.87299,0,0,0.98756,0,0,0,0,0,0,0,0,0,0,0,0.95194,0,0,0,0,0,0,0,0,0,0
3.0116,0,3.4071,5.3646,6.2065,0,7.7812,8.9268,5.6765,9.5773,3.4753,9.0187,3.1836,6.5589,7.2129,0,2.1158,1.5204,0.64659,6.0375,3.1156,1.1326,3.7288,5.7939,0,1.892,1.1142,7.3398,5.7407,4.0675,0,5.7889,2.1056,5.4042,0,0,0,0,0,0,0,0,4.2414,0,0,3.0544,0,0,0,0,0,0,0,2.3813,0,0,0,4.9572,0,0,0,3.0597,0,0,0,0,0,0
7.9849,1.4726,7.9252,4.7777,2.0485,7.7812,0,8.562,5.6432,9.4557,1.2781,5.2259,2.3205,9.385,4.3113,1.8273,5.7459,0,2.2556,4.0473,6.8735,2.7022,7.6177,7.0494,0,5.6783,5.7183,10.465,7.981,9.19,0,2.4411,5.3045,6.4995,0,0,0,0,0,0,3.7798,0,5.0083,0,0,3.1185,0,0,0,1.6754,0,0,0,3.0766,0,2.6236,0,6.5366,0,0,0,4.7575,0,2.0918,0,0,0,0
5.5136,0.76929,6.4458,4.3283,3.0127,8.9268,8.562,0,5.557,8.5971,4.2575,7.2396,3.3195,9.2273,4.6555,0,6.1341,2.6472,2.4628,5.6147,5.0898,2.0687,6.6686,6.1869,0.7321,4.55,3.2853,7.0977,6.4011,6.8609,0.89728,5.9215,2.756,5.4777,0,0,0,0,0,0,0,0,4.7235,0,0,2.7186,0,0,0,0,0,0,0,0,0,1.8033,0,4.9434,0,0,0,3.279,0,0,0,0,0,0
2.8691,6.5976,2.2043,7.1132,4.5092,5.6765,5.6432,5.557,0,7.0719,2.8647,7.1419,4.8353,5.0514,6.5276,2.9532,2.9412,0,0.85811,6.7186,2.3516,7.7801,2.9729,9.4095,6.5117,3.1381,7.5679,7.7047,5.5498,4.8733,1.4605,2.5808,3.3324,4.6508,1.5409,2.2139,0.89985,4.7076,0.53244,3.0806,4.6169,3.3673,5.8422,5.2228,0,4.2255,1.0394,2.987,1.8824,3.4802,0,0,0,4.8282,2.6322,4.1467,2.1487,6.7931,1.5555,0,2.494,6.3708,3.705,3.7513,0,0,1.6944,2.7052
3.8887,0,4.101,8.6523,3.2743,9.5773,9.4557,8.5971,7.0719,0,1.6684,9.1626,2.6979,7.9018,5.3582,0,1.9169,0,0,8.9985,2.8705,0.82919,3.4907,6.5018,0,2.2959,1.7576,9.4316,7.3013,3.4909,0,2.9494,2.737,6.7,0,0,0,0,0,0,3.0785,0,6.0972,0,0,4.8429,0,0,1.6472,0,0,0,0,3.6595,0,1.0112,0,7.0063,0,0,0,3.4656,0,0,0,0,0,0
1.701,4.6034,2.8147,0,1.5854,3.4753,1.2781,4.2575,2.8647,1.6684,0,3.3384,7.2351,5.5978,1.7555,0.44835,5.8381,8.5388,7.4767,0.96706,3.1174,4.0374,4.1504,1.2126,5.109,7.9664,6.0805,1.1646,6.2642,2.4914,5.5065,5.5418,0.95826,8.2498,0,3.5801,0.33226,0,0,0,0,0,0,0,4.3179,0,6.1614,0,0,0,0,2.5097,1.2262,0,0,1.4543,0,0,4.2009,4.7104,5.3046,0,0,0,4.5861,0,0,2.2307
1.6157,0.48842,0,8.3797,4.8865,9.0187,5.2259,7.2396,7.1419,9.1626,3.3384,0,3.3629,6.5237,7.0726,0,0,0.85858,0,9.3314,0,1.3998,0,7.2189,0,0,0.89636,7.5753,6.1322,1.0787,0,4.3497,0.56596,6.1275,0,0,0,3.8692,0,2.54,2.2812,1.6648,4.6897,3.8995,0,4.608,0,0,1.8898,0,0,0,0,4.6463,0,0,0,5.6457,0,0,0,4.3432,0,0,0,0,0,0
