9.0325,0,4.5032,1.3869,0,3.2039,8.1139,5.7182,2.8404,3.9802,2.1161,1.7167,0,8.7256,0.93379,0,5.9935,0,2.8482,1.4953,3.8176,0.92866,5.5983,3.7765,0,3.6793,2.8597,5.0133,8.4953,7.8661,0,1.4778,3.2975,4.2633,0,0,0,0,0,0,0,0,2.0713,0,0,0,0,0,0,1.0266,0,0,0,0,0,1.095,0,2.5747,0,0,0,2.0639,0,0,0,0,0,0
0,7.4628,3.9939,0,0,0,1.3028,0.94704,6.5281,0,4.6767,0.66916,6.483,1.3669,2.8314,4.5295,5.1358,2.6794,4.0534,0,1.9122,7.2463,3.4805,7.0641,7.5213,5.8847,9.1656,3.0681,1.9788,1.2753,3.8744,1.7992,0,4.609,0,5.4268,4.2368,0,0,0,0,0,1.1758,0,2.6502,0,5.0086,0,0,2.3339,3.9149,1.1945,3.0759,0,0.38597,3.1795,2.7522,1.9174,3.9867,5.4302,7.1065,0.46774,0,0.65904,2.9615,0,0,1.906
4.5032,3.9939,10.335,0,0,3.7737,8.027,6.732,2.1115,4.0368,2.7119,0,0,6.929,0,2.8386,8.7723,3.4661,6.0467,0,7.1039,3.2315,9.6673,4.4073,0.6862,9.5804,9.8683,6.8964,4.3566,6.8228,0.69484,0,2.2891,5.7498,0,4.8461,7.2063,0,0,0,0,0,0.9348,0,0,0,0,0,0,3.1069,5.7137,0,3.2372,0,0.70006,3.6557,5.7845,0.79287,0.88179,5.8527,7.9362,0,0,0,0,0,0,2.3867
1.3869,0,0,9.9919,3.5985,5.4458,4.9004,4.3048,7.2317,8.6831,0,8.4251,1.2017,3.7034,5.8686,0,0,0,0,9.9386,0,0.78811,0,8.0403,0,0,0,9.3243,4.4299,1.0113,0,0.85063,1.4657,3.9115,0,0,0,3.0771,0,1.5119,2.5521,0,5.3995,2.338,0,4.5597,0,0,1.4282,0,0,0,0,3.9525,0,0,0,6.5278,0,0,0,3.859,0,0,0,0,0,0
0,0,0,3.5985,6.6332,6.2243,1.9525,2.9769,4.4695,3.2975,1.1857,4.881,1.2114,0.94642,6.5386,0,0,0,0,3.4245,0,1.4753,0,4.9322,0,0,0,3.6431,1.3702,0,0,5.3929,0,5.4592,0,0,0,0,0,0,0,0,1.0517,0,0,1.1572,0,0,0,0,0,0,0,0,0,0,0,0.99078,0,0,0,0,0,0,0,0,0,0
3.2039,0,3.7737,5.4458,6.2243,10.162,7.7833,8.9039,5.7939,9.5385,3.5113,9.0341,3.3298,6.5603,7.2403,0,2.3087,1.2676,0.5812,6.0628,3.1912,1.2616,3.9882,5.8421,0,2.0652,1.3301,7.35,5.7849,3.996,0,5.9364,2.3115,5.4513,0,0,0,0,0,0,0,0,4.3772,0,0,3.2261,0,0,1.071,0,0,0,0,2.27,0,1.0221,0,4.9887,0,0,0,2.8854,0,0,0,0,0,0
8.1139,1.3028,8.027,4.9004,1.9525,7.7833,10.972,8.6897,5.6646,9.4685,1.3845,5.3017,2.5817,9.4309,4.2992,1.8783,5.5694,0,1.9199,4.1307,6.9018,2.7442,7.6947,6.9784,0,5.5052,5.8368,10.487,7.9775,9.1993,0,2.3625,5.5147,6.5711,0,1.0686,0,0,0,0,3.4134,0,5.0578,0,0,2.677,0,0,0,1.7999,0,0,0,2.6073,1.1058,2.9357,0,6.3617,0,0,0,4.9754,0,1.8688,0,0,0,0
5.7182,0.94704,6.732,4.3048,2.9769,8.9039,8.6897,9.9767,5.6031,8.513,4.1919,7.0878,3.5008,9.2493,4.6052,0,6.1682,2.3367,2.1379,5.498,5.1698,2.0708,6.8443,6.1888,0.67663,4.4937,3.502,7.1302,6.3973,6.909,0.72074,5.8114,2.9931,5.4778,0,0,0,0,0,0,2.7164,0,4.9583,0,0,2.7216,0,0,0,0,0,0,0,0,0,2.0007,0,5.2681,0,0,0,3.312,0,0,0,0,0,0
2.8404,6.5281,2.1115,7.2317,4.4695,5.7939,5.6646,5.6031,8.4867,7.2424,2.9123,7.1687,4.856,4.9966,6.5767,3.2504,2.7731,0,0.74554,6.8167,2.2765,7.7937,2.9383,9.4417,6.4398,3.0877,7.6873,7.8027,5.4794,4.7699,1.4614,2.6681,3.3492,4.5882,1.7416,2.4577,0.99069,4.7443,0.85045,3.1154,4.5839,3.4907,6.0308,5.2829,0,4.3911,1.0641,3.0761,1.9177,3.6214,0,0,0,4.9776,2.7087,4.363,2.1143,6.8335,1.5322,0,2.7422,6.514,3.6901,3.807,0,0,1.8785,2.8202
3.9802,0,4.0368,8.6831,3.2975,9.5385,9.4685,8.513,7.2424,11.672,1.8472,9.168,2.8229,8.014,5.4584,0,2.0768,0,0,8.9412,2.7601,0.88662,3.3607,6.4795,0,2.3703,1.8748,9.4619,7.2902,3.3115,0,3.1446,2.8916,6.7347,0,0,0,0,0,0,2.6365,0,6.184,0,0,4.9212,0,0,1.7322,0,0,0,0,3.7234,0,0.94195,0,6.8069,0,0,0,3.6658,0,0,0,0,0,0
2.1161,4.6767,2.7119,0,1.1857,3.5113,1.3845,4.1919,2.9123,1.8472,9.6142,3.5845,7.2571,5.5135,1.7187,0.5169,5.8315,8.511,7.5361,1.3017,2.9129,4.1357,4.0756,1.397,5.0969,7.9174,6.138,1.2983,6.211,2.1578,5.5425,5.4772,0.9454,8.2752,0,3.4232,0.31783,0,0,0,0,0,0,0,4.1311,0,6.1168,0,0,0,0,2.2686,1.1479,0,0,1.3458,0,0,4.0401,4.7104,5.1942,0,0,0,4.6747,0,0,2.1781
1.7167,0.66916,0,8.4251,4.881,9.0341,5.3017,7.0878,7.1687,9.168,3.5845,10.79,3.567,6.5653,7.1604,0,0,0,0,9.3185,0,1.4297,0,7.2226,0,0,1.1989,7.5528,6.1988,1.064,0,4.3983,0.8119,6.2204,0,0,0,3.8734,0,2.4775,2.4082,0,4.8322,3.6219,0,4.7329,0,0,2.2389,0,0,0,0,4.6514,0,0,0,5.6125,0,0,0,4.4469,0,0,0,0,0,0
0,6.483,0,1.2017,1.2114,3.3298,2.5817,3.5008,4.856,2.8229,7.2571,3.567,8.5135,3.7835,2.0325,0.73559,0.74361,3.0602,1.7807,2.4615,0,5.9385,0.94227,3.4768,7.8394,5.0115,7.8837,2.5596,4.3354,1.5513,6.4,4.7654,0,6.1871,0,4.8993,0,0,0,0,0,0,1.3048,0,5.2125,0,7.5342,0,0,0,0,2.6605,1.2282,0,0,2.4486,0,0,5.8487,5.2906,6.4117,0,1.3269,0,5.7519,1.1503,0,3.3475
8.7256,1.3669,6.929,3.7034,0.94642,6.5603,9.4309,9.2493,4.9966,8.014,5.5135,6.5653,3.7835,10.055,3.3435,0.55739,7.1762,3.7129,3.6435,5.1142,5.5033,2.2458,7.3465,5.5493,1.0338,5.4361,4.1569,6.8487,8.8125,8.2778,1.5312,5.2551,3.663,6.1968,0,0,0,0,0,0,0,0,3.9998,0,0,0,0.62719,0,0,0,0,0,0,0,0,1.8266,0,3.6792,0,0,0,2.3894,0,0,0,0,0,0
0.93379,2.8314,0,5.8686,6.5386,7.2403,4.2992,4.6052,6.5767,5.4584,1.7187,7.1604,2.0325,3.3435,7.3543,0,0,0,0,5.4674,1.1781,3.7767,1.0207,7.0821,0.90823,0,3.3466,6.08,3.4995,1.9735,0,4.1781,1.5378,3.1094,0,0,0,1.937,0,1.1025,1.0034,0,3.0251,1.8273,0,2.032,0,0,0.87567,0.93884,0,0,0,2.4519,0,1.793,0,3.5704,0,0,0,2.4043,0,0,0,0,0,0
0,4.5295,2.8386,0,0,0,1.8783,0,3.2504,0,0.5169,0,0.73559,0.55739,0,9.4124,4.1823,0,1.9141,0,8.1574,8.1929,8.7471,7.6102,2.1105,2.9922,8.5234,6.847,1.4555,3.9501,0,0,0.82982,3.5579,0,2.9255,3.5086,0,0,0,0.59335,0,2.4355,0,0,0,0,0,0,8.0861,0.97432,0,0,0,6.0598,6.8453,7.7278,5.4882,0,0.62093,6.8773,4.4028,2.1827,4.5374,0,0,1.4888,2.1826
5.9935,5.1358,8.7723,0,0,2.3087,5.5694,6.1682,2.7731,2.0768,5.8315,0,0.74361,7.1762,0,4.1823,9.5535,6.0404,8.9748,0,6.7069,4.3393,9.0481,4.2892,1.2936,8.8586,8.9833,5.4249,7.3332,7.7242,0.90332,0.537,4.6507,8.2676,0,4.7179,5.8226,0,0,0,0,0,0.83709,0,0,0,0,0,0,1.64,4.5016,0,3.0294,0,0,3.241,3.1811,0,1.2519,5.6036,7.1055,0,0,0,0,0,0,1.4853
0,2.6794,3.4661,0,0,1.2676,0,2.3367,0,0,8.511,0,3.0602,3.7129,0,0,6.0404,8.1497,8.2988,0,2.0399,1.4853,3.7234,0,2.7419,8.1951,6.0067,0,4.3851,1.9144,3.6195,2.9377,0.91562,6.4633,0,1.7729,0,0,0,0,0,0,0,0,2.1516,0,3.9252,0,0,0,0,2.0414,1.3129,0,0,0,0,0,2.5214,4.7337,5.0165,0,0,0,3.4795,0,0,0
2.8482,4.0534,6.0467,0,0,0.5812,1.9199,2.1379,0.74554,0,7.5361,0,1.7807,3.6435,0,1.9141,8.9748,8.2988,9.4631,0,4.7812,2.4074,6.1784,0.72674,2.7585,9.0102,7.55,2.4001,5.1827,4.8425,2.4246,1.6084,2.446,7.7266,0,3.6245,3.0999,0,0,0,0,0,0,0,0.61502,0,2.1171,0,0,0,2.5444,1.6222,2.9861,0,0,1.1548,0,0,2.4975,5.717,6.0229,0,0,0,1.9633,0,0,0.58727
1.4953,0,0,9.9386,3.4245,6.0628,4.1307,5.498,6.8167,8.9412,1.3017,9.3185,2.4615,5.1142,5.4674,0,0,0,0,9.2158,0,0,0,6.6198,0,0,0,8.178,5.0814,0.53599,0,1.8845,0.84767,4.8875,0,0,0,3.5893,0,2.4569,3.3849,0,5.3093,3.6195,0,4.9613,0,0,1.9545,0,0,0,0,4.5648,0,0,0,6.6917,0,0,0,4.5673,0,0,0,0,0,0
3.8176,1.9122,7.1039,0,0,3.1912,6.9018,5.1698,2.2765,2.7601,2.9129,0,0,5.5033,1.1781,8.1574,6.7069,2.0399,4.7812,0,10.745,4.994,10.476,5.5402,0,5.0086,6.9343,9.0357,5.7572,9.5264,0,0,4.632,8.1902,0,1.0908,1.5992,0,0,0,1.2108,0,2.378,0,0,0,0,0,0,6.3919,0,0,0,0,5.3638,5.2091,4.9056,5.1852,0,0,3.7883,4.2728,2.5882,4.8089,0,0,1.8368,2.1832
0.92866,7.2463,3.2315,0.78811,1.4753,1.2616,2.7442,2.0708,7.7937,0.88662,4.1357,1.4297,5.9385,2.2458,3.7767,8.1929,4.3393,1.4853,2.4074,0,4.994,8.4672,5.8549,8.8394,6.6085,4.2234,8.6222,5.8307,2.7172,3.501,3.2197,0,1.0325,3.982,0.94591,3.9735,3.8554,0,0,0,2.1069,1.2777,3.4947,0,1.4434,0,3.6817,1.6923,0,5.8625,2.3701,0,0.75359,0,3.9626,5.9107,5.0492,5.1016,2.6196,2.5208,6.3034,4.3522,2.4365,3.3333,0.71404,0,0.95097,1.7813
5.5983,3.4805,9.6673,0,0,3.9882,7.6947,6.8443,2.9383,3.3607,4.0756,0,0.94227,7.3465,1.0207,8.7471,9.0481,3.7234,6.1784,0,10.476,5.8549,11.111,5.9816,0.15769,7.4519,9.6381,8.2356,6.4953,8.6986,0,0,4.5094,8.3682,0,3.6208,6.3136,0,0,0,0,0,2.1264,0,0,0,0,0,0,7.7373,2.8532,0,0,0,5.054,6.0879,8.2484,3.8566,0,2.2032,8.1292,2.2185,1.3583,3.0259,0,0,0.68085,2.0943
3.7765,7.0641,4.4073,8.0403,4.9322,5.8421,6.9784,6.1888,9.4417,6.4795,1.397,7.2226,3.4768,5.5493,7.0821,7.6102,4.2892,0,0.72674,6.6198,5.5402,8.8394,5.9816,10.409,6.1171,3.8767,8.617,9.0838,6.4346,6.2199,0,2.2834,4.7472,5.58,2.608,3.4065,1.1471,4.8675,0,3.3651,6.2451,4.1277,7.1714,5.0353,0,4.8667,0,2.9215,2.4943,6.6568,0,0,0,5.5924,5.4384,6.5828,4.468,8.7668,0,0,4.4969,8.052,4.3957,5.824,0,0,3.4245,3.7113
0,7.5213,0.6862,0,0,0,0,0.67663,6.4398,0,5.0969,0,7.8394,1.0338,0.90823,2.1105,1.2936,2.7419,2.7585,0,0,6.6085,0.15769,6.1171,8.2482,5.3994,8.6763,0.34959,1.7139,0,4.5069,2.0468,0,4.056,0,4.1821,0.83816,0,0,0,0,0,0.56913,0,3.5291,0,6.1041,0,0,0,1.2396,2.1715,2.3476,0,0,1.5658,0,0,5.1567,5.6003,6.6719,0,0,0,4.5757,0,0,2.1841
3.6793,5.8847,9.5804,0,0,2.0652,5.5052,4.4937,3.0877,2.3703,7.9174,0,5.0115,5.4361,0,2.9922,8.8586,8.1951,9.0102,0,5.0086,4.2234,7.4519,3.8767,5.3994,11.498,10.058,4.5358,5.2024,5.3156,6.3304,3.1704,1.6042,7.0826,0,6.0753,5.8497,0,0,0,0,0,0,0,4.3738,0,6.6361,0,0,0.59415,5.5896,4.5675,5.9058,0,0,2.7017,2.2392,0,5.7913,8.5386,8.9561,0,0,0,6.2993,0,0,2.9433
