FC_CORR,param_correlation
0.9793481727786518,0.9978529160898147
0.9757729204256264,0.9924424683803874
0.9764539796624264,0.999739759356647
0.9793891245433024,0.9949838444993113
0.9719056343466487,0.9945816320471923
0.986242813843544,0.9970615441769785
0.982206935962093,0.9934462072099982
0.9777204677085296,0.990895702224637
0.9761677308367267,0.9510524387823763
0.9814557905618206,0.9949890162016638
0.9721865677243273,0.9954369997715005
0.9805696640782915,0.9953062925706772
0.9830256816059787,0.9968481389618808
0.9749892748513896,0.9976373379445941
0.9771503699237688,0.9925608521756243
0.9737993695335434,0.995623770454742
0.980298569073636,0.9969822473468226
0.9854715320661198,0.9942127979067725
0.9789896880186957,0.9927972464746333
0.983820648486232,0.9985596476908192
0.9738673169397587,0.9988785854255523
0.9700451607294723,0.9969681494296257
0.9873750093801997,0.9952066824288266
0.9798241977862204,0.9965475065302768
0.9428012810850162,0.9982497498785395
0.9866894847352675,0.9949707907870805
0.9708489915533048,0.9988424732949027
0.9749720299683337,0.9961238103097924
0.9785589463633229,0.998068151960803
0.9763479626215836,0.9905202828312655
0.9620772319596618,0.9930370180329144
0.9698312109911571,0.9943780537906912
0.9893093006091908,0.9928064171256712
0.9852855360961974,0.9895236447466713
0.9756798168240896,0.9916938571200585
0.9757982394335648,0.9903605390981524
0.9864551065431036,0.9924125253835472
0.9713955007267536,0.9923989116206823
0.977140384305274,0.9890290489866808
0.9835955324652985,0.7990292505922801
0.9662661475641562,0.8042737835924619
0.9894862148772504,0.808808272563822
0.9850739070559951,0.8024266827173185
0.9760886906263326,0.7928705285541322
0.9817145204248657,0.8112242342325374
0.9775549727534265,0.7888780713039311
0.9716840974737082,0.8150322804213995
0.9888289895107718,0.8145511502454218
0.9687701333028788,0.8068324649170867
0.9769346604572634,0.9864139175878383
0.9764555678630488,0.9637768910203964
0.9689834141055672,0.9753007632314095
0.9775816854799914,0.9811224197449656
0.9622745550233085,0.974218875896584
0.9801565622460786,0.9833500533330096
0.9752416675722351,0.9770058855811175
0.9874686046001232,0.9809133195471464
0.980277831178851,0.9827731519939462
0.9700231960017518,0.9847238576147394
0.983912721136929,0.9680260047873872
0.9737614892501326,0.956937343668813
0.9749355929173273,0.9693704929715504
0.9755454913518402,0.9567359114947
0.9710434523994285,0.973964307612028
0.9743352897437434,0.9692732935830226
0.977627485233789,0.9647545289197392
0.9773410732567624,0.9667521814824978
0.9859167009764387,0.9621362334515268
0.9733803509224909,0.9606770781052768
0.9808547846368864,0.9959503884344033
0.9791338022728531,0.9957862466674338
0.979280506054537,0.9967537376829492
0.9729460285017328,0.9961952240277565
0.974133325018212,0.9970293507873336
0.968848146839189,0.9975903374288929
0.9834882520161213,0.9952497350469192
0.9743050820733646,0.9951632396375341
0.9745929837796823,0.9951749989066997
0.9769127420784394,0.9970610479638262
0.9715643805048456,0.9065904746545485
0.9806380948078528,0.908290612223312
0.9746835216226531,0.9110875552459603
0.9765167002196768,0.9238085242272616
0.9824318226126489,0.9102608634595549
0.96416550791454,0.9025697999371024
0.9826385228023808,0.9063327288852526
0.9754398998847736,0.9017389327682563
0.9732486116536305,0.9278506942697868
0.9788080567695407,0.9273837804020884
0.9828177599283516,0.9852978922743993
0.9895799876937384,0.9819367258839562
0.9728352566855025,0.9850686587269257
0.9855062031203344,0.9876781905974773
0.9809576531522622,0.9797543111029688
0.9794456802664889,0.9876562447882243
0.982225972306596,0.9956626092084819
0.9808529378268332,0.9746227491181529
0.9653418760044069,0.9860099919279535
0.9756161419274032,0.988084929968612
0.9738513348536506,0.99617304553836
0.9761260998947395,0.9944384800551224
0.9739508367263972,0.9951307457511828
0.977727493469001,0.9953419914180824
0.9779230363188638,0.9966687768888349
0.9810841505187697,0.9956206542604421
0.99020040530616,0.9952420551440231
0.9715981507329345,0.9971259425089662
0.9864818960949177,0.9962458274056729
0.9729310734463488,0.9963099418620424
0.9652937637197732,0.9735524860302089
0.9839511410461288,0.9939223251896515
0.9793939165552237,0.9777970600552157
0.9661562471053232,0.9935689233670605
0.9799919574840436,0.9964285316375944
0.9769506492162944,0.9912056601732072
0.9445965216480863,0.9831108415901952
0.9885140944853635,0.9908809939283098
0.9868487251453787,0.9920251144078727
0.9562976118065696,0.9955793293357292
0.9859414924803152,0.9634271075265811
0.9762770988648253,0.9693725994257816
0.9712817977391569,0.9541170181214224
0.9819545071920066,0.9637424403574946
0.9741457932341434,0.9467169162027937
0.9755605889591098,0.9693024134769342
0.9854196241250093,0.9723923084063731
0.9774754543012035,0.922982527035821
0.9898485019942643,0.9720763681008643
0.9762490666290184,0.9633269544432901
0.9838018012139923,0.9970196628908442
0.9780577417379455,0.9969480345260926
0.9776224428997027,0.9974012956731725
0.9822106250956497,0.996989255200315
0.9896708191894353,0.9973023936081189
0.9679754837374938,0.9969429412651964
0.9804943631344234,0.9972502669528607
0.9791943379780496,0.9965231299352042
0.9749873790199872,0.9969658823302388
0.9789124670128051,0.9970537435645748
0.9574679933471486,0.9835803842250601
0.9658511410521399,0.9969161566768947
0.9647796909156867,0.9909459469561368
0.9662799892372378,0.987245029148308
0.9811304280612648,0.9907286306885416
0.964790431665556,0.9841473352913822
0.964758238683116,0.9951076741167229
0.9631507234773768,0.9304979752515566
0.9874657221700343,0.9983520057880841
0.9518935775420414,0.9967443387658109
0.9739471877464072,0.996272855769794
0.9757236925094857,0.995727581945091
0.9762086707858931,0.9971907273010371
0.9663434789723325,0.9935548227307917
0.9642662748714736,0.998280340297206
0.9919723334068024,0.9983214495991166
0.9782749117163859,0.9980686715345632
0.9642924998276899,0.997984869524123
0.988493636738195,0.9990244347153736
0.9786032147077354,0.9976605224439304
0.9503383966672424,0.9991759995056104
0.9806334911380522,0.9987909918450864
0.9735505343067553,0.999482547314001
0.9116628158556959,0.9995744373974893
0.9832768223503104,0.9989354042613581
0.9520001150036682,0.9987606630694364
0.9885517126870976,0.9982555845089837
0.9787737630348704,0.9995616759577703
0.9790132196715368,0.9950633687125777
0.9613820592772137,0.9919162932548377
0.9511511152630787,0.9931519920726141
0.9830751795806136,0.992912389232797
0.9782903023228066,0.9941859285232671
0.9621790906476065,0.9946557774652957
0.953236451627833,0.9892148392188365
0.9830711920651641,0.9933534664579408
0.9876292367431374,0.9950831610992384
0.9653001930871712,0.9933455029362664
0.969266363147252,0.7705881646952536
0.9479297105908951,0.7759407124388051
0.9824256132226633,0.7800533631703926
0.9763158112183736,0.7737634562980419
0.9820891384510246,0.764422934130999
0.9830683975633091,0.782079639362577
0.9809522673580675,0.7607824862036722
0.9657090563869445,0.7860795026105408
0.9790942034760869,0.7855032446256187
0.9458297626136071,0.7781780170012106
0.9708287832608304,0.9818321420817635
0.9567238713153464,0.9504532997161808
0.951055343611323,0.9652862158453241
0.9691330914243923,0.9737622258270976
0.9408704370602072,0.963842539443943
0.9745585885189888,0.97656295262832
0.9531476514184963,0.9676513467950058
0.9856616105025405,0.9732845964445459
0.9636438329581658,0.9754962900997288
0.9628362782972129,0.9787931549148784
0.9634312811499928,0.967392573257417
0.98069795309488,0.9573096468146467
0.968779561156851,0.9688859362372992
0.9752420925026056,0.9592989647133955
0.9568246237677136,0.9750094481197269
0.9776704783057347,0.9733784165129293
0.9678942193431856,0.9652005210658161
0.9678823096209936,0.9611133533347873
0.9843657961461681,0.9594648724768442
0.9601374276458366,0.95948053027592
0.9698397041457539,0.9963632491101082
0.9702209384697372,0.9952459978457427
0.9728656522219152,0.9971519956971149
0.9692498522842957,0.9960922764592152
0.9624642959732883,0.996447224956352
0.9659485599957192,0.9964166118571902
0.9828028817052371,0.9918602145319496
0.9565484227064883,0.9947192957108898
0.9573957866140448,0.9915351719053759
0.9583403119968256,0.995432382344668
0.9736836628727945,0.8975874576366482
0.9570501260188513,0.8997920366995709
0.9655706472672083,0.902294645736703
0.9864379616795936,0.9153451967620776
0.9619863610631061,0.9012285274671537
0.955674709222114,0.8938729038533707
0.9755979024290403,0.8961642359012804
0.9617297092790528,0.8927214804478014
0.9627317290695104,0.9191614149799291
0.9615304026579142,0.9173986836550124
0.9864253095858984,0.975724402440364
0.9814817599503532,0.9708753249630508
0.958923632517569,0.97592873708212
0.9826044043191946,0.9815929875111283
0.9751816826514152,0.9735205659244652
0.9666265926812722,0.9789142081320092
0.9675725957360984,0.9910675849586945
0.98946558533882,0.9615604477796552
0.9579406842425171,0.9796111591208568
0.9677684104251032,0.9779748932711091
0.9753605144426125,0.9954554320808195
0.982257373613376,0.9932183025976704
0.9532065795209969,0.9950023554258467
0.962559831106233,0.9929535021413725
0.9636961509968169,0.9958020440562134
0.9807773095190294,0.9953871024994264
0.9839416523358376,0.9901255966841082
0.9877296712177792,0.995318087690429
0.979694314393522,0.9962763053513016
0.9736914912259672,0.9965796846403123
0.9569560689222659,0.9578709813606243
0.9669523464565776,0.9875870446894243
0.9687954016340636,0.9637009833834046
0.9398957702379741,0.9859988795604857
0.9690014016779125,0.9930777806651409
0.9649670503433693,0.9846822413788467
0.9066556208187984,0.9718129077382166
0.9772054223998973,0.9816682626044128
0.9696980084100413,0.9854258349528912
0.9351616332527815,0.9902136445684003
0.9784424735513315,0.9593555286420915
0.9727725154685395,0.9679130628435757
0.9502425582141862,0.9476390717052599
0.9665776680923123,0.9587086788801256
0.9663077373831735,0.9347702726763008
0.9827014803943016,0.9718500285349082
0.9815949031442713,0.9714810702931218
0.9694355889316626,0.9072450735000905
0.9836383647059709,0.9676170774589667
0.9688597452974829,0.9544895575312605
0.9781034262498721,0.9918512806334461
0.9584837429174454,0.9916912110185554
0.9556348365329128,0.9926702128565784
0.9568204549014453,0.9917262995001176
0.9812204051106626,0.992656503792099
0.9623101644537492,0.9916838766967624
0.958817404323094,0.992427697576532
0.9716906600349686,0.9906934973605318
0.956950020187457,0.9915653268617485
0.9839665835785024,0.9921992883522024
0.9547675674571529,0.9939398116651212
