FC_L1,SC_correlation
0.009086543635332345,0.9992206201398978
0.027635739367707468,0.9987694282753293
0.03354926126941998,0.9981739700997112
0.037506696206561385,0.9974477728429533
0.0290258742615202,0.9973139200554348
0.02233367998577923,0.9970912626618575
0.011971098863120144,0.9967825013887122
0.02399454066404927,0.9971902540700576
0.08802795098121213,0.9968524491824824
0.04499222166621969,0.9963351780573808
0.21351279424469988,0.9972327142952973
0.21575138971313293,0.9969360311421721
0.04235602551611994,0.9970873577069744
0.014929020614419475,0.996918820952361
0.006651337846281191,0.9968266475382744
0.01931307737573651,0.9968969653344576
0.021718128312067764,0.9972467992869604
0.002350038246542508,0.9973694377013171
0.011236939754980524,0.9968499677036899
0.017512334472778834,0.996597624229971
0.045389234061641526,0.9966351303968484
0.02169931504969708,0.9968024237193664
0.01981639654436784,0.9967358745634621
0.040218424412934106,0.996724898839164
0.02400131235342401,0.9966625054454493
0.014601206761139516,0.9965683495722213
0.023304856975222943,0.996625484351891
0.007252824053173346,0.99646991802724
0.015921961257993274,0.996265148857252
0.007757721333613133,0.996731196346414
0.0237791156404345,0.997005127067977
0.024876152067430712,0.9962329201985968
0.036190336887655834,0.9968142248908752
0.03134823584511437,0.9971797195433107
0.020951841014699435,0.9967359560615888
0.006149866746952559,0.9974073040136355
0.014160095849385212,0.9971845027758888
0.02041449117286942,0.9968590839506593
0.025312127369662814,0.9966696077736255
0.008281693544887558,0.9969403875221966
0.02199168647956484,0.9969905542150269
0.03522128737279284,0.9971235125958896
0.045050596388214126,0.9969001129900951
0.05793361522094448,0.9970734301962236
0.17790430693494835,0.9971624507534647
0.05269801157972792,0.9963898216598189
0.006220377735377536,0.996652566688724
0.015460597042006752,0.9964741591755165
0.007264319232364037,0.9968026320354045
0.004588559802650605,0.9970704729568717
0.013881087978231899,0.9972160169341792
0.004558907894227304,0.9967551278089578
0.012839408074369727,0.9968696431420091
0.0005787764060545264,0.9967974220945394
0.01690455110335698,0.9969890527928528
0.012880894806163667,0.9970266801657498
0.027543022242930593,0.9967486503891712
0.01337501128397861,0.99645443477806
0.004626429373904672,0.9963331518648167
0.006186511110300608,0.9963174462858457
0.007441541779232118,0.9962362592678897
0.0019901709621025776,0.9960819245884904
0.009736877320082382,0.996146231609826
0.027860080108950743,0.9960025157812614
0.032331109814368764,0.9964014897826787
0.037308172535824136,0.9970797226122344
0.010610869119993148,0.9971269644273901
0.02158571516756208,0.9975080064217896
0.029388615899321287,0.9975558928614529
0.0337755060878015,0.9970815130445507
0.018549195732375123,0.9992670105015392
0.02446271763408764,0.998578121257215
0.02842015257122904,0.9977673349616819
0.019939330626187857,0.9975759534681296
0.013247136350446886,0.9970484540634589
0.0028845552277877995,0.9966908452784113
0.014907997028716924,0.9971296877237834
0.07894140734587977,0.9969518550446994
0.035905678030887345,0.9964975317646751
0.20442625060936756,0.9972142462634733
0.2066648460778006,0.9969168842428316
0.0332694818807876,0.9969013027078771
0.005842476979087129,0.9969948972026861
