FCD_KS,param_correlation
0.2300653263997771,0.9978529160898147
0.14944175476415067,0.9924424683803874
0.11017070705938312,0.999739759356647
0.12915684261606683,0.9949838444993113
0.287057237072852,0.9945816320471923
0.08068577505232999,0.9970615441769785
0.10725444945011477,0.9934462072099982
0.1595118537226759,0.990895702224637
0.22210796552867296,0.9510524387823763
0.1562813119091356,0.9949890162016638
0.15218293313773315,0.9954369997715005
0.09305906601986216,0.9953062925706772
0.10080508902103288,0.9968481389618808
0.10006153077419548,0.9976373379445941
0.11962287176711194,0.9925608521756243
0.13794872862558316,0.995623770454742
0.2054519276813212,0.9969822473468226
0.1087632826876232,0.9942127979067725
0.17662170104884187,0.9927972464746333
0.14860312970949852,0.9985596476908192
0.21686359610700137,0.9988785854255523
0.18688699445710544,0.9969681494296257
0.21110436689125453,0.9952066824288266
0.12919591994272928,0.9965475065302768
0.10882324396263308,0.9982497498785395
0.16000691860865496,0.9949707907870805
0.2975034392852052,0.9988424732949027
0.16888061075939736,0.9961238103097924
0.30932189627532225,0.998068151960803
0.19368126033987668,0.9905202828312655
0.08279505383542358,0.9930370180329144
0.201880195963184,0.9943780537906912
0.19143975925804327,0.9928064171256712
0.32873205285688895,0.9895236447466713
0.20519292828509797,0.9916938571200585
0.3216909592042319,0.9903605390981524
0.08467230298381016,0.9924125253835472
0.08142766770819489,0.9923989116206823
0.13234824304175347,0.9890290489866808
0.5352553399006731,0.7990292505922801
0.10074672927580426,0.8042737835924619
0.1469604085822778,0.808808272563822
0.12145655930544856,0.8024266827173185
0.10738404524001324,0.7928705285541322
0.13052096162254184,0.8112242342325374
0.2006966654548425,0.7888780713039311
0.1884452188730676,0.8150322804213995
0.12338704330376372,0.8145511502454218
0.12309434772094303,0.8068324649170867
0.09008675486825016,0.9864139175878383
0.2775207037762471,0.9637768910203964
0.13220391317786748,0.9753007632314095
0.25064011543826664,0.9811224197449656
0.14190604465385337,0.974218875896584
0.220471586459386,0.9833500533330096
0.3195894318252795,0.9770058855811175
0.1513764668010884,0.9809133195471464
0.1143660104131466,0.9827731519939462
0.27261573054581734,0.9847238576147394
0.1525232902468438,0.9680260047873872
0.07540879848431219,0.956937343668813
0.107113514829365,0.9693704929715504
0.1280782443389926,0.9567359114947
0.28880143112701245,0.973964307612028
0.22531864837292584,0.9692732935830226
0.13040193592919955,0.9647545289197392
0.0914647110920351,0.9667521814824978
0.14191546164896707,0.9621362334515268
0.11625607179978316,0.9606770781052768
0.1607187025046324,0.9959503884344033
0.11950262891113592,0.9957862466674338
0.2323202162705817,0.9967537376829492
0.20813128700534747,0.9961952240277565
0.10210418591838924,0.9970293507873336
0.23599047410086113,0.9975903374288929
0.10844842193263005,0.9952497350469192
0.1834890607508292,0.9951632396375341
0.24660944934601528,0.9951749989066997
0.1827123188069244,0.9970610479638262
0.11839270471154047,0.9065904746545485
0.1372194560243945,0.908290612223312
0.10102469078463748,0.9110875552459603
0.30748231510739055,0.9238085242272616
0.14442448226545998,0.9102608634595549
0.09300365308943102,0.9025697999371024
0.14510218560769245,0.9063327288852526
0.16635038588860077,0.9017389327682563
0.08938630980312393,0.9278506942697868
0.09556590855585256,0.9273837804020884
0.15431751609137048,0.9852978922743993
0.18512921943039992,0.9819367258839562
0.10065460928278692,0.9850686587269257
0.16597774193910023,0.9876781905974773
0.1224845492414354,0.9797543111029688
0.17504790976340603,0.9876562447882243
0.09873732188986922,0.9956626092084819
0.15985810446138152,0.9746227491181529
0.23712032133093527,0.9860099919279535
0.08038532806536805,0.988084929968612
0.09351012086745256,0.99617304553836
0.11792018936488131,0.9944384800551224
0.1268886920786735,0.9951307457511828
0.1851660546153686,0.9953419914180824
0.23479714223025833,0.9966687768888349
0.18801190897545336,0.9956206542604421
0.17795897841618316,0.9952420551440231
0.07002919588791214,0.9971259425089662
0.08320818445779408,0.9962458274056729
0.05701599768098488,0.9963099418620424
0.10773561305759265,0.9735524860302089
0.11257319391482742,0.9939223251896515
0.09792079794619821,0.9777970600552157
0.14788083977815608,0.9935689233670605
0.09180871968904701,0.9964285316375944
0.07954900921360082,0.9831108415901952
0.06884015611712307,0.9920251144078727
0.08812372778478,0.9955793293357292
0.0994573056183266,0.9634271075265811
0.13641106785201224,0.9693725994257816
0.15611648246404966,0.9541170181214224
0.13451050043001073,0.9637424403574946
0.151730148637979,0.9467169162027937
0.23977591395300787,0.9693024134769342
0.1924408434937052,0.9723923084063731
0.12815998641902743,0.922982527035821
0.2481061750183776,0.9720763681008643
0.10970395721993648,0.9633269544432901
0.1441756045374542,0.9970196628908442
0.11751365704520957,0.9969480345260926
0.15324474738269997,0.9974012956731725
0.1662721671740847,0.996989255200315
0.1907520623699758,0.9973023936081189
0.18691409234100412,0.9969429412651964
0.21582285799395584,0.9972502669528607
0.21381684585115704,0.9965231299352042
0.1267920237410775,0.9969658823302388
0.14832215732467655,0.9970537435645748
0.16889355112002985,0.9835803842250601
0.2170392518934086,0.9969161566768947
0.3101919753748781,0.9909459469561368
0.14404780246091065,0.987245029148308
0.2757910516125003,0.9907286306885416
0.29167015533237345,0.9841473352913822
0.11280009865423452,0.9951076741167229
0.15107083085763523,0.9304979752515566
0.12910751549880445,0.9983520057880841
0.16869483330477272,0.9967443387658109
0.2522340859989462,0.996272855769794
0.21577461991694463,0.995727581945091
0.22733228379748327,0.9971907273010371
0.16853288661329302,0.9935548227307917
0.14620544744339795,0.998280340297206
0.12839790968332948,0.9983214495991166
0.18714951721884743,0.9980686715345632
0.14478546707815304,0.997984869524123
0.2402461230967821,0.9990244347153736
0.060722898512659294,0.9976605224439304
0.0871045142319944,0.9991759995056104
0.08587338625855417,0.9987909918450864
0.1324465129091308,0.999482547314001
0.17126970882587048,0.9995744373974893
0.1172568357294888,0.9989354042613581
0.11703851518970916,0.9987606630694364
0.086636290985149,0.9982555845089837
0.0988996529484964,0.9995616759577703
0.08053190007094779,0.9950633687125777
0.21736026252276172,0.9919162932548377
0.07975464563751293,0.9931519920726141
0.08348787561879108,0.992912389232797
0.145486873061148,0.9941859285232671
0.08502752228929071,0.9946557774652957
0.13077746263230638,0.9892148392188365
0.21208085162947649,0.9933534664579408
0.2457514137504144,0.9950831610992384
0.11623947995124943,0.9933455029362664
0.4227764440593656,0.7705881646952536
0.1670102802196658,0.7759407124388051
0.1251939532641579,0.7800533631703926
0.1132725499397024,0.7737634562980419
0.21965647186192247,0.764422934130999
0.19109991463846265,0.782079639362577
0.1038103916861386,0.7607824862036722
0.13574015499605224,0.7860795026105408
0.27698457566667684,0.7855032446256187
0.1330502896366609,0.7781780170012106
0.23322283845529249,0.9818321420817635
0.3622915328721995,0.9504532997161808
0.16081742080034847,0.9652862158453241
0.12798202442973525,0.9737622258270976
0.11770833900541797,0.963842539443943
0.11257460326103493,0.97656295262832
0.1462894316651265,0.9676513467950058
0.15967687535133562,0.9732845964445459
0.27702416548286923,0.9754962900997288
0.16107276870867054,0.9787931549148784
0.16396160812808394,0.967392573257417
0.2848444354046985,0.9573096468146467
0.17220762872696,0.9688859362372992
0.31847092342605654,0.9592989647133955
0.07248722379617009,0.9750094481197269
0.12145444528613727,0.9733784165129293
0.1974586284819259,0.9652005210658161
0.25171256384098084,0.9611133533347873
0.14472134182571192,0.9594648724768442
0.19750686655893712,0.95948053027592
0.12490875284071341,0.9963632491101082
0.14034474530071123,0.9952459978457427
0.12078526208234104,0.9971519956971149
0.1390576278461186,0.9960922764592152
0.23270560839714088,0.996447224956352
0.10699314385100649,0.9964166118571902
0.30662139675818345,0.9918602145319496
0.11573378090752288,0.9947192957108898
0.0866986865854264,0.9915351719053759
0.10292103016801649,0.995432382344668
0.14814003135795312,0.8975874576366482
0.1303085987735485,0.8997920366995709
0.3039106474504446,0.902294645736703
0.13238225953430716,0.9153451967620776
0.14250450430250974,0.9012285274671537
0.23622955046660568,0.8938729038533707
0.24375898258016057,0.8961642359012804
