1,0.17626,0.38416,0.34998,0.097776,0.39252,0.45387,0.38771,0.22609,0.35116,0.22746,0.35785,0.17879,0.55569,0.16422,0.34264,0.46429,0.28293,0.45973,0.29342,0.44485,0.22531,0.43345,0.32836,0.095821,0.28669,0.44993,0.34383,0.61123,0.40974,0.17787,0.16248,0.31358,0.29729,0.54286,0.14099,0.23748,0.34009,0.094187,0.37175,0.33078,0.3351,0.18369,0.35455,0.18136,0.36191,0.14093,0.44257,0.16993,0.33062,0.21785,0.2188,0.28956,0.27094,0.42767,0.15023,0.39469,0.2946,0.069381,0.17674,0.32705,0.33241,0.53441,0.31351,0.12104,0.13978,0.27352,0.28227
0.17626,1,0.11651,0.31577,0.062195,0.23389,0.15278,0.21174,0.1562,0.26341,0.20795,0.30583,0.03957,0.11459,0.10878,0.28032,0.29975,0.037071,0.22128,0.32598,0.31746,0.35945,0.392,0.2743,0.15704,0.35375,0.32051,0.36,0.28952,0.41057,0.011359,0.027739,0.30205,0.40576,0.22197,0.36738,0.14743,0.31543,0.064053,0.23127,0.17373,0.21235,0.15492,0.25884,0.19115,0.31366,0.025682,0.11543,0.11614,0.30413,0.33096,0.011747,0.27977,0.32006,0.29658,0.32356,0.37079,0.27415,0.13255,0.30177,0.32245,0.3557,0.28033,0.42711,-0.019057,0.022609,0.28732,0.40708
0.38416,0.11651,1,0.17157,0.10931,0.28797,0.75852,0.46738,0.35659,0.24189,0.32926,0.25036,0.23459,0.62434,0.22615,0.19347,0.43758,0.47801,0.42721,0.26728,0.25008,0.28119,0.28929,0.49478,0.17075,0.60569,0.61528,0.27958,0.31698,0.41531,0.21097,0.11678,0.2374,0.18615,0.23967,0.097628,0.56144,0.16944,0.085869,0.2584,0.55477,0.33031,0.28942,0.22599,0.24361,0.23692,0.20053,0.46579,0.19931,0.17237,0.18336,0.38435,0.22985,0.25865,0.24418,0.19327,0.20731,0.40322,0.11277,0.40134,0.42567,0.22406,0.27184,0.22392,0.15519,0.091024,0.21914,0.15381
0.34998,0.31577,0.17157,1,0.085685,0.49799,0.3224,0.29623,0.26611,0.53354,0.18418,0.76441,0.10432,0.23692,0.21181,0.44447,0.26725,0.068993,0.2053,0.72963,0.53986,0.32483,0.52274,0.45763,0.097229,0.30124,0.31248,0.63711,0.46915,0.41255,0.074502,0.080212,0.3787,0.41388,0.38792,0.2811,0.19665,0.84346,0.086401,0.49633,0.33581,0.32032,0.2695,0.53298,0.18499,0.77422,0.091001,0.24643,0.24039,0.45477,0.27334,0.050607,0.23904,0.69761,0.53983,0.28665,0.53765,0.47368,0.092742,0.27668,0.31652,0.63717,0.45068,0.46388,0.03543,0.066686,0.35473,0.42431
0.097776,0.062195,0.10931,0.085685,1,0.14937,0.1378,0.14469,0.086193,0.10191,0.095692,0.098058,0.074713,0.13239,0.10878,0.086754,0.088976,0.094295,0.098015,0.088773,0.10798,0.083543,0.11005,0.11432,0.054156,0.10887,0.1253,0.11487,0.11811,0.11214,0.04513,0.086258,0.085821,0.10103,0.085251,0.055342,0.086837,0.086045,0.053613,0.12441,0.11369,0.12479,0.078372,0.096945,0.079913,0.098185,0.063563,0.1137,0.075032,0.084276,0.061289,0.067222,0.082955,0.084179,0.10139,0.069378,0.097515,0.10372,0.044299,0.075913,0.099371,0.10868,0.10592,0.095738,0.03919,0.046468,0.079658,0.091494
0.39252,0.23389,0.28797,0.49799,0.14937,1,0.46458,0.51393,0.26564,0.59648,0.21527,0.57175,0.17816,0.37067,0.33331,0.36903,0.284,0.17633,0.2568,0.45799,0.44878,0.27298,0.46463,0.4199,0.11385,0.30766,0.35111,0.60931,0.47671,0.41259,0.11338,0.13191,0.32553,0.35227,0.38382,0.21575,0.31179,0.4955,0.13002,0.67495,0.4598,0.47365,0.26757,0.58296,0.21649,0.56051,0.17007,0.36954,0.31471,0.36552,0.26453,0.14645,0.27779,0.44592,0.44028,0.23164,0.45703,0.43697,0.096927,0.27689,0.33944,0.60058,0.44196,0.41797,0.089063,0.12259,0.28642,0.34856
0.45387,0.15278,0.75852,0.3224,0.1378,0.46458,1,0.55521,0.4975,0.39291,0.32562,0.40652,0.30787,0.73663,0.32765,0.28316,0.35665,0.42899,0.35723,0.38405,0.35117,0.37758,0.33406,0.71749,0.22972,0.56571,0.61262,0.45616,0.41677,0.47983,0.25647,0.15601,0.31074,0.24319,0.32622,0.14072,0.58937,0.32052,0.12192,0.42575,0.75916,0.4548,0.44693,0.36948,0.28386,0.39352,0.29261,0.61801,0.30811,0.26253,0.1833,0.38182,0.24256,0.37616,0.3404,0.30304,0.28282,0.64496,0.17964,0.44483,0.49796,0.40144,0.3672,0.31491,0.2141,0.1416,0.28134,0.22412
0.38771,0.21174,0.46738,0.29623,0.14469,0.51393,0.55521,1,0.21248,0.40111,0.30161,0.34508,0.13127,0.49743,0.2107,0.28385,0.38047,0.364,0.37468,0.3083,0.35853,0.28977,0.44059,0.33141,0.073949,0.48424,0.4013,0.55623,0.3929,0.57657,0.10339,0.13316,0.2789,0.32817,0.30159,0.18083,0.38983,0.29654,0.12518,0.44566,0.46084,0.54191,0.1903,0.38547,0.26368,0.34378,0.11259,0.37539,0.20169,0.27806,0.30808,0.27146,0.31433,0.30025,0.33306,0.22594,0.37207,0.30445,0.046816,0.34792,0.31274,0.50068,0.33972,0.4567,0.072979,0.10108,0.24518,0.30375
0.22609,0.1562,0.35659,0.26611,0.086193,0.26564,0.4975,0.21248,1,0.27714,0.2026,0.33379,0.29497,0.40279,0.27752,0.21947,0.12896,0.15985,0.13434,0.30988,0.26558,0.33713,0.19695,0.6135,0.27786,0.27107,0.4164,0.21966,0.2872,0.18266,0.18966,0.10368,0.25271,0.18965,0.19265,0.15118,0.28478,0.26554,0.081378,0.25721,0.43057,0.20649,0.45439,0.26839,0.17575,0.29875,0.28884,0.37801,0.23807,0.20931,0.03983,0.14504,0.10123,0.30545,0.26445,0.29469,0.19709,0.54724,0.24638,0.23937,0.36807,0.21943,0.26377,0.16169,0.15909,0.10492,0.23874,0.18637
0.35116,0.26341,0.24189,0.53354,0.10191,0.59648,0.39291,0.40111,0.27714,1,0.22024,0.55282,0.14811,0.32287,0.2064,0.35507,0.26735,0.15953,0.24986,0.54607,0.45051,0.31195,0.43951,0.38096,0.14168,0.31461,0.32985,0.56487,0.44318,0.37198,0.10785,0.097258,0.36255,0.36264,0.35142,0.25041,0.27387,0.54608,0.1006,0.55766,0.40422,0.40974,0.27099,0.88738,0.24282,0.55554,0.1433,0.33627,0.21638,0.35121,0.28327,0.16733,0.2954,0.55498,0.44408,0.2865,0.45042,0.39557,0.13498,0.32624,0.34845,0.56916,0.40876,0.41145,0.085798,0.084013,0.33267,0.36868
0.22746,0.20795,0.32926,0.18418,0.095692,0.21527,0.32562,0.30161,0.2026,0.22024,1,0.21055,0.21031,0.31849,0.13186,0.17735,0.35396,0.31953,0.37648,0.23758,0.20637,0.27251,0.25463,0.27008,0.1766,0.40489,0.37899,0.22806,0.25361,0.33508,0.12755,0.08939,0.22408,0.28741,0.19097,0.2008,0.22735,0.18445,0.065584,0.19695,0.23901,0.23136,0.16078,0.20991,0.27094,0.20943,0.11568,0.23405,0.11464,0.17725,0.24394,0.2144,0.30196,0.22825,0.19416,0.21132,0.2108,0.22359,0.13489,0.26366,0.28979,0.20319,0.21931,0.25185,0.073585,0.049795,0.20701,0.24549
0.35785,0.30583,0.25036,0.76441,0.098058,0.57175,0.40652,0.34508,0.33379,0.55282,0.21055,1,0.14403,0.29635,0.28152,0.42241,0.28587,0.11452,0.23132,0.74099,0.51488,0.3358,0.50265,0.50356,0.13094,0.32894,0.36307,0.63258,0.47239,0.42513,0.094192,0.094388,0.38766,0.40789,0.38678,0.28221,0.28364,0.75404,0.095357,0.55407,0.42349,0.36369,0.3191,0.5457,0.22021,0.79518,0.13331,0.31036,0.29341,0.43072,0.28019,0.1086,0.26624,0.71035,0.51221,0.29871,0.50855,0.52045,0.12018,0.31403,0.3682,0.62933,0.44728,0.46085,0.06698,0.083638,0.35985,0.41523
0.17879,0.03957,0.23459,0.10432,0.074713,0.17816,0.30787,0.13127,0.29497,0.14811,0.21031,0.14403,1,0.33525,0.19145,0.14762,0.064846,0.20182,0.12295,0.12478,0.18971,0.11267,0.11465,0.32044,0.28892,0.059872,0.34359,0.061069,0.21273,0.016234,0.22429,0.1222,0.13031,0.075544,0.12366,0.026876,0.09796,0.099639,0.065337,0.17755,0.19156,0.10885,0.25996,0.14787,0.094819,0.13048,0.34641,0.26618,0.17046,0.13,-0.091992,0.098555,0.010459,0.11851,0.19897,0.065522,0.11934,0.26441,0.19371,-0.025877,0.19995,0.066426,0.19053,-0.017597,0.1678,0.12393,0.11758,0.064758
