FC_L1,SC_correlation
0.00269362659513922,0.9992206201398978
0.0007873961777376538,0.9987694282753293
0.0321213870623564,0.9981739700997112
0.01334908774911908,0.9974477728429533
0.02614206583746964,0.9973139200554348
0.006576320655293344,0.9970912626618575
0.0028623445689484046,0.9967825013887122
0.02607038910492515,0.9971902540700576
0.021616413883621562,0.9968524491824824
0.024073280924366,0.9963351780573808
0.007433356976395299,0.9972327142952973
0.020044728763775943,0.9969360311421721
0.006033230365440345,0.9970873577069744
0.02719313022403741,0.996918820952361
0.003164498387001835,0.9968266475382744
0.0029730452444773348,0.9968969653344576
0.00706371696240099,0.9972467992869604
0.007911046818629473,0.9973694377013171
0.01309916514233056,0.9968499677036899
0.01857508681613823,0.996597624229971
0.02395136261163283,0.9966351303968484
0.0004871271682253542,0.9968024237193664
0.004375880532041854,0.9967358745634621
0.010124069078976228,0.996724898839164
0.0001068685433927019,0.9966625054454493
0.012412262621803947,0.9965683495722213
0.003472671169137964,0.996625484351891
0.007588402849681376,0.99646991802724
0.020126682953942432,0.996265148857252
0.010281038740042492,0.996731196346414
0.0013261318755419247,0.997005127067977
0.011084165324983353,0.9962329201985968
0.008298679664183238,0.9968142248908752
0.0046443613488365565,0.9971797195433107
0.02502335124263616,0.9967359560615888
0.03279992926408398,0.9974073040136355
0.017114245649320237,0.9971845027758888
0.0037819218820935854,0.9968590839506593
0.0016270101517626978,0.9966696077736255
0.008603321313382706,0.9969403875221966
0.030658891815199985,0.9969905542150269
0.007474560869069335,0.9971235125958896
0.005452862891548171,0.9969001129900951
0.015644051520686486,0.9970734301962236
0.02029355004283512,0.9971624507534647
0.03417114544131017,0.9963898216598189
0.026789376451128832,0.996652566688724
0.01806544272444288,0.9964741591755165
0.02085172689748216,0.9968026320354045
0.02466811514642586,0.9970704729568717
0.01168218426837253,0.9972160169341792
0.01340230068318038,0.9967551278089578
0.015736776223343518,0.9968696431420091
0.02141610285147466,0.9967974220945394
0.026885297952964515,0.9969890527928528
0.005161358323779841,0.9970266801657498
0.005387544586741122,0.9967486503891712
0.000225421611767862,0.99645443477806
0.005491747581641393,0.9963331518648167
0.006990030559575089,0.9963174462858457
0.01649464513248089,0.9962362592678897
0.02947682873692692,0.9960819245884904
0.018355074166050755,0.996146231609826
0.00899684560056002,0.9960025157812614
0.022807555955375088,0.9964014897826787
0.005591110459176318,0.9970797226122344
0.0033600950248377504,0.9971269644273901
0.024611357508493917,0.9975080064217896
0.0060279009788593565,0.9975558928614529
0.0074698214828602385,0.9970815130445507
0.0034810227728768735,0.9992670105015392
0.03481501365749562,0.998578121257215
0.016042714344258302,0.9977673349616819
0.02883569243260886,0.9975759534681296
0.009269947250432562,0.9970484540634589
0.00016871797380918485,0.9966908452784113
0.023376762509785928,0.9971296877237834
0.018922787288482346,0.9969518550446994
0.021379654329226783,0.9964975317646751
0.00473973038125608,0.9972142462634733
0.017351102168636723,0.9969168842428316
0.003339603770301125,0.9969013027078771
0.029886756819176626,0.9969948972026861
0.0004708717918626149,0.9969445394854333
0.0002794186493381145,0.9970056157952115
0.00437009036726177,0.9972958511679569
0.010604673413768693,0.9974240437152221
0.01579279173746978,0.9967956551983593
0.01588146022099901,0.9967082407221814
0.021257736016493608,0.9968258915198688
0.002206499426913866,0.9970788080863128
0.0016822539369026335,0.9969711877747855
0.012817695674115448,0.9969527083021997
0.002800495138531922,0.996989823445528
0.015105889216943167,0.9968979881470951
0.006166297764277184,0.9967709755846184
0.004894776254542155,0.9965417604030528
0.02282030954908165,0.9963966089178429
0.012974665335181712,0.9969110883106451
0.004019758470681145,0.997206413028744
0.00839053872984413,0.9966498417022698
0.01099230625932246,0.9971201918075197
0.007337987943975776,0.9973955312546969
0.02232972464749694,0.9967832288890922
0.03010630266894476,0.997352890811513
