0.63019
-0.50584
1.814
-1.5342
0.21302
-0.59899
1.3891
0.33922
1.6853
-0.97761
0.69294
-1.1531
1.1268
1.5373
0.44189
-1.2064
0.63342
1.7681
1.0522
-1.0428
-1.5425
0.41772
-1.22
0.91606
1.2024
1.0765
0.84871
-1.2137
-0.13006
-0.19639
1.6317
0.68882
-0.62989
-0.72395
0.18357
-0.22406
1.3977
-1.4908
0.097738
-0.63532
1.2606
0.18664
1.4201
-1.0571
0.69624
-1.2415
1.07
1.4537
0.19589
-1.1964
0.13124
2.0576
0.64357
-1.0026
-1.4929
0.36074
-1.3541
0.73167
1.0531
1.1242
0.80148
-1.2958
-0.2416
-0.73596
1.6423
0.71289
-0.55954
-0.78919
