0,0,3.6694,1.2932,0,3.0695,7.9669,5.7268,2.8415,3.8832,2.0317,1.4237,0,8.7758,0.66903,0,5.8935,0,2.984,1.4003,3.4384,0.81533,5.3167,3.5609,0,3.3809,2.289,4.9152,8.3821,7.8389,0,1.7081,3.2779,4.1741,0,0,0,0,0,0,0,0,1.9753,0,0,0,0,0,0,0,0,0,0,0,0,1.2231,0,2.5187,0,0,0,1.6485,0,0,0,0,0,0
0,0,3.7469,0,0,0,1.5064,1.1341,6.5813,0,4.6615,0.31167,6.4276,1.3606,2.5574,4.6385,4.9888,2.586,4.1638,0,2.054,7.3326,3.3962,7.0757,7.5044,5.8921,9.1269,3.1695,1.4171,1.2844,4.239,1.295,0,4.5067,0,5.3382,4.0466,0,0,0,0,0,1.3217,0,2.8773,0,5.014,0,0,2.3644,3.8046,1.2823,3.0425,0,0.74628,3.0722,2.6848,1.9776,3.9975,5.4767,7.176,0,0,0.55697,2.8938,0,0,1.8727
3.6694,3.7469,0,0,0,3.751,8.0306,6.555,2.3539,4.1381,2.8592,0,0,6.4517,0,2.9849,8.7828,3.4467,6.1097,0,7.1589,3.0475,9.7478,4.4253,0.82866,9.5164,9.8376,6.9335,3.8016,6.8275,0.33278,0,2.025,5.6816,0,4.4834,7.0654,0,0,0,0,0,0.94632,0,0,0,0,0,0,3.1532,5.6224,0,3.1816,0,1.0532,3.4744,5.9344,1.0283,0.46276,5.8555,8.055,0,0,0,0,0,0,2.3151
1.2932,0,0,0,3.633,5.3823,4.901,4.5183,7.2612,8.6841,0,8.4849,1.09,3.7457,5.9276,0,0,0,0,9.9514,0,0.54511,0,8.0887,0,0,0,9.377,4.457,1.3774,0,0.47373,1.0267,3.9028,0,0,0,3.1271,0,2.0859,2.3121,0,5.4473,2.763,0,4.4452,0,0,1.8133,0,0,0,0,4.0123,0,0,0,6.4357,0,0,0,3.9315,0,0,0,0,0,0
0,0,0,3.633,0,6.1968,2.2895,3.1925,4.3371,3.2075,1.5025,4.8414,1.5597,1.1312,6.3764,0,0,0,0,3.3217,0,1.4414,0,4.9068,0,0,0,3.7639,1.0827,0.66289,0,5.4763,0,5.3819,0,0,0,0,0,0,0,0,1.0418,0,0,1.0538,0,0,0,0,0,0,0,0,0,0,0,0.93257,0,0,0,0,0,0,0,0,0,0
3.0695,0,3.751,5.3823,6.1968,0,7.8614,8.8519,5.6809,9.5927,3.5851,9.0053,3.4599,6.4824,7.1651,0,2.2503,1.366,0,5.9942,3.0987,0.96467,4.0662,5.7409,0,2.1219,1.1,7.2955,5.7916,4.3076,0,5.8617,2.2191,5.4756,0,0,0,1.4597,0,1.8206,0,0,3.9548,0,0,3.1569,0,0,1.539,0,0,0,0,2.8965,0,0.73381,0,4.7339,0,0,0,2.5198,0,0,0,0,0,0
7.9669,1.5064,8.0306,4.901,2.2895,7.8614,0,8.6928,5.8042,9.5169,1.3803,5.2807,2.3739,9.3976,4.4403,2.0627,5.7737,0,2.1103,4.0743,6.9991,2.8261,7.7259,7.0595,0,5.3571,5.8496,10.503,7.9349,9.2815,0,2.1787,5.3164,6.4793,0,0.94089,0,0,0,0,4.1125,0,5.026,0,0,2.6517,0,0,0,1.9305,0,0,0,2.9872,0,2.6974,0,6.5737,0,0,0,4.7683,0.97106,1.9861,0,0,0,0
5.7268,1.1341,6.555,4.5183,3.1925,8.8519,8.6928,0,5.4652,8.5887,4.2228,7.258,3.3659,9.2356,4.6323,0,6.5302,2.1995,2.1216,5.6955,5.1701,1.9457,7.02,5.9887,0.66551,4.4831,3.2815,7.0564,6.4256,7.2521,0.58062,5.8925,3.1535,5.4673,0,0,0,0,0,0,0,0,4.3833,0,0,2.1938,0,0,0,0,0,0,0,0,0,1.4718,0,4.4962,0,0,0,0,0,0,0,0,0,0
2.8415,6.5813,2.3539,7.2612,4.3371,5.6809,5.8042,5.4652,0,7.1168,2.6642,7.0649,4.5758,4.9315,6.4989,3.2141,2.8709,0,0.95691,6.7965,2.8233,7.8051,3.0947,9.4475,6.4508,3.1331,7.7656,7.8716,5.4277,4.8004,1.4241,2.3606,3.2721,4.543,1.7736,2.5799,0.96729,4.6881,0.73732,2.9691,4.5817,3.2799,5.7248,5.1349,0,4.2449,0.69263,2.9552,1.9278,3.8056,0,0,0,4.8265,3.1165,4.2589,2.2944,6.7642,1.3571,0,2.7676,6.461,3.7683,3.9922,0,0,1.5608,2.8789
3.8832,0,4.1381,8.6841,3.2075,9.5927,9.5169,8.5887,7.1168,0,1.8016,9.0808,2.5527,7.9822,5.2716,0,1.8801,0,0,8.9672,2.8711,0.90029,3.7384,6.2599,0,1.8568,1.5884,9.4455,7.1702,3.5789,0,2.8081,2.6601,6.6436,0,0,0,0,0,0,0,0,6.039,0,0,4.6521,0,0,1.7869,0,0,0,0,3.4302,0,0.98398,0,6.7411,0,0,0,3.5077,0,0,0,0,0,0
