FCD_KS,SC_correlation
0.14353755507260535,0.9992206201398978
0.15310137843668273,0.9987694282753293
0.1025207758450872,0.9981739700997112
0.13484144054400762,0.9974477728429533
0.11727208229300629,0.9973139200554348
0.13118431525793436,0.9970912626618575
0.12309357898664804,0.9967825013887122
0.12896638869448096,0.9971902540700576
0.12513969343516923,0.9968524491824824
0.12004503501744868,0.9963351780573808
0.08472765185305003,0.9972327142952973
0.06730147036449217,0.9969360311421721
0.08405827646568001,0.9970873577069744
0.1222012065925372,0.996918820952361
0.07135404538415095,0.9968266475382744
0.10434728853000384,0.9968969653344576
0.07061420268640604,0.9972467992869604
0.11735254314921612,0.9973694377013171
0.10873797851707952,0.9968499677036899
0.08162126062815202,0.996597624229971
0.12936753987408772,0.9966351303968484
0.096388198006736,0.9968024237193664
0.10560122228752906,0.9967358745634621
0.13804936875703672,0.996724898839164
0.09248123407478824,0.9966625054454493
0.14685547635101043,0.9965683495722213
0.12640477383997192,0.996625484351891
0.13429865007054737,0.99646991802724
0.10002911581142308,0.996265148857252
0.08938272237641395,0.996731196346414
0.08923352386199297,0.997005127067977
0.08721572446000415,0.9962329201985968
0.12256404917977652,0.9968142248908752
0.1631681462132629,0.9971797195433107
0.08719439208331799,0.9967359560615888
0.1315327440771425,0.9974073040136355
0.059485748787241575,0.9971845027758888
0.10570711543666508,0.9968590839506593
0.13506091418522975,0.9966696077736255
0.1695091791679412,0.9969403875221966
0.11723095500822382,0.9969905542150269
0.10032245200615628,0.9971235125958896
0.1423000850412314,0.9969001129900951
0.08416103061644481,0.9970734301962236
0.09341242755079651,0.9971624507534647
0.14046383505524476,0.9963898216598189
0.08570618654939198,0.996652566688724
0.12043702544670667,0.9964741591755165
0.17947953485169035,0.9968026320354045
0.14358252602886273,0.9970704729568717
0.1433886768641406,0.9972160169341792
0.10578904970027368,0.9967551278089578
0.11371143316095536,0.9968696431420091
0.04715794126549679,0.9967974220945394
0.15206269028175715,0.9969890527928528
0.1297273075241471,0.9970266801657498
0.1198568232375565,0.9967486503891712
0.07544082907993714,0.99645443477806
0.07987110888320521,0.9963331518648167
0.11266851696740723,0.9963174462858457
0.0642393454227478,0.9962362592678897
0.11898213173223061,0.9960819245884904
0.18830178586585908,0.996146231609826
0.09925705033447949,0.9960025157812614
0.14141277348122924,0.9964014897826787
0.09705347347786605,0.9970797226122344
0.14398406157561702,0.9971269644273901
0.10220655570200655,0.9975080064217896
0.1259876073625527,0.9975558928614529
0.0792406186389239,0.9970815130445507
0.1254460340517262,0.9992670105015392
0.08836357288481958,0.998578121257215
0.12302054922862316,0.9977673349616819
0.1242763407606946,0.9975759534681296
0.11978699653909412,0.9970484540634589
0.10459040075079716,0.9966908452784113
0.12910578584664073,0.9971296877237834
0.12454181033723412,0.9969518550446994
0.1234072866401987,0.9964975317646751
0.09089059469605368,0.9972142462634733
0.06108811136397487,0.9969168842428316
0.08359293597244084,0.9969013027078771
0.13259904260549676,0.9969948972026861
0.07472231875887848,0.9969445394854333
0.08336097039892505,0.9970056157952115
0.05968901494707744,0.9972958511679569
0.13613944840111275,0.9974240437152221
0.11213277322498448,0.9967956551983593
0.08374239073162684,0.9967082407221814
0.11741179975112229,0.9968258915198688
0.1025371755100472,0.9970788080863128
0.09992476013087699,0.9969711877747855
0.13349045408173887,0.9969527083021997
0.09389942072667812,0.996989823445528
0.14924451035629235,0.9968979881470951
0.14455708893134722,0.9967709755846184
0.14269681599864187,0.9965417604030528
0.10027786541704636,0.9963966089178429
0.07963946361564567,0.9969110883106451
0.09327399131650552,0.997206413028744
0.08721040738113045,0.9966498417022698
0.1326484337839504,0.9971201918075197
0.1677555040574757,0.9973955312546969
0.07866944905773995,0.9967832288890922
0.13042281987754703,0.997352890811513
0.07366492473610793,0.9971304766162584
0.09834276901296116,0.9968605202639756
0.1411396165617398,0.9966337702189488
0.15069709786788335,0.9970573142743678
0.11104757664521152,0.9971371013059273
0.10241930291814742,0.9970823801912739
0.12588350792677167,0.9967205465905382
0.0841725616308698,0.996964764569582
0.08887253904929988,0.9970686147755357
0.12730995847233278,0.9964053579360643
0.07460912263393996,0.9966462184635155
0.13868703385473805,0.9967896356960205
0.1456550977493702,0.9968851549153661
0.1349530992003562,0.9973575969008266
0.11692762526765564,0.997156134417328
0.12369677916345692,0.9966631331400656
0.1123781916486628,0.9966583647243052
0.0506593337956416,0.9966867594708783
0.1357621920458422,0.9968744114008639
0.1264359716401106,0.9969591064100086
0.11961307040485072,0.9969510350634551
0.058759615184424144,0.9966250757556984
0.10609609498993436,0.9964862766073861
0.1258104781687468,0.9967167881111434
0.08391196070486528,0.9964172889275944
0.10641082762254508,0.9962086170406436
0.1605814834329752,0.9962332773475758
0.08272497089219623,0.9961557104915408
0.13862495856041687,0.9964653012629837
0.09052390843733933,0.9970237249511936
0.1244096520996856,0.9973065080531306
0.08432009455431827,0.9975632368062137
0.11624364392868068,0.9975062762672845
0.0725157310262763,0.9970567963202132
0.08086719634594966,0.9991321141025197
0.11686055320041704,0.9984120187453873
0.17992322266228702,0.9982427261539558
0.09366944105009103,0.9976631679464067
0.09524816504725311,0.9969170051791344
0.1436283938417977,0.9971042277862714
0.1626879435236538,0.9972479712098784
0.15275045123101583,0.9968846733766008
0.15517721727794387,0.9976016194367917
0.09629434836155498,0.9972425119655373
0.11442616387173028,0.9967792806735923
0.1458616310299598,0.9967577205619701
0.1217154946404806,0.9966620261976613
0.10605150840082447,0.9967562970525331
0.10180828727600603,0.9971361658458406
0.19287786894041187,0.9972545420267955
0.13368366263454853,0.9964854016187212
0.12788714980549415,0.9962618262638365
0.09772746127100607,0.9964903533051616
0.146283153668384,0.9967447256739641
0.12839874247881575,0.99666877306072
0.13367296441560975,0.996702503755296
0.1297308308896658,0.9968008389076984
0.1668617863783486,0.99691790593849
0.20067546120053875,0.9965136989493181
0.16105252537223555,0.9962725435040942
0.11185538826687248,0.9964104578228643
0.10335056045534692,0.9968650846588578
0.13334727731929538,0.9970166763910675
0.13832047571840622,0.9964149310595379
0.15917559652980529,0.9972058309011923
