FC_L1,SC_correlation
0.000924862299161444,0.9992206201398978
0.024262203438683568,0.9987694282753293
0.019182909430638218,0.9981739700997112
0.0175913571089108,0.9974477728429533
0.011222795274933304,0.9973139200554348
0.021174203623773646,0.9970912626618575
0.006894735955150832,0.9967825013887122
0.0010603939758581649,0.9971902540700576
0.007898347995372368,0.9968524491824824
0.012357524963262756,0.9963351780573808
0.005771375187142935,0.9972327142952973
0.018599865857475195,0.9969360311421721
0.005746507102840526,0.9970873577069744
0.007076110325530127,0.996918820952361
0.007538187324491406,0.9968266475382744
0.004733272896024321,0.9968969653344576
0.0021735854790975173,0.9972467992869604
0.002935430784046511,0.9973694377013171
6.767652781830558e-05,0.9968499677036899
0.006261393923725989,0.996597624229971
0.025797816998889663,0.9966351303968484
0.006189865468684164,0.9968024237193664
0.0007669828567811176,0.9967358745634621
0.00588230701952841,0.996724898839164
0.005565396583451732,0.9966625054454493
0.012010635534924707,0.9965683495722213
0.021607313704735565,0.996625484351891
0.004859929890675352,0.99646991802724
0.009255426576732615,0.996265148857252
0.02523014106224952,0.996731196346414
0.011335058214046732,0.997005127067977
0.012902512154441492,0.9962329201985968
0.006136788037734431,0.9968142248908752
0.0027432639983612783,0.9971797195433107
0.011229256707206592,0.9967359560615888
0.022291499204444676,0.9974073040136355
0.004816882128554467,0.9971845027758888
0.011559086699569508,0.9968590839506593
0.011678926806694244,0.9966696077736255
0.008792856361353572,0.9969403875221966
0.01042365143314644,0.9969905542150269
0.006729531618045015,0.9971235125958896
0.0008904939651994681,0.9969001129900951
0.00031430875774496325,0.9970734301962236
0.010095161423113784,0.9971624507534647
0.021463667447154333,0.9963898216598189
0.004692835091871904,0.996652566688724
0.005097934109352331,0.9964741591755165
0.011053988541362749,0.9968026320354045
0.0103104287410804,0.9970704729568717
0.005670234358422788,0.9972160169341792
0.01398728190438958,0.9967551278089578
0.002720106164379344,0.9968696431420091
0.0005477002019550481,0.9967974220945394
0.01345325012533427,0.9969890527928528
0.00854519587725383,0.9970266801657498
0.006157239552896487,0.9967486503891712
0.005185576667976421,0.99645443477806
0.005018739343219447,0.9963331518648167
0.0038422325137497655,0.9963174462858457
0.011084543761341659,0.9962362592678897
0.020313094930032916,0.9960819245884904
0.024762426173536023,0.996146231609826
0.012672433664660254,0.9960025157812614
0.015263202153583788,0.9964014897826787
0.009962444780366564,0.9970797226122344
0.019340843324338164,0.9971269644273901
0.005225846102442422,0.9975080064217896
0.0034847218540912106,0.9975558928614529
0.007972149991709475,0.9970815130445507
0.023337341139522128,0.9992670105015392
0.018258047131476773,0.998578121257215
0.016666494809749355,0.9977673349616819
0.01029793297577186,0.9975759534681296
0.0202493413246122,0.9970484540634589
0.007819598254312275,0.9966908452784113
0.001985256275019609,0.9971296877237834
0.008823210294533812,0.9969518550446994
0.0132823872624242,0.9964975317646751
0.004846512887981491,0.9972142462634733
0.01767500355831375,0.9969168842428316
0.0048216448036790815,0.9969013027078771
0.006151248026368683,0.9969948972026861
0.008463049623652852,0.9969445394854333
0.005658135195185765,0.9970056157952115
0.003098447778258961,0.9972958511679569
0.003860293083207955,0.9974240437152221
0.0008571857713431386,0.9967956551983593
0.005336531624564544,0.9967082407221814
0.024872954699728222,0.9968258915198688
0.00526500316952272,0.9970788080863128
0.0016918451559425616,0.9969711877747855
0.004957444720366966,0.9969527083021997
0.004640534284290288,0.996989823445528
0.012935497834086152,0.9968979881470951
0.02253217600389701,0.9967709755846184
0.003935067591513908,0.9965417604030528
0.008330564277571173,0.9963966089178429
0.02430527876308808,0.9969110883106451
0.010410195914885288,0.997206413028744
0.011977649855280048,0.9966498417022698
0.005211925738572987,0.9971201918075197
0.0036681262975227216,0.9973955312546969
0.010304394408045148,0.9967832288890922
0.02136663690528323,0.997352890811513
0.003892019829393023,0.9971304766162584
0.010634224400408064,0.9968605202639756
0.0107540645075328,0.9966337702189488
0.00786799406219213,0.9970573142743678
0.009498789133984996,0.9971371013059273
0.005804669318883571,0.9970823801912739
3.436833396197603e-05,0.9967205465905382
0.0006105535414164809,0.996964764569582
0.00917029912395234,0.9970686147755357
0.02053880514799289,0.9964053579360643
0.0037679727927104607,0.9966462184635155
0.004173071810190887,0.9967896356960205
0.010129126242201303,0.9968851549153661
0.009385566441918956,0.9973575969008266
0.004745372059261344,0.997156134417328
0.014912144203551024,0.9966631331400656
0.0017952438652178992,0.9966583647243052
0.000377162097206396,0.9966867594708783
0.012528387826172827,0.9968744114008639
0.0076203335780923856,0.9969591064100086
0.005232377253735043,0.9969510350634551
0.0042607143688149765,0.9966250757556984
0.004093877044058003,0.9964862766073861
0.004767094812911209,0.9967167881111434
0.010159681462180215,0.9964172889275944
0.01938823263087147,0.9962086170406436
0.023837563874374575,0.9962332773475758
0.01174757136549881,0.9961557104915408
0.014338339854422344,0.9964653012629837
0.00903758248120512,0.9970237249511936
0.01841598102517672,0.9973065080531306
0.004300983803280978,0.9975632368062137
0.0025598595549297665,0.9975062762672845
0.007047287692548032,0.9970567963202132
0.005079294008045353,0.9991321141025197
0.006670846329772773,0.9984120187453873
0.013039408163750264,0.9982427261539558
0.003087999814909925,0.9976631679464067
0.031156939393834404,0.9969170051791344
0.025322597414541737,0.9971042277862714
0.03216055143405593,0.9972479712098784
0.03661972840194633,0.9968846733766008
0.01849082825154064,0.9976016194367917
0.005662337581208376,0.9972425119655373
0.018515696335843043,0.9967792806735923
0.017186093113153444,0.9967577205619701
0.03180039076317498,0.9966620261976613
0.02899547633470789,0.9967562970525331
0.02643578891778109,0.9971361658458406
0.02719763422273008,0.9972545420267955
0.024194526910865263,0.9964854016187212
0.018000809514957583,0.9962618262638365
0.0015356135602060947,0.9964903533051616
0.018072337969999408,0.9967447256739641
0.02502918629546469,0.99666877306072
0.01837989641915516,0.996702503755296
0.01869680685523184,0.9968008389076984
0.03627283897360828,0.99691790593849
0.045869517143419136,0.9965136989493181
0.019402273548008216,0.9962725435040942
0.015006776861950955,0.9964104578228643
0.0009679376235659507,0.9968650846588578
0.012927145224636836,0.9970166763910675
0.01135969128424208,0.9964149310595379
0.01812541540094914,0.9972058309011923
0.027005467437044847,0.997207178916734
0.01303294673147698,0.9963969108160973
0.001970704234238896,0.9970235425301529
0.019445321310129104,0.9971912004941923
0.012703116739114062,0.9966013978139315
0.012583276631989326,0.9968302384472658
0.015469347077329996,0.9970223067460077
0.01383855200553713,0.996870866656248
0.017532671820638557,0.9965935964905848
0.023371709473484104,0.996269877276124
0.02394789468093861,0.9965201516720033
0.014167042015569786,0.996747112434408
0.0027985359915292385,0.9960910410622142
0.019569368346811663,0.996107197459692
0.01916426932933124,0.9962018304553028
0.013208214897320825,0.9964043214911853
0.013951774697603168,0.9968495720598473
0.018591969080260784,0.9969521012313955
0.03824948534307315,0.9964819859811219
0.02154209727430423,0.9965543334098568
0.023714503236728524,0.9962684850987404
0.0108089533133493,0.9965165720070749
0.01571700756142974,0.9968253879771181
0.018104963885787084,0.9966075946337416
0.019076626770707154,0.996264504973956
0.019243464095464125,0.9957083434104259
0.028104435952433338,0.9959985054073593
0.013177659677341911,0.9960021641920902
0.003949108508650656,0.9960091368569016
0.0005002227348524513,0.9962068938471341
0.011589769774023316,0.9961417543584584
0.008999001285099782,0.9967262272759265
0.014299758658317008,0.997320802719126
0.004921360114345408,0.9973557747626797
0.019036357336241146,0.9975462490728184
0.02077748158459236,0.9977103126231441
0.016290053446974095,0.9970135773476573
0.0015915523217274183,0.9988622450532264
0.00796011415570491,0.9987574637844968
0.001991294193135429,0.9981855777334515
0.026077645385789047,0.9973629838432858
0.020243303406496382,0.9970553751813449
0.027081257426010585,0.9971491239188061
0.031540434393900973,0.9966664762435072
0.013411534243495282,0.997284646529363
0.0005830435731630224,0.9969633760786328
0.013436402327797692,0.9969478334526544
0.01210679910510809,0.9968933494090547
0.026721096755129625,0.9966889939814336
0.023916182326662535,0.996767184151307
0.02135649490973573,0.9972064247277238
0.02211834021468473,0.997278104734514
0.019115232902819912,0.996498088182672
0.012921515506912227,0.9962444655878918
0.006614907568251449,0.9964469005935802
0.012993043961954052,0.9967576792945025
0.01994989228741933,0.9967688417602354
0.013300602411109808,0.9968838642895098
0.013617512847186484,0.9970953775989992
0.031193544965562925,0.997175541056044
0.040790223135373775,0.9967838023997877
0.014322979539962864,0.9963401415486792
0.0099274828539056,0.9965664441034928
0.006047231631611305,0.9969401057642344
0.007847851216591484,0.9970316146985176
0.006280397276196724,0.9964744791265162
0.013046121392903787,0.9971411597483568
0.021926173428999492,0.9971442635633608
0.007953652723431626,0.9963423517725173
0.0031085897738064583,0.9969247240155008
0.01436602730208375,0.9972231546371149
0.007623822731068707,0.9967206186517
0.007503982623943971,0.9967535755403744
0.010390053069284644,0.9969786502115728
0.008759257997491776,0.9967095367992496
0.012453377812593203,0.9966688544497431
0.01829241546543875,0.9962407240591856
0.01886860067289325,0.9963466508580928
0.009087748007524432,0.996573106580257
0.002280758016516116,0.9960899764425863
0.014490074338766312,0.9962417371961058
0.014084975321285886,0.9963440241562835
0.00812892088927547,0.9966538081501009
0.008872480689557814,0.9967246472255709
0.013512675072215428,0.9968418219663374
0.0331701913350278,0.996389502454844
0.016462803266258874,0.996595665102668
0.01863520922868317,0.9963729906327299
0.005729659305303946,0.996614072356241
0.010637713553384385,0.9966284264758589
0.01302566987774173,0.9964830722406264
0.013997332762661796,0.9964313823923232
0.01416417008741877,0.9956766085450912
0.023025141944387983,0.9960929199746433
0.00809836566929656,0.9959558869164672
0.001130185499394698,0.9959428116946792
0.0055795167428978045,0.9963180588108258
0.006510475765977963,0.9962689424166083
0.003919707277054429,0.9966445579575796
0.009220464650271652,0.9973244958643704
0.00015793389369994637,0.9971265882621904
0.013957063328195796,0.9973891806696954
0.015698187576547007,0.9976276698211101
0.01121075943892874,0.9971688019403661
0.006368561833977493,0.9992411063603752
0.0035828465148628474,0.9989546413378022
0.02448609306406163,0.9977322351788125
0.018651751084768964,0.9973641277994568
0.025489705104283167,0.9970121519347792
0.029948882072173555,0.996544726283056
0.011819981921767864,0.9974247097857194
0.0010085087485643962,0.9975402658279123
0.011844850006070272,0.9968192384300413
0.010515246783380672,0.996855286877588
0.025129544433402207,0.9966126222396995
0.02232463000493512,0.9967389637399977
0.01976494258800832,0.9972039070809608
0.020526787892957307,0.9970339362317987
0.017523680581092493,0.9961436465139395
0.01132996318518481,0.9959594840856272
0.008206459889978868,0.9960876135833628
0.011401491640226635,0.9962783693926851
0.01835833996569192,0.9962878788528247
0.011709050089382387,0.9962977201462944
0.012025960525459067,0.9967025878688832
0.029601992643835503,0.9967599008059111
0.03919867081364636,0.9964145598691356
0.012731427218235449,0.9961513892093085
0.008335930532178182,0.9963541859102301
0.007638783953338724,0.996715659554788
0.006256298894864065,0.9969789236174237
0.004688844954469307,0.996179586655144
0.011454569071176368,0.997502566036055
0.02033462110727208,0.9969515055867472
0.006362100401704207,0.9960982384877377
0.004700142095533877,0.9966645045253149
0.012774474980356332,0.9974478228707283
0.0060322704093412885,0.9964389026664935
0.005912430302216554,0.9971600731743786
0.008798500747557225,0.9973457848255876
0.007167705675764358,0.9966331294143299
0.010861825490865784,0.9964801570965216
0.01670086314371133,0.9960052876036961
0.017277048351165836,0.9962495377744701
0.007496195685797013,0.9965840460777794
0.003872310338243534,0.995721872426562
0.012898522017038892,0.9957897478411667
0.012493422999558468,0.9958372333937752
0.006537368567548052,0.9960777894390768
0.007280928367830397,0.9962353492604055
0.011921122750488011,0.9966804892064256
0.03157863901330038,0.9962306262324627
0.014871250944531456,0.9964068761820531
0.01704365690695575,0.9962406593944435
0.004138106983576528,0.9965051477512592
0.009046161231656968,0.9966910599718593
0.011434117556014312,0.9962907316225441
0.012405780440934376,0.9959185253777572
0.012572617765691352,0.9953527001523597
0.021433589622660565,0.9958044405429692
0.00650681334756914,0.9957632011608488
0.0027217378211221166,0.9957595799243468
0.007171069064625224,0.9961747095090736
0.004918923444250545,0.9959766126343709
0.002328154955327011,0.9966129099706317
0.007628912328544235,0.9972144420767941
0.0017494862154273647,0.9970336056274627
0.012365511006468375,0.9972574610870274
0.014106635254819588,0.997331698714046
0.009619207117201321,0.9969596723189648
0.009951408348840339,0.9990543399442866
0.018117531230084135,0.9982528926270541
0.01228318925079147,0.99793874814749
0.019121143270305677,0.9975908226080515
0.02358032023819606,0.9968321269132233
0.005451420087790371,0.9975949975491673
0.007377070582541889,0.9972579154029108
0.00547628817209278,0.9970538123600707
0.004146684949403179,0.9971276289151764
0.018760982599424717,0.9968667749424435
0.015956068170957627,0.9970942950418301
0.013396380754030823,0.9974946188265059
0.014158226058979815,0.9972887748832104
0.011155118747115,0.9964003891630456
0.0049614013512073165,0.9961972636469598
0.01457502172395636,0.9963540979705984
0.005032929806249142,0.9965585059713603
0.011989778131714424,0.9967264670031296
0.005340488255404896,0.9966937136774852
0.005657398691481574,0.9971505520902602
0.023233430809858013,0.9970987662320688
0.03283010897966887,0.9968114978911848
0.006362865384257953,0.9965056877932856
0.001967368698200689,0.9967218676860679
0.014007345787316217,0.9970514752227848
0.00011226293911342776,0.9972030459712825
0.0016797168795081863,0.9964572684911984
0.005086007237198875,0.9971220462011395
0.013966059273294584,0.9970881730175709
6.461432273285883e-06,0.9963405881219046
0.011068703929511368,0.9969952079726729
0.006405913146378839,0.9973241855069016
0.00033629142463620365,0.9969221014795987
0.00045613153176093935,0.9970620796929338
0.002429938913579732,0.9972682358489408
0.0007991438417868646,0.9969173041920064
0.004493263656888291,0.9966701621420232
0.010332301309733836,0.9963799935187939
0.010908486517188343,0.9965340446765344
0.0011276338518195204,0.9966739202487651
0.010240872172221027,0.995862682728875
0.006529960183061401,0.9959021840319161
0.006124861165580975,0.9958704463648879
0.00016880673357055895,0.9960709779428419
0.000912366533852904,0.9964032301197309
0.005552560916510518,0.9968850013959578
0.025210077179322887,0.9964701963678787
0.00850268911055396,0.996641917577945
0.010675095072978256,0.9965054957012489
0.0022304548504009647,0.9965911817425731
0.0026775993976794754,0.9968561133054584
0.005065555722036819,0.9964547416270253
0.0060372186069568845,0.9962430658895293
0.006204055931713859,0.9956205844473107
0.015065027788683072,0.9960094538310829
0.0001382515135916473,0.9960492150874801
0.009090299655099608,0.9961174854002435
0.013539630898602715,0.9965413095153398
0.0014496383897269483,0.9963731372476323
0.004040406878650481,0.9969126487892298
0.001260350494566742,0.9974603726126541
0.00811804804940486,0.9973535730589683
0.005996949172490884,0.997545473274573
0.0077380734208420945,0.9976807272095347
0.0032506452832238297,0.9974010524850616
0.02806893957892448,0.9985973901587591
0.022234597599631808,0.9981472941237894
0.02907255161914601,0.9980435376619494
0.0335317285870364,0.9971848655614216
0.015402828436630713,0.9976730467625806
0.0025743377662984512,0.99773595713822
0.01542769652093312,0.9971268463816608
0.01409809329824352,0.9972526326020182
0.02871239094826505,0.9967656336555336
0.025907476519797967,0.9969388791203413
0.023347789102871164,0.9973895046624942
0.02410963440782016,0.9972571211270392
0.02110652709595534,0.9963943036910261
0.014912809700047656,0.9960602381440019
0.00462361337511602,0.9962760492092242
0.014984338155089483,0.9965159002700379
0.021941186480554764,0.9966291894762704
0.015291896604245236,0.996641201961012
0.015608807040321915,0.997049357664124
0.033184839158698354,0.9971579185244922
0.04278151732850921,0.9969537984409672
0.016314273733098295,0.9965821991657312
0.011918777047041028,0.9967780211271872
0.004055937438475876,0.997195192838416
0.009839145409726913,0.9973116588670762
