0.000000000000000000e+00,9.248622991614441347e-04,2.426220343868357165e-02,1.918290943063821752e-02,1.759135710891079896e-02,1.122279527493330598e-02,2.117420362377364640e-02,6.894735955150832485e-03,1.060393975858164861e-03,7.898347995372367869e-03,1.235752496326275596e-02,5.771375187142935292e-03,1.859986585747519516e-02,5.746507102840525683e-03,7.076110325530127199e-03,7.538187324491407715e-03,4.733272896024320886e-03,2.173585479097517315e-03,2.935430784046511032e-03,6.767652781830557629e-05,6.261393923725988575e-03,2.579781699888966662e-02,6.189865468684163652e-03,7.669828567811176612e-04,5.882307019528409953e-03,5.565396583451731605e-03,1.201063553492470737e-02,2.160731370473556456e-02,4.859929890675351860e-03,9.255426576732617150e-03,2.523014106224952258e-02,1.133505821404673375e-02,1.290251215444149224e-02,6.136788037734430823e-03,2.743263998361278322e-03,1.122925670720659186e-02,2.229149920444467581e-02,4.816882128554467180e-03,1.155908669956950963e-02,1.167892680669424532e-02,8.792856361353573735e-03,1.042365143314644138e-02,6.729531618045014874e-03,8.904939651994681071e-04,3.143087577449632519e-04,1.009516142311378539e-02,2.146366744715433317e-02,4.692835091871905284e-03,5.097934109352331156e-03,1.105398854136274700e-02,1.031042874108040186e-02,5.670234358422787668e-03,1.398728190438958130e-02,2.720106164379343383e-03,5.477002019550480938e-04,1.345325012533427067e-02,8.545195877253830563e-03,6.157239552896487389e-03,5.185576667976421472e-03,5.018739343219447147e-03,3.842232513749765932e-03,1.108454376134165864e-02,2.031309493003291555e-02,2.476242617353602293e-02,1.267243366466025423e-02,1.526320215358378807e-02,9.962444780366563890e-03,1.934084332433816389e-02,5.225846102442421870e-03,3.484721854091210602e-03,7.972149991709476247e-03
9.248622991614441347e-04,0.000000000000000000e+00,2.333734113952212752e-02,1.825804713147677338e-02,1.666649480974935482e-02,1.029793297577186184e-02,2.024934132461220226e-02,7.819598254312276620e-03,1.985256275019608996e-03,8.823210294533812004e-03,1.328238726242420009e-02,4.846512887981491158e-03,1.767500355831375103e-02,4.821644803679081548e-03,6.151248026368683064e-03,8.463049623652851849e-03,5.658135195185765021e-03,3.098447778258961449e-03,3.860293083207955167e-03,8.571857713431385584e-04,5.336531624564544440e-03,2.487295469972822248e-02,5.265003169522719517e-03,1.691845155942561796e-03,4.957444720366965818e-03,4.640534284290287470e-03,1.293549783408615150e-02,2.253217600389700870e-02,3.935067591513907725e-03,8.330564277571173015e-03,2.430527876308807844e-02,1.041019591488528961e-02,1.197764985528004811e-02,5.211925738572986688e-03,3.668126297522722457e-03,1.030439440804514772e-02,2.136663690528323167e-02,3.892019829393023045e-03,1.063422440040806549e-02,1.075406450753280119e-02,7.867994062192129601e-03,9.498789133984997246e-03,5.804669318883570739e-03,3.436833396197602752e-05,6.105535414164808827e-04,9.170299123952341258e-03,2.053880514799288903e-02,3.767972792710461150e-03,4.173071810190887021e-03,1.012912624220130287e-02,9.385566441918957725e-03,4.745372059261343534e-03,1.491214420355102543e-02,1.795243865217899248e-03,3.771620972063960409e-04,1.252838782617282654e-02,7.620333578092386428e-03,5.232377253735043254e-03,4.260714368814977338e-03,4.093877044058003012e-03,4.767094812911210067e-03,1.015968146218021451e-02,1.938823263087147142e-02,2.383756387437457880e-02,1.174757136549881009e-02,1.433833985442234393e-02,9.037582481205119755e-03,1.841598102517671975e-02,4.300983803280977735e-03,2.559859554929766468e-03,7.047287692548032112e-03
2.426220343868357165e-02,2.333734113952212752e-02,0.000000000000000000e+00,5.079294008045354136e-03,6.670846329772772698e-03,1.303940816375026568e-02,3.087999814909925256e-03,3.115693939383440414e-02,2.532259741454173652e-02,3.216055143405593952e-02,3.661972840194632761e-02,1.849082825154063636e-02,5.662337581208376491e-03,1.851569633584304597e-02,1.718609311315344446e-02,3.180039076317497937e-02,2.899547633470789254e-02,2.643578891778108897e-02,2.719763422273008269e-02,2.419452691086526608e-02,1.800080951495758308e-02,1.535613560206094963e-03,1.807233796999940800e-02,2.502918629546468932e-02,1.837989641915516170e-02,1.869680685523184005e-02,3.627283897360827902e-02,4.586951714341913622e-02,1.940227354800821979e-02,1.500677686195095450e-02,9.679376235659509220e-04,1.292714522463683791e-02,1.135969128424207941e-02,1.812541540094914083e-02,2.700546743704484998e-02,1.303294673147697980e-02,1.970704234238895847e-03,1.944532131012910448e-02,1.270311673911406203e-02,1.258327663198932633e-02,1.546934707732999792e-02,1.383855200553713027e-02,1.753267182063855678e-02,2.337170947348410355e-02,2.394789468093860840e-02,1.416704201556978626e-02,2.798535991529238487e-03,1.956936834681166637e-02,1.916426932933124050e-02,1.320821489732082465e-02,1.395177469760316979e-02,1.859196908026078399e-02,3.824948534307315295e-02,2.154209727430422827e-02,2.371450323672852356e-02,1.080895331334930098e-02,1.571700756142974109e-02,1.810496388578708427e-02,1.907662677070715018e-02,1.924346409546412451e-02,2.810443595243333759e-02,1.317765967734191301e-02,3.949108508650656102e-03,5.002227348524512784e-04,1.158976977402331743e-02,8.999001285099783587e-03,1.429975865831700776e-02,4.921360114345407766e-03,1.903635733624114978e-02,2.077748158459236105e-02,1.629005344697409541e-02
1.918290943063821752e-02,1.825804713147677338e-02,5.079294008045354136e-03,0.000000000000000000e+00,1.591552321727418562e-03,7.960114155704911543e-03,1.991294193135428880e-03,2.607764538578905000e-02,2.024330340649638238e-02,2.708125742601058539e-02,3.154043439390097348e-02,1.341153424349528223e-02,5.830435731630223550e-04,1.343640232779769184e-02,1.210679910510809032e-02,2.672109675512962523e-02,2.391618232666253840e-02,2.135649490973573483e-02,2.211834021468472855e-02,1.911523290281991194e-02,1.292151550691222894e-02,6.614907568251449099e-03,1.299304396195405387e-02,1.994989228741933518e-02,1.330060241110980757e-02,1.361751284718648591e-02,3.119354496556292489e-02,4.079022313537378208e-02,1.432297953996286566e-02,9.927482853905600368e-03,6.047231631611305058e-03,7.847851216591483769e-03,6.280397276196725276e-03,1.304612139290378670e-02,2.192617342899949584e-02,7.953652723431625660e-03,3.108589773806458290e-03,1.436602730208375034e-02,7.623822731068707892e-03,7.503982623943972197e-03,1.039005306928464378e-02,8.759257997491776138e-03,1.245337781259320264e-02,1.829241546543874941e-02,1.886860067289325427e-02,9.087748007524432126e-03,2.280758016516115649e-03,1.449007433876631223e-02,1.408497532128588636e-02,8.128920889275470518e-03,8.872480689557815658e-03,1.351267507221542985e-02,3.317019133502779882e-02,1.646280326625887414e-02,1.863520922868316942e-02,5.729659305303946848e-03,1.063771355338438696e-02,1.302566987774173013e-02,1.399733276266179605e-02,1.416417008741877037e-02,2.302514194438798345e-02,8.098365669296558877e-03,1.130185499394698034e-03,5.579516742897805415e-03,6.510475765977963292e-03,3.919707277054429451e-03,9.220464650271653628e-03,1.579338936999463705e-04,1.395706332819579565e-02,1.569818757654700692e-02,1.121075943892874127e-02
1.759135710891079896e-02,1.666649480974935482e-02,6.670846329772772698e-03,1.591552321727418562e-03,0.000000000000000000e+00,6.368561833977492981e-03,3.582846514862847442e-03,2.448609306406163144e-02,1.865175108476896382e-02,2.548970510428316683e-02,2.994888207217355491e-02,1.181998192176786366e-02,1.008508748564396207e-03,1.184485000607027327e-02,1.051524678338067176e-02,2.512954443340220667e-02,2.232463000493511984e-02,1.976494258800831627e-02,2.052678789295730999e-02,1.752368058109249338e-02,1.132996318518481038e-02,8.206459889978867661e-03,1.140149164022663530e-02,1.835833996569191662e-02,1.170905008938238900e-02,1.202596052545906735e-02,2.960199264383550632e-02,3.919867081364636352e-02,1.273142721823544710e-02,8.335930532178181807e-03,7.638783953338723620e-03,6.256298894864065208e-03,4.688844954469306714e-03,1.145456907117636813e-02,2.033462110727207728e-02,6.362100401704207098e-03,4.700142095533876851e-03,1.277447498035633178e-02,6.032270409341289330e-03,5.912430302216553635e-03,8.798500747557225221e-03,7.167705675764357576e-03,1.086182549086578408e-02,1.670086314371133085e-02,1.727704835116583570e-02,7.496195685797013564e-03,3.872310338243534211e-03,1.289852201703889367e-02,1.249342299955846780e-02,6.537368567548051956e-03,7.280928367830397097e-03,1.192112275048801129e-02,3.157863901330038026e-02,1.487125094453145557e-02,1.704365690695575086e-02,4.138106983576528286e-03,9.046161231656968393e-03,1.143411755601431157e-02,1.240578044093437748e-02,1.257261776569135181e-02,2.143358962266056489e-02,6.506813347569140316e-03,2.721737821122116596e-03,7.171069064625223977e-03,4.918923444250544730e-03,2.328154955327010889e-03,7.628912328544235066e-03,1.749486215427364932e-03,1.236551100646837709e-02,1.410663525481958835e-02,9.619207117201322710e-03
1.122279527493330598e-02,1.029793297577186184e-02,1.303940816375026568e-02,7.960114155704911543e-03,6.368561833977492981e-03,0.000000000000000000e+00,9.951408348840340423e-03,1.811753123008413846e-02,1.228318925079147084e-02,1.912114327030567384e-02,2.358032023819606193e-02,5.451420087790370683e-03,7.377070582541889188e-03,5.476288172092780293e-03,4.146684949403178777e-03,1.876098259942471369e-02,1.595606817095762686e-02,1.339638075403082329e-02,1.415822605897981701e-02,1.115511874711500040e-02,4.961401351207317401e-03,1.457502172395636064e-02,5.032929806249142324e-03,1.198977813171442364e-02,5.340488255404896023e-03,5.657398691481574371e-03,2.323343080985801334e-02,3.283010897966887054e-02,6.362865384257954116e-03,1.967368698200688826e-03,1.400734578731621660e-02,1.122629391134277732e-04,1.679716879508186267e-03,5.086007237198875153e-03,1.396605927329458430e-02,6.461432273285883099e-06,1.106870392951136983e-02,6.405913146378838796e-03,3.362914246362036508e-04,4.561315317609393460e-04,2.429938913579732240e-03,7.991438417868645949e-04,4.493263656888291102e-03,1.033230130973383787e-02,1.090848651718834272e-02,1.127633851819520583e-03,1.024087217222102719e-02,6.529960183061400691e-03,6.124861165580974820e-03,1.688067335705589755e-04,9.123665338529041158e-04,5.552560916510518307e-03,2.521007717932288728e-02,8.502689110553962593e-03,1.067509507297825788e-02,2.230454850400964695e-03,2.677599397679475413e-03,5.065555722036818587e-03,6.037218606956884503e-03,6.204055931713858829e-03,1.506502778868307191e-02,1.382515135916473348e-04,9.090299655099609577e-03,1.353963089860271696e-02,1.449638389726948251e-03,4.040406878650482092e-03,1.260350494566742086e-03,8.118048049404857913e-03,5.996949172490884106e-03,7.738073420842095373e-03,3.250645283223829729e-03
2.117420362377364640e-02,2.024934132461220226e-02,3.087999814909925256e-03,1.991294193135428880e-03,3.582846514862847442e-03,9.951408348840340423e-03,0.000000000000000000e+00,2.806893957892447888e-02,2.223459759963181126e-02,2.907255161914601427e-02,3.353172858703640236e-02,1.540282843663071111e-02,2.574337766298451236e-03,1.542769652093312072e-02,1.409809329824351920e-02,2.871239094826505411e-02,2.590747651979796728e-02,2.334778910287116371e-02,2.410963440782015743e-02,2.110652709595534082e-02,1.491280970004765782e-02,4.623613375116020219e-03,1.498433815508948275e-02,2.194118648055476406e-02,1.529189660424523645e-02,1.560880704032191479e-02,3.318483915869835377e-02,4.278151732850921096e-02,1.631427373309829454e-02,1.191877704704102925e-02,4.055937438475876178e-03,9.839145409726912650e-03,8.271691469332154156e-03,1.503741558603921558e-02,2.391746762213492472e-02,9.944946916567054540e-03,1.117295580671029409e-03,1.635732149521917922e-02,9.615116924204136772e-03,9.495276817079401077e-03,1.238134726242007266e-02,1.075055219062720502e-02,1.444467200572863153e-02,2.028370965857417829e-02,2.085989486602868315e-02,1.107904220065986101e-02,2.894638233806867689e-04,1.648136853190174111e-02,1.607626951442131524e-02,1.012021508241089940e-02,1.086377488269324454e-02,1.550396926535085873e-02,3.516148552816322770e-02,1.845409745939430302e-02,2.062650342181859831e-02,7.720953498439375728e-03,1.262900774651981584e-02,1.501696407087715901e-02,1.598862695579722493e-02,1.615546428055419925e-02,2.501643613752341233e-02,1.008965986243198776e-02,8.611086937407308461e-04,3.588222549762376534e-03,8.501769959113392172e-03,5.911001470189858331e-03,1.121175884340708251e-02,1.833360299435482510e-03,1.594835752133122453e-02,1.768948176968243580e-02,1.320205363206417015e-02
6.894735955150832485e-03,7.819598254312276620e-03,3.115693939383440414e-02,2.607764538578905000e-02,2.448609306406163144e-02,1.811753123008413846e-02,2.806893957892447888e-02,0.000000000000000000e+00,5.834341979292667624e-03,1.003612040221535384e-03,5.462789008111923472e-03,1.266611114229376778e-02,2.549460181262602765e-02,1.264124305799135817e-02,1.397084628068095968e-02,6.434513693405752299e-04,2.161463059126511599e-03,4.721150476053315170e-03,3.959305171104321452e-03,6.962412482969138061e-03,1.315612987887682106e-02,3.269255295404049910e-02,1.308460142383499614e-02,6.127753098369714824e-03,1.277704297467924244e-02,1.246013253860256409e-02,5.115899579773874883e-03,1.471257774958473208e-02,1.175466584582618434e-02,1.615016253188344963e-02,3.212487701740035506e-02,1.822979416919756623e-02,1.979724810959232473e-02,1.303152399288526331e-02,4.151471956789554163e-03,1.812399266235742434e-02,2.918623515959550829e-02,1.171161808370529966e-02,1.845382265472034211e-02,1.857366276184507781e-02,1.568759231650440622e-02,1.731838738829727387e-02,1.362426757319584736e-02,7.785229920350300592e-03,7.209044712895795737e-03,1.698989737826461788e-02,2.835840340230516565e-02,1.158757104702273777e-02,1.199267006450316364e-02,1.794872449651357948e-02,1.720516469623123434e-02,1.256497031357362015e-02,7.092545949238748815e-03,9.614842119530175868e-03,7.442436157105880579e-03,2.034798608048510316e-02,1.543993183240466305e-02,1.305197550804731987e-02,1.208031262312725396e-02,1.191347529837027963e-02,3.052503441401066553e-03,1.797927971649249113e-02,2.720783088518374804e-02,3.165716212868685542e-02,1.956716961981108671e-02,2.215793810873462055e-02,1.685718073551739637e-02,2.623557927948899637e-02,1.212058205759325435e-02,1.037945780924204309e-02,1.486688594686030873e-02
1.060393975858164861e-03,1.985256275019608996e-03,2.532259741454173652e-02,2.024330340649638238e-02,1.865175108476896382e-02,1.228318925079147084e-02,2.223459759963181126e-02,5.834341979292667624e-03,0.000000000000000000e+00,6.837954019514203008e-03,1.129713098740459110e-02,6.831769163001100154e-03,1.966025983333336002e-02,6.806901078698690544e-03,8.136504301388292060e-03,6.477793348633242854e-03,3.672878920166156025e-03,1.113191503239352453e-03,1.875036808188346171e-03,1.128070503676470437e-03,7.321787899584153436e-03,2.685821097474783148e-02,7.250259444542328513e-03,2.934111190770472000e-04,6.942700995386574814e-03,6.625790559309896466e-03,1.095024155906654251e-02,2.054691972887739970e-02,5.920323866533516721e-03,1.031582055259078201e-02,2.629053503810768744e-02,1.239545218990489861e-02,1.396290613029965710e-02,7.197182013592595684e-03,1.682870022503113461e-03,1.228965068306475672e-02,2.335189318030284067e-02,5.877276104412632041e-03,1.261948067542767449e-02,1.273932078255241018e-02,9.853250337211738596e-03,1.148404540900460624e-02,7.789925593903179735e-03,1.950887941057632968e-03,1.374702733603128113e-03,1.115555539897195025e-02,2.252406142301249803e-02,5.753229067730070145e-03,6.158328085210496017e-03,1.211438251722091186e-02,1.137082271693856672e-02,6.730628334280952529e-03,1.292688792853141644e-02,3.780500140237508244e-03,1.608094177813212955e-03,1.451364410119243553e-02,9.605589853111995424e-03,7.217633528754652250e-03,6.245970643834586333e-03,6.079133319077612008e-03,2.781838537891601071e-03,1.214493773719982350e-02,2.137348890589108041e-02,2.582282014939418779e-02,1.373282764051841909e-02,1.632359612944195293e-02,1.102283875622472875e-02,2.040123730019632875e-02,6.286240078300586731e-03,4.545115829949375463e-03,9.032543967567641108e-03
7.898347995372367869e-03,8.823210294533812004e-03,3.216055143405593952e-02,2.708125742601058539e-02,2.548970510428316683e-02,1.912114327030567384e-02,2.907255161914601427e-02,1.003612040221535384e-03,6.837954019514203008e-03,0.000000000000000000e+00,4.459176967890388088e-03,1.366972318251530316e-02,2.649821385284756303e-02,1.364485509821289355e-02,1.497445832090249507e-02,3.601606708809601542e-04,3.165075099348046983e-03,5.724762516274850555e-03,4.962917211325856837e-03,7.966024523190673445e-03,1.415974191909835644e-02,3.369616499426203449e-02,1.408821346405653152e-02,7.131365138591250208e-03,1.378065501490077782e-02,1.346374457882409947e-02,4.112287539552339499e-03,1.370896570936319669e-02,1.275827788604771973e-02,1.715377457210498502e-02,3.312848905762189045e-02,1.923340620941910162e-02,2.080086014981386011e-02,1.403513603310679869e-02,5.155083997011089547e-03,1.912760470257895973e-02,3.018984719981704368e-02,1.271523012392683505e-02,1.945743469494187750e-02,1.957727480206661319e-02,1.669120435672594160e-02,1.832199942851880925e-02,1.462787961341738274e-02,8.788841960571835976e-03,8.212656753117331121e-03,1.799350941848615326e-02,2.936201544252670104e-02,1.259118308724427315e-02,1.299628210472469902e-02,1.895233653673511487e-02,1.820877673645276973e-02,1.356858235379515554e-02,6.088933909017213431e-03,1.061845415975171125e-02,8.446048197327415963e-03,2.135159812070663854e-02,1.644354387262619843e-02,1.405558754826885526e-02,1.308392466334878934e-02,1.291708733859181502e-02,4.056115481622601937e-03,1.898289175671402651e-02,2.821144292540528342e-02,3.266077416890839080e-02,2.057078166003262210e-02,2.316155014895615594e-02,1.786079277573893176e-02,2.723919131971053176e-02,1.312419409781478974e-02,1.138306984946357847e-02,1.587049798708184412e-02
