FC_L1,param_correlation
0.030199917046384417,0.9995616759577703
0.021153689881023008,0.9950633687125777
0.02478718148479142,0.9919162932548377
0.11181369810958264,0.9931519920726141
0.045097197731865275,0.992912389232797
0.030397197625040447,0.9941859285232671
0.07901142064756844,0.9946557774652957
0.08421284053716843,0.9892148392188365
0.06197013209937907,0.9933534664579408
0.009761791673564446,0.9950831610992384
0.07255039130986761,0.9933455029362664
0.003946246902180817,0.7705881646952536
0.15080232044474615,0.7759407124388051
0.038681695953014635,0.7800533631703926
0.06788632687151869,0.7737634562980419
0.0013644798307990702,0.764422934130999
0.0303860753667316,0.782079639362577
0.04178880081876984,0.7607824862036722
0.030725970048311124,0.7860795026105408
0.06279965762355633,0.7855032446256187
0.09696193111947676,0.7781780170012106
0.001174389894701755,0.9818321420817635
0.058005587927177416,0.9504532997161808
0.13276452832445695,0.9652862158453241
0.003879073503260056,0.9737622258270976
0.13275147239263252,0.963842539443943
0.05589686941497779,0.97656295262832
0.09617174390178684,0.9676513467950058
0.018820683009143524,0.9732845964445459
0.05317729873914179,0.9754962900997288
0.0383465826508636,0.9787931549148784
0.038848777686297194,0.967392573257417
0.017705487027609768,0.9573096468146467
0.03753447700705431,0.9688859362372992
0.01543663529382655,0.9592989647133955
0.029242446122360044,0.9750094481197269
0.0366091361480404,0.9733784165129293
0.030188755923556854,0.9652005210658161
0.0920407436065322,0.9611133533347873
0.02080105070988253,0.9594648724768442
0.0810612865074492,0.95948053027592
0.005371348098031802,0.9963632491101082
0.03130629381204313,0.9952459978457427
0.017693801176542286,0.9971519956971149
0.007166100680219112,0.9960922764592152
0.08376499256774651,0.996447224956352
0.019204580446084085,0.9964166118571902
0.03310826223577962,0.9918602145319496
0.05317533694244542,0.9947192957108898
0.1124260726825263,0.9915351719053759
0.07546905292669615,0.995432382344668
0.01014134575874398,0.8975874576366482
0.07647591875471647,0.8997920366995709
0.00968232271193664,0.902294645736703
0.02497183652227913,0.9153451967620776
0.03731589344543257,0.9012285274671537
0.0032830154143290713,0.8938729038533707
0.07388620142692502,0.8961642359012804
0.0036476392471652126,0.8927214804478014
0.02187692244580913,0.9191614149799291
0.06231440338297828,0.9173986836550124
0.00705078504318124,0.975724402440364
0.06116087769484197,0.9708753249630508
0.09623101208778873,0.97592873708212
0.030274765723387328,0.9815929875111283
0.07163641109847307,0.9735205659244652
0.025163216819626355,0.9789142081320092
0.0252106703102532,0.9910675849586945
0.045433602508944175,0.9615604477796552
0.018904553612667126,0.9796111591208568
0.02893030895201981,0.9779748932711091
0.01941525498833241,0.9954554320808195
0.0009474078838868083,0.9932183025976704
0.12774516487038623,0.9950023554258467
0.053284929316469,0.9929535021413725
0.044937429144837615,0.9958020440562134
0.0415303481662489,0.9953871024994264
0.05256594410475901,0.9901255966841082
0.01139912686236455,0.995318087690429
0.06083776514953826,0.9962763053513016
0.025518621208298453,0.9965796846403123
0.014172563417637396,0.9578709813606243
0.018761603301785945,0.9875870446894243
0.07222308577383894,0.9637009833834046
0.10884417158333388,0.9859988795604857
0.026659708144422756,0.9930777806651409
0.013853130422119664,0.9846822413788467
0.12246422157136427,0.9718129077382166
0.040791414765051374,0.9816682626044128
0.07942471015116187,0.9854258349528912
0.09785122592189228,0.9902136445684003
0.05638723436006715,0.9593555286420915
0.035118371491378246,0.9679130628435757
0.024546124543756816,0.9476390717052599
0.052493833710100135,0.9587086788801256
0.03245234092773014,0.9347702726763008
0.02382862712711836,0.9718500285349082
0.02546596081536517,0.9714810702931218
0.0075982133495199325,0.9072450735000905
0.04293110611028117,0.9676170774589667
0.020559317546466727,0.9544895575312605
0.05696648463691351,0.9918512806334461
0.09860166483358218,0.9916912110185554
0.09104867279574237,0.9926702128565784
0.048714053071302166,0.9917262995001176
0.026680827019846972,0.992656503792099
0.00413029380822455,0.9916838766967624
0.029014915118319384,0.992427697576532
0.026334843769978463,0.9906934973605318
0.05723591548097934,0.9915653268617485
0.012057771661724836,0.9921992883522024
0.06526893707217174,0.9939398116651212
0.051962733674720096,0.985943519148574
0.07291809856153436,0.994111434903628
0.03226297536518968,0.9981337109669985
0.05728451539196533,0.9980898130434672
0.020098543781705117,0.976047992078036
0.06366469758800952,0.9766551012589901
0.05479949677498908,0.9784622277585037
0.019213433704854288,0.9871699201952852
0.04227550837031269,0.9811160790529261
0.037529494728676394,0.9883223487575773
0.07011690912096852,0.9886676088270848
0.026527167695404308,0.976997498552056
0.0244633560539243,0.9809171290707748
0.08650748965332204,0.9860508328586056
0.0449348051025838,0.977409056775352
0.041056551763595565,0.9748476604594896
0.0897559082537766,0.986696137768822
0.059422451551233546,0.9899371354492013
0.0026056741652738524,0.9813671073534755
0.007914671333933974,0.9769345933864729
0.011667215028373921,0.9802999304874238
0.0569169531641856,0.9855180189872944
0.04306308307776124,0.9762482475971702
0.024227991098422663,0.9875674641677513
0.0874073273329223,0.9791491204416714
0.04400692060954553,0.9852662511024048
0.09536052753695295,0.9756378733933591
0.09899401914072135,0.9892908466815304
0.03760686045365269,0.9892688819089421
0.02910963992406468,0.9870636562507901
0.043809640030889496,0.974081086356153
0.004804582991638495,0.9800652373098866
0.010006002881238483,0.9888001268161712
0.012236705556550875,0.9837610717695635
0.08396862932949438,0.9800674970064157
0.0016564463460623235,0.9757672174949152
0.07026059075374913,0.8344304709253293
0.07659548278881623,0.8419056666624714
0.03552514170291532,0.8462492981470979
0.00632051078441126,0.8388783917198502
0.075571317486729,0.8267730987021883
0.043820762289198345,0.8481939676475337
0.0324180368371601,0.822721831046974
0.043480867607618816,0.8537390472876054
0.01140718003237362,0.8521340448148833
0.022755093463546816,0.8444299092841449
0.07303244776122819,0.9862352041529718
0.01620124972875253,0.9835042658543502
0.05855769066852701,0.9884851548652017
0.07032776415266989,0.9864494457402733
0.058544634736702565,0.9872847709337664
0.01830996824095216,0.9881080804868551
0.021964906245856897,0.9873498040917834
0.055386154646786416,0.9875818713014307
0.02102953891678816,0.9887137345524568
0.035860255005066344,0.987232930714653
0.03535805996963276,0.9653048769409837
0.05650135062832018,0.9508308977396189
0.036672360648875635,0.9659630745199517
0.0587702023621034,0.9470037332361587
0.0449643915335699,0.9691227765402921
0.11081597380397035,0.9568200461895032
0.044018081732373086,0.9595167595242797
0.017833905950602247,0.9760948686688269
0.05340578694604742,0.9626133265270258
0.006854448851519257,0.9602913828121066
0.06883548955789814,0.9863811969316096
0.04290054384388681,0.9881366575418403
0.05651303647938766,0.985588590394512
0.08137293833614906,0.987130367845886
0.009558154911816552,0.9873577366824364
0.09341141810201405,0.9901487961424856
0.04109857542015033,0.9897397653247672
0.021031500713484527,0.9838876013360085
0.038219235026596354,0.9923336459988336
0.0012622152707661982,0.9867978051300456
0.06406549189718597,0.9059180422247411
0.0022690810987865406,0.9064500851039523
0.0645245149439933,0.9099313438484556
0.0991786741782091,0.92333296294366
0.03689094421049738,0.9100115361571197
0.077489853070259,0.9006758022499651
0.00032063622900491135,0.908295017082828
0.07055919840876473,0.9007516714234924
0.052329915210120814,0.9287208089083661
0.011892434272951669,0.931131135782255
0.0671560526127487,0.9861203148900065
0.013045959961087983,0.9853696268650478
0.022024174431858775,0.9845238827702867
0.043932071932542616,0.9804414558995523
0.002570426557456873,0.9698135662769306
0.04904362083630359,0.9868974796109647
0.04899616734567674,0.9900609295504883
0.028773235146985765,0.9800225509579784
0.05530228404326282,0.9789048311379916
0.04527652870391013,0.9918268984457771
0.05479158266759754,0.984708642820593
0.07325942977204314,0.982476780950762
0.05353832721445628,0.9820356924568717
0.02092190833946095,0.9863174067214474
0.02926940851109233,0.986125476027176
0.03267648948968105,0.9832147973152153
0.021640893551170937,0.9918526814023206
0.0856059645182945,0.9888414927561489
0.013369072506391688,0.9839074805306384
0.0997254588642284,0.9835199253317117
0.08837940107356734,0.9911970758548831
0.055445234354144,0.9969013430233642
0.0019837518820909894,0.9940953416595917
0.034637333927403924,0.9954732259119792
0.04754712951150719,0.9929670378076884
0.06035370723381028,0.9965954103467152
0.048257383915434326,0.9967539533888744
0.033415422890878566,0.996283751573944
0.005217872495231923,0.9965380002143763
0.023644388265962324,0.9951813747005198
0.017819603295862796,0.969006872772814
0.03908846616455169,0.9661707733310819
0.04966071311217313,0.9607976928444778
0.02171300394582981,0.9669786330175608
0.04175449672819981,0.9656927067898737
0.050378210528811584,0.9650479811429197
0.048740876840564766,0.9709259083290115
0.06660862430641001,0.9505446955799263
0.03127573154564878,0.9759121214773381
0.05364752010946321,0.9756293895440419
0.01724035301901644,0.994466291638945
0.024394827177652238,0.9952520838791512
0.01684183513981241,0.9943463238511907
0.02549278458462778,0.9940738442775747
0.047526010636082965,0.9927496559186365
0.0700765438477054,0.994120213994464
0.04519192253761056,0.9937745315266958
0.04787199388595148,0.9948327400094426
0.01697092217495061,0.9941034331353198
0.06214906599420511,0.9947643230097274
0.013306203397451644,0.9951377841679219
0.0076491614893626205,0.9955831503347402
0.03300596170698206,0.9982409223199817
0.007984421680206409,0.9948666515073545
0.04517039329046663,0.988871691185484
0.0016042394841622176,0.9555994124229805
0.010469440297182664,0.9940550352659776
0.046055503367317445,0.9951790005612487
0.022993428701859053,0.994649444077909
0.027739442343495343,0.9970713442777734
0.004847972048796777,0.9977127687519901
0.09179610476757603,0.9921454318069498
0.04080558101824744,0.9949288587860157
0.02123855258115032,0.9965961210217344
0.020334131969587943,0.9931450513792474
0.024212385308576168,0.991452931099392
0.024486971181604863,0.9981565086205024
0.005846485520938194,0.9988741458455423
0.06787461123744559,0.99608829050336
0.05735426573823776,0.9940193640816644
0.07693615210054566,0.9953448933816352
0.12218589023635734,0.9974510426742513
0.022205853994410496,0.9934705935472903
0.0894969281705944,0.9984500551766544
0.02213839026075054,0.9951306538253997
0.021262016462626206,0.9972544207681845
0.03009159046478121,0.9888981537306863
0.03372508206854963,0.9930470950327908
0.10287579752582444,0.9943488000543619
0.036159297148107054,0.9926464165561898
0.021459297041282244,0.9875034677307412
0.07007352006381024,0.9907652324406515
0.07527493995341022,0.990612017963171
0.053032231515620865,0.9916904200294808
0.018699692257322653,0.9916661195493864
0.06361249072610942,0.9872686131875713
0.00499165368157739,0.806487226441831
0.14186441986098797,0.8123202658871647
0.02974379536925642,0.8161972163990353
0.05894842628776048,0.8099360604894023
0.010302380414557276,0.8000812781761072
0.021448174782973395,0.8179646314173306
0.03285090023501164,0.796552355415069
0.02178806946455292,0.8223379526077578
0.05386175703979812,0.8213833604510109
0.08802403053571854,0.8145034597789189
0.007763510689056451,0.98783983872948
0.04906768734341921,0.967596647712294
0.12382662774069873,0.9782148071333436
0.005058827080498152,0.9833129626853293
0.12381357180887433,0.977242628955608
0.04695896883121958,0.9853864983145056
0.08723384331802862,0.9797739483170733
0.009882782425385317,0.9831923454715379
0.04423939815538359,0.9849333128729569
0.0294086820671054,0.9865281765983498
0.029910877102538976,0.9680205710415968
0.00876758644385156,0.9565461854493607
0.028596576423296105,0.9689476550876699
0.006498734710068344,0.9553475016406723
0.02030454553860184,0.9734979859326623
0.04554703673179861,0.9675084592965874
0.021250855339798647,0.9642677670586771
0.08310284302277399,0.9680051059846072
0.011863150126124322,0.9622452181127624
0.072123385923691,0.960684647220947
0.003566552485726404,0.9945363851236969
0.02236839322828493,0.994694211646304
0.008755900592784081,0.9955124553429812
0.01610400126397732,0.99504317876346
0.07482709198398829,0.9962748118684792
0.02814248102984229,0.9965807024040119
0.024170361652021407,0.9947407369959267
0.04423743635868721,0.9942648493237448
0.10348817209876808,0.9954882824473891
0.06653115234293794,0.9966309161268736
0.0012034451749857733,0.9101289025098201
0.06753801817095828,0.9117275254745305
0.0007444221281784346,0.914464278990205
0.03390973710603734,0.926835788385208
0.02837799286167436,0.9137827939675032
0.012220915998087278,0.9060648849350142
0.06494830084316683,0.9102444204488925
0.005290261336592994,0.9054427707266824
0.012939021862050924,0.930979318568124
0.05337650279922007,0.9306057689461059
0.0018871155405769668,0.9871389587120061
0.05222297711108376,0.9841736663876126
0.08729311150403053,0.9867435954121888
0.021336865139629124,0.9885102130635205
0.06269851051471487,0.9805054386464233
0.016225316235868148,0.9891966104079779
0.016272769726494996,0.9962843458980065
0.03649570192518597,0.9772040112766478
0.009966653028908921,0.986951512688714
0.019992408368261605,0.9900461765551622
0.0104773544045742,0.9960255003079092
0.007990492699871399,0.9943794757448787
0.11880726428662802,0.9948252273471475
0.04434702873271079,0.9956098665761232
0.03599952856107941,0.9966035914226012
0.03259244758249069,0.9954184495943171
0.0436280435210008,0.9961116770123181
0.02033702744612276,0.9973108385396992
0.051899864565780045,0.9959439000184788
0.03445652179205666,0.9959045285819564
0.023110464001395603,0.9771262678624423
0.009823702718027738,0.9953500289278755
0.06328518519008075,0.9810677193515012
0.09990627099957566,0.9949814200127949
0.01772180756066455,0.9969253051586326
0.004915229838361457,0.992511041260532
0.11352632098760607,0.9858426731210383
0.031853514181293174,0.9928810893192552
0.07048680956740366,0.9932362120607923
0.08891332533813406,0.9966114336151117
0.047449333776308944,0.9630897360548129
0.026180470907620042,0.9687869491629648
0.015608223959998613,0.9546409581256385
0.04355593312634193,0.9641268083562816
0.02351444034397193,0.9494130370721178
0.014890726543360155,0.9673984565406163
0.016528060231606967,0.971584804096118
0.0013396872342382735,0.9259430869462351
0.03399320552652296,0.9723657406312629
0.01162141696270852,0.9648191043137568
0.0480285840531553,0.99754444980452
0.08966376424982397,0.997646731132121
0.08211077221198414,0.9978118322716288
0.03977615248754396,0.9975139773888355
0.01774292643608877,0.9977746514766752
0.004807606775533657,0.997399447680473
0.020077014534561177,0.9976720768459048
0.01739694318622026,0.9971343265991716
0.04829801489722113,0.9976591789939792
0.003119871077966629,0.9975208736281006
0.020955364886814265,0.9972154964047709
0.01969975830953041,0.9933705424280682
0.005321781717245233,0.9926477798628637
0.03186418989301498,0.9751589025557784
0.011701963913289424,0.9577723376556065
0.00283676310026898,0.9906327089814672
0.03274929996986581,0.9849479999868835
0.009687225304407408,0.9952590235442604
0.014433238946043703,0.9954518239484808
0.01815417544624842,0.9941185273394813
0.0784899013701244,0.9957927985824443
0.027499377620795795,0.9912398585282913
0.03454475597860196,0.9905022347211296
0.007027928572136299,0.9890481114460336
0.010906181911124524,0.9844853528481827
0.0377931745790565,0.9942095287760088
0.00745971787651345,0.9958696421242728
0.05456840783999394,0.9928876414415609
0.04404806234078612,0.9909949656696355
0.06362994870309402,0.9903427978660864
0.10887968683890568,0.9915869953782144
0.00889965059695885,0.9891040757107167
0.07619072477314277,0.9951286432701901
0.035444593658202184,0.9941552622520691
0.007955813065174566,0.9909490359037613
0.04339779386223286,0.9795544184565496
0.04703128546600127,0.9843344805733224
0.08956959412837279,0.9880389695859841
0.022853093750655418,0.9835336121780346
0.0081530936438306,0.9782118984914232
0.05676731666635859,0.9823708064718739
0.061968736555958574,0.9789132399866056
0.039726028118169214,0.9848106618474669
0.0320058956547743,0.9856323446633488
0.050306287328657766,0.9754268340775604
0.018297857079029037,0.8341586267117155
0.12855821646353632,0.8370933215951435
0.016437591971804777,0.8404554178914097
0.04564222289030884,0.835956095542507
0.02360858381200892,0.8297492055406575
0.008141971385521751,0.841979212783592
0.019544696837559997,0.8269054696416939
0.008481866067101274,0.8443751864685467
0.04055555364234648,0.8447953080446584
0.07471782713826691,0.8387789181852846
0.021069714086508092,0.988001377655392
0.035761483945967565,0.9634687597849149
0.1105204243432471,0.9738337597212243
0.018365030477949795,0.983786119810616
0.11050736841142265,0.9744733563647497
0.03365276543376794,0.9845108994158531
0.07392763992057699,0.9782923145360685
0.0034234209720663262,0.9822294100393437
0.030933194757931937,0.9835441641367738
0.016102478669653753,0.9865908869773806
0.016604673705087336,0.9636911580029583
0.004538616953600083,0.9566946610140861
0.01529037302584446,0.9642408585838771
0.0068074686873833,0.9535532773654672
0.0069983421411501925,0.9655913313368194
0.05885324012925025,0.9624261186555957
0.007944651942347003,0.9609928676507584
0.06979663962532233,0.9579482258672097
0.0014430532713273214,0.9593890646830643
0.05881718252623935,0.9553671987372627
0.016872755883178048,0.9856515308081837
0.009062189830833288,0.9871200912135805
0.004550302804667561,0.9905492886019136
0.02941020466142896,0.9882219984442044
0.06152088858653665,0.9927055210382972
0.041448684427293936,0.9881118967069891
0.010864158254569767,0.9928720340995028
0.030931232961235566,0.9934493899786087
0.09018196870131645,0.9918268310629668
0.05322494894548629,0.9966289915699842
0.01210275822246587,0.9363782539168947
0.05423181477350664,0.9380978999841982
0.012561781269273207,0.94022854648128
0.04721594050348898,0.9494150033385258
0.015071789464222716,0.939144571962141
0.02552711939553892,0.9336002161824333
0.051642097445715185,0.9357708557757901
0.01859646473404464,0.9326991636196158
0.000367181535400718,0.9518670165611637
0.04007029940176842,0.950614312053565
0.01519331893802861,0.9941610174599336
0.03891677371363211,0.9915918615590867
0.07398690810657886,0.9946753054426352
0.00803066174217748,0.997101011087639
0.049392307117263216,0.9937820116929748
0.0029191128384165044,0.9955233016281783
0.002966566329043352,0.997680690493617
0.023189498527734328,0.9872405631850963
0.003339550368542721,0.9964861734148288
0.0066862049708099605,0.9931156635298638
0.0028288489928774414,0.9962745998265473
0.02129669609732304,0.9972785014451424
0.10550106088917637,0.9961563658210812
0.031040825335259148,0.9974775358073608
0.022693325163627764,0.99588475710161
0.019286244185039048,0.9959926512272954
0.03032184012354916,0.9968878596981715
0.0336432308435744,0.9958458972754237
0.03859366116832841,0.995313457576372
0.047762725189508304,0.9950372129025552
0.03641666739884725,0.974495043761824
0.003482500679423905,0.9868287332091756
0.049978981792629114,0.9755487794430414
0.08660006760212402,0.9909326295608423
0.004415604163212905,0.9889151429036944
0.008390973559090185,0.9801150059073409
0.10022011759015442,0.9758442951984349
0.018547310783841527,0.9889949365150317
0.05718060616995201,0.9815258350543192
0.07560712194068242,0.9902971548276115
0.0341431303788573,0.9535197063982536
0.012874267510168402,0.9667282021692296
0.0023020205625469688,0.9539728284020745
0.030249729728890284,0.963538312712608
0.010208236946520288,0.9459846087007411
0.0015845231459085118,0.9491350410427457
0.0032218568341553237,0.963185795096532
0.014645890631689916,0.9203896967203214
0.02068700212907132,0.9671808658859821
0.001684786434743124,0.9599300583842819
0.034722380655703655,0.9920371383601827
0.07635756085237233,0.9915454228518393
0.06880456881453251,0.9919209253587657
0.026469949090092315,0.9928756627678099
0.004436723038637125,0.994313787041193
0.0181138101729853,0.9923406069276477
0.006770811137109534,0.9925651487306323
0.004090739788768616,0.9920678470197017
0.03499181149976949,0.9940026427849107
0.010186332319485014,0.9906466863951746
0.04065512319634468,0.9976423705991844
0.015633583169569032,0.9983059031837255
0.05281955477982925,0.9720132505860115
0.00925340097352484,0.9745125343054957
0.018118601786545285,0.985285065955604
0.05370466485668007,0.9853787881454422
0.030642590191221675,0.9907952647191332
0.03538860383285797,0.9943452625100586
0.0028011894405658433,0.9928941470776868
0.09944526625693867,0.9900593967462413
0.04845474250761007,0.9871018901141616
0.013589391091787695,0.9887712646678963
0.027983293458950564,0.98383310135738
0.03186154679793879,0.979052302032305
0.016837809692242245,0.9916476715065848
0.013495647010300815,0.9948087729050497
0.07552377272680821,0.9882125491482746
0.06500342722760039,0.984714141936846
0.08458531358990828,0.9855408799439933
0.12983505172571996,0.9887829104077761
0.02985501548377312,0.9828060738303673
0.09714608965995702,0.99268783078675
0.014489228771387919,0.9883897248075496
0.02891117795198883,0.9882771042478694
0.022442428975418597,0.9773040774900542
0.026075920579187006,0.988128968897649
0.11052495901518704,0.9906699895188422
0.04380845863746968,0.9863126696616062
0.029108458530644865,0.975723119386683
0.07772268155317284,0.9818743038765304
0.08292410144277283,0.9843550075378285
0.060681393004983486,0.985860246265844
0.011050530767960032,0.9843933051748369
0.07126165221547204,0.9745198065950887
0.002657507807785231,0.8555273522668697
0.1495135813503506,0.8596254129651423
0.03739295685861904,0.8635626981725918
0.0665975877771231,0.8582820795044307
0.002653218925194656,0.8502945619581731
0.029097336272336016,0.8654465028479306
0.04050006172437426,0.8468558802667207
0.029437230953915535,0.8685697227850776
0.061510918529160734,0.8683613972955592
0.09567319202508115,0.8618484351736216
0.0001143491996938306,0.9917036458815424
0.05671684883278183,0.9786162278505584
0.13147578923006137,0.9855577468559948
0.0025903344088644698,0.9904291160321624
0.13146273329823693,0.985904286613395
0.05460813032058221,0.9910203296660349
0.09488300480739123,0.9880067958030733
0.01753194391474794,0.9898733038508221
0.0518885596447462,0.9908510558971595
0.03705784355646802,0.9917960998138726
0.0375600385919016,0.9699148837466269
0.01641674793321418,0.9611049680072968
0.036245737912658726,0.9701456265141049
0.014147896199430963,0.9564157790967075
0.027953707027964455,0.970792374038556
0.03789787524243599,0.9634873086731784
0.028900016829161268,0.9659831098750224
0.09075200451213661,0.9709638052329328
0.019512311615486944,0.9674388077129888
0.07977254741305363,0.963362889598476
0.004082609003636216,0.9858930737707273
0.030017554717647554,0.9884865268013407
0.016405062082146704,0.9894322615608736
0.008454839774614697,0.9887317254268528
0.08247625347335091,0.9922825478722563
0.02049331954047967,0.9889956599822601
0.03181952314138403,0.9948659859776429
0.05188659784804983,0.9920780545644989
0.11113733358813072,0.9953360350448384
0.07418031383230056,0.9949996583942781
0.008852606664348393,0.9369693700105096
0.0751871796603209,0.937968775337219
0.008393583617541056,0.9405409130926259
0.02626057561667472,0.9506297306449952
0.03602715435103698,0.9400715075172776
0.004571754508724657,0.9333216758500928
0.07259746233252945,0.9378135273341296
0.0023589001527696274,0.9329454609223182
0.020588183351413547,0.9540728142424568
0.061025664288582686,0.9545562582426113
0.0057620459487856554,0.9963524649768213
0.05987213860044638,0.9951073883427186
0.09494227299339314,0.9960300505680947
0.028986026628991746,0.9946330769652769
0.07034767200407749,0.988935496534148
0.02387447772523077,0.9969076406313014
0.023921931215857617,0.9973678709052989
0.0441448634145486,0.9911945885738122
0.017615814518271544,0.9939336897387268
0.027641569857624223,0.9973023471400416
0.018126515893936823,0.9931541665171671
