FC_CORR,SC_correlation
0.9848007539103346,0.9992206201398978
0.9880012180118776,0.9987694282753293
0.987870751793068,0.9981739700997112
0.9888200877897453,0.9974477728429533
0.9871846479626499,0.9973139200554348
0.9865734700293747,0.9970912626618575
0.9895371716881104,0.9967825013887122
0.9895492200137996,0.9971902540700576
0.9859737199109152,0.9968524491824824
0.9899731631597264,0.9963351780573808
0.9890944650263724,0.9972327142952973
0.989015645452792,0.9969360311421721
0.9885589007681976,0.9970873577069744
0.9885237308622176,0.996918820952361
0.98703365791376,0.9968266475382744
0.9858193723426902,0.9968969653344576
0.9871003165677795,0.9972467992869604
0.9868737471625002,0.9973694377013171
0.9860904879548851,0.9968499677036899
0.9873930314173512,0.996597624229971
0.9876493039320678,0.9966351303968484
0.9870931660256224,0.9968024237193664
0.9898054735653725,0.9967358745634621
0.9876962053567424,0.996724898839164
0.9860378629047658,0.9966625054454493
0.9898012194979282,0.9965683495722213
0.9873588065937261,0.996625484351891
0.9874467591528823,0.99646991802724
0.9880580506235023,0.996265148857252
0.9880280353896632,0.996731196346414
0.9887539633769232,0.997005127067977
0.9877256930455727,0.9962329201985968
0.9898824722849048,0.9968142248908752
0.9888094083391795,0.9971797195433107
0.9872241834876762,0.9967359560615888
0.9855261100665316,0.9974073040136355
0.9869086431905543,0.9971845027758888
0.9865559037322925,0.9968590839506593
0.986524938950514,0.9966696077736255
0.9857107922636141,0.9969403875221966
0.9869420350914307,0.9969905542150269
0.9907285342503424,0.9971235125958896
0.9893667236783968,0.9969001129900951
0.9887392976792176,0.9970734301962236
0.9871180154978978,0.9971624507534647
0.9897764652667184,0.9963898216598189
0.9885988818965709,0.996652566688724
0.9855371755854733,0.9964741591755165
0.9877019943967523,0.9968026320354045
0.9882435504951996,0.9970704729568717
0.9897815077990333,0.9972160169341792
0.9888462201729347,0.9967551278089578
0.9871844616270403,0.9968696431420091
0.9864607313353456,0.9967974220945394
0.9880447245374471,0.9969890527928528
0.9886552835062472,0.9970266801657498
0.9890971052859011,0.9967486503891712
0.9879209886894734,0.99645443477806
0.9850083118377939,0.9963331518648167
0.9861682784135964,0.9963174462858457
0.9877070710862829,0.9962362592678897
0.9891546796721179,0.9960819245884904
0.9862372418871888,0.996146231609826
0.9884120689027126,0.9960025157812614
0.9846964624654003,0.9964014897826787
0.9889225570984521,0.9970797226122344
0.9865777991198876,0.9971269644273901
0.985755475692286,0.9975080064217896
0.9860251336804781,0.9975558928614529
0.9876200472598288,0.9970815130445507
0.9883671540216716,0.9992670105015392
0.9863621722640247,0.998578121257215
0.9872989784879372,0.9977673349616819
0.9870574550050577,0.9975759534681296
0.9836739966319875,0.9970484540634589
0.9879020228505436,0.9966908452784113
0.9885010164187827,0.9971296877237834
0.9860413296185808,0.9969518550446994
0.9856744062621859,0.9964975317646751
0.9851245730360653,0.9972142462634733
0.9869618613395292,0.9969168842428316
0.9885996821123136,0.9969013027078771
0.9871968457453283,0.9969948972026861
0.9835952618897668,0.9969445394854333
0.9879681082283128,0.9970056157952115
0.9867865540706936,0.9972958511679569
0.9854509393517505,0.9974240437152221
0.9872048286823031,0.9967956551983593
0.9875696169315261,0.9967082407221814
0.9856128912488074,0.9968258915198688
0.9875092483221016,0.9970788080863128
0.9857987897016841,0.9969711877747855
0.9897128246505914,0.9969527083021997
0.9844327327343765,0.996989823445528
0.9877460056696769,0.9968979881470951
0.9880535636615632,0.9967709755846184
0.9847588854180664,0.9965417604030528
0.986663200391736,0.9963966089178429
0.9879087409711963,0.9969110883106451
0.9857420780070648,0.997206413028744
0.9882183298274787,0.9966498417022698
0.9863139206479897,0.9971201918075197
0.9895274448473709,0.9973955312546969
0.986648114458524,0.9967832288890922
0.9905621524481758,0.997352890811513
0.987254518525272,0.9971304766162584
0.989194516047804,0.9968605202639756
0.9872742458865665,0.9966337702189488
0.9863315176839267,0.9970573142743678
0.9864186271921702,0.9971371013059273
0.987921863415817,0.9970823801912739
0.9882955566575171,0.9967205465905382
0.9867062520894248,0.996964764569582
0.9867327441505882,0.9970686147755357
0.9893302278863289,0.9964053579360643
0.9869416939781338,0.9966462184635155
0.9852297194715101,0.9967896356960205
0.9856051795752568,0.9968851549153661
0.9872472362167231,0.9973575969008266
0.9870504733487084,0.997156134417328
0.989847420462378,0.9966631331400656
0.9833513120441408,0.9966583647243052
0.9880360171642141,0.9966867594708783
0.9873634944955617,0.9968744114008639
0.9867763068900202,0.9969591064100086
0.988056155330568,0.9969510350634551
0.989718003155308,0.9966250757556984
0.9885945541508903,0.9964862766073861
0.9829461839939128,0.9967167881111434
0.9863945667756944,0.9964172889275944
0.9863070245537104,0.9962086170406436
0.9872426716900465,0.9962332773475758
0.9872932560404892,0.9961557104915408
0.9878566024423788,0.9964653012629837
0.9890168462605345,0.9970237249511936
0.9873829565562536,0.9973065080531306
0.9897049799798195,0.9975632368062137
0.9885962103528704,0.9975062762672845
0.9883532576763123,0.9970567963202132
0.9870495010207446,0.9991321141025197
0.9896052419786634,0.9984120187453873
0.9902248806777242,0.9982427261539558
0.9885374013217032,0.9976631679464067
0.9899247726234057,0.9969170051791344
0.9900548554783744,0.9971042277862714
0.9903216329176202,0.9972479712098784
0.9897096509932352,0.9968846733766008
0.9896636478477016,0.9976016194367917
0.9896783505948608,0.9972425119655373
0.9900896808442903,0.9967792806735923
0.9904779171443703,0.9967577205619701
0.9891685936992337,0.9966620261976613
0.9891931272481103,0.9967562970525331
0.9893057294502537,0.9971361658458406
0.98776834474328,0.9972545420267955
0.9888853712360561,0.9964854016187212
0.9883873138205278,0.9962618262638365
0.9889963070221909,0.9964903533051616
0.988379127268,0.9967447256739641
0.9909121381723155,0.99666877306072
0.9917316785407116,0.996702503755296
0.9896339164329301,0.9968008389076984
0.9902944556482256,0.99691790593849
0.9916850577183352,0.9965136989493181
0.991314567610237,0.9962725435040942
0.9901748446415336,0.9964104578228643
0.9923918142957291,0.9968650846588578
0.9902112384134486,0.9970166763910675
0.9916516852585763,0.9964149310595379
0.9907627903808445,0.9972058309011923
0.9928301922587741,0.997207178916734
0.9885916078271517,0.9963969108160973
0.9900625357858897,0.9970235425301529
0.9908321508779994,0.9971912004941923
0.99018498683508,0.9966013978139315
0.9903801857482949,0.9968302384472658
0.9906832918597204,0.9970223067460077
0.9905658775370156,0.996870866656248
0.9918688413182445,0.9965935964905848
0.9911111604122637,0.996269877276124
0.9896621636137578,0.9965201516720033
0.991968465823152,0.996747112434408
0.9919796932128584,0.9960910410622142
0.9906627681974202,0.996107197459692
0.9891319330222397,0.9962018304553028
0.9899105616422936,0.9964043214911853
0.9920673647142192,0.9968495720598473
0.9888480365225792,0.9969521012313955
0.9901860842106016,0.9964819859811219
0.9870731495086941,0.9965543334098568
0.9909554523751964,0.9962684850987404
0.9912647421178084,0.9965165720070749
0.9892882349127821,0.9968253879771181
0.9927041951693873,0.9966075946337416
0.991801314808242,0.996264504973956
0.9888581750413522,0.9957083434104259
0.9877635018255576,0.9959985054073593
0.9899555639467404,0.9960021641920902
0.9896874887890755,0.9960091368569016
0.9901531013086096,0.9962068938471341
0.9871184426519649,0.9961417543584584
0.9880337020891273,0.9967262272759265
0.9910077693161741,0.997320802719126
0.9862419012422694,0.9973557747626797
0.990326497409542,0.9975462490728184
0.98920517862882,0.9977103126231441
0.9910589617424088,0.9970135773476573
0.9896491367996115,0.9988622450532264
0.9872881940851432,0.9987574637844968
0.9862046840643155,0.9981855777334515
0.9881762507101288,0.9973629838432858
0.989483385853784,0.9970553751813449
0.9827822990734632,0.9971491239188061
0.985327807796504,0.9966664762435072
0.9862937235990585,0.997284646529363
0.9864755584234812,0.9969633760786328
0.9863546661618368,0.9969478334526544
0.9876400909257184,0.9968933494090547
0.9867243368945998,0.9966889939814336
0.9843255484109265,0.996767184151307
0.98829381576266,0.9972064247277238
0.9828222296155277,0.997278104734514
0.9853798956117888,0.996498088182672
0.9870641476980351,0.9962444655878918
0.9857042530999884,0.9964469005935802
0.9869981104495182,0.9967576792945025
0.9858304132780876,0.9967688417602354
0.9878974041121512,0.9968838642895098
0.9817174953092835,0.9970953775989992
0.9858481605183647,0.997175541056044
0.9854888021437187,0.9967838023997877
0.9871348972852755,0.9963401415486792
0.9855256151448752,0.9965664441034928
0.985652431439765,0.9969401057642344
0.9888948454304676,0.9970316146985176
0.9848613883212141,0.9964744791265162
0.9878389028052738,0.9971411597483568
0.9875680999834706,0.9971442635633608
0.9868237120350286,0.9963423517725173
0.9855225589239872,0.9969247240155008
0.9850846726556035,0.9972231546371149
0.9869859267480371,0.9967206186517
0.9869489073572528,0.9967535755403744
0.9857029887368226,0.9969786502115728
0.9855951643896854,0.9967095367992496
0.9881872226345445,0.9966688544497431
0.9888568375819357,0.9962407240591856
0.9876354139199784,0.9963466508580928
0.9842522373208265,0.996573106580257
0.9874620469830995,0.9960899764425863
0.9867998377513408,0.9962417371961058
0.9835861793598892,0.9963440241562835
0.9857203232765884,0.9966538081501009
0.9856134376067716,0.9967246472255709
0.9871057869291456,0.9968418219663374
0.9879170839080661,0.996389502454844
0.9857214660820736,0.996595665102668
0.9853195486649473,0.9963729906327299
0.9862209456342832,0.996614072356241
0.9853787835729014,0.9966284264758589
0.9885169899952752,0.9964830722406264
0.9872439263655021,0.9964313823923232
0.9865104348283943,0.9956766085450912
0.9782062634899222,0.9960929199746433
0.9853893918481088,0.9959558869164672
0.9838478478239225,0.9959428116946792
0.9865745919262566,0.9963180588108258
0.9857857635671076,0.9962689424166083
0.9861980595629619,0.9966445579575796
0.987263031010792,0.9973244958643704
0.9847165611218531,0.9971265882621904
0.985395002383708,0.9973891806696954
0.98899261012053,0.9976276698211101
0.9886151925765297,0.9971688019403661
0.9919342186857136,0.9992411063603752
0.9891414667728696,0.9989546413378022
0.9893289599137784,0.9977322351788125
0.989469739507224,0.9973641277994568
0.9859992533347328,0.9970121519347792
0.9891260804773566,0.996544726283056
0.9870116489402024,0.9974247097857194
0.9897940575901619,0.9975402658279123
0.9897018323526536,0.9968192384300413
0.989642238077512,0.996855286877588
0.9896107276776358,0.9966126222396995
0.9897614917756512,0.9967389637399977
0.991797800207324,0.9972039070809608
0.985567442660036,0.9970339362317987
0.9863806659247629,0.9961436465139395
0.9896392562882232,0.9959594840856272
0.9866178257859864,0.9960876135833628
0.9902815992224416,0.9962783693926851
0.9894530687284298,0.9962878788528247
0.9901977727646851,0.9962977201462944
0.9865418777665687,0.9967025878688832
0.9867663891474064,0.9967599008059111
0.9886338727224541,0.9964145598691356
0.9901306786861411,0.9961513892093085
0.9897222002121808,0.9963541859102301
0.9894819604114333,0.996715659554788
0.9885498320451593,0.9969789236174237
0.99016943797937,0.996179586655144
0.9892193219261176,0.997502566036055
0.9899364179890029,0.9969515055867472
0.9907227226724106,0.9960982384877377
0.9885400724629416,0.9966645045253149
0.989092468158176,0.9974478228707283
0.9907362790114272,0.9964389026664935
0.9899260613246941,0.9971600731743786
0.990052860491552,0.9973457848255876
0.9859869241518144,0.9966331294143299
0.990115385864436,0.9964801570965216
0.9907562020827358,0.9960052876036961
0.9886277267419603,0.9962495377744701
0.9894457403546887,0.9965840460777794
0.9897856034961952,0.995721872426562
0.9895119337533383,0.9957897478411667
0.9891563335653056,0.9958372333937752
0.9880449917999411,0.9960777894390768
0.9880838767309152,0.9962353492604055
0.9870134816783904,0.9966804892064256
0.9900907547878394,0.9962306262324627
0.9845976895858538,0.9964068761820531
0.9877760235327728,0.9962406593944435
0.9891497083026649,0.9965051477512592
0.9899900762426912,0.9966910599718593
0.990524302011048,0.9962907316225441
0.9901645799532959,0.9959185253777572
0.9888122857846471,0.9953527001523597
0.9878010575493473,0.9958044405429692
0.9896403156845495,0.9957632011608488
0.9887650545703512,0.9957595799243468
0.9884547848493802,0.9961747095090736
0.9882814110586824,0.9959766126343709
0.9881736071056141,0.9966129099706317
0.991567679074072,0.9972144420767941
0.9892135059391488,0.9970336056274627
0.9887829448086114,0.9972574610870274
0.9895628497623651,0.997331698714046
0.9893936796979289,0.9969596723189648
0.9882619788935021,0.9990543399442866
0.9906835537659816,0.9982528926270541
0.9899112408997107,0.99793874814749
0.9856094038306908,0.9975908226080515
0.9890822662931894,0.9968321269132233
0.9863190190459316,0.9975949975491673
0.988830811215508,0.9972579154029108
0.9891780224365958,0.9970538123600707
0.9904719427332016,0.9971276289151764
0.9903574598765347,0.9968667749424435
0.99071134909568,0.9970942950418301
0.9912429377437468,0.9974946188265059
0.9888870168507846,0.9972887748832104
0.9863164996837824,0.9964003891630456
0.9888008703019585,0.9961972636469598
0.9853050616888032,0.9963540979705984
0.9887964109272067,0.9965585059713603
0.9881836932590486,0.9967264670031296
0.9893655012816572,0.9966937136774852
0.9874435839950221,0.9971505520902602
0.9865980418175434,0.9970987662320688
0.9897484999516521,0.9968114978911848
0.9888087424506707,0.9965056877932856
0.991339269927505,0.9967218676860679
0.9894771190686784,0.9970514752227848
0.9880242062583705,0.9972030459712825
0.9902484650621228,0.9964572684911984
0.9903496412253856,0.9971220462011395
0.9904785921727267,0.9970881730175709
0.9868936034736328,0.9963405881219046
0.9887263721970394,0.9969952079726729
0.9904678472386584,0.9973241855069016
0.9898556185170801,0.9969221014795987
0.9895765131144125,0.9970620796929338
0.9903465556139068,0.9972682358489408
0.9860920271460506,0.9969173041920064
0.9892192323979971,0.9966701621420232
0.9878635075891512,0.9963799935187939
0.9887615260579741,0.9965340446765344
0.9905943507393544,0.9966739202487651
0.9881850795949105,0.995862682728875
0.9887636891717196,0.9959021840319161
0.9878658443047215,0.9958704463648879
0.9864157131493337,0.9960709779428419
0.9890436870783453,0.9964032301197309
0.986244879094249,0.9968850013959578
