FCD_KS,SC_correlation
0.09402491660033664,0.9992206201398978
0.06417502798673294,0.9987694282753293
0.12789054504863043,0.9981739700997112
0.15876400337602478,0.9974477728429533
0.08954447688431992,0.9973139200554348
0.09698358271821242,0.9970912626618575
0.1471545139917649,0.9967825013887122
0.24999847854670784,0.9971902540700576
0.15574864310389283,0.9968524491824824
0.0686376586915822,0.9963351780573808
0.08874941343971762,0.9972327142952973
0.09799363552064931,0.9969360311421721
0.08345661375746112,0.9970873577069744
0.15691430053987568,0.996918820952361
0.04909438295459824,0.9968266475382744
0.06694330424421407,0.9968969653344576
0.12536198576880636,0.9972467992869604
0.1357826275658509,0.9973694377013171
0.14480154643715676,0.9968499677036899
0.07710911062246657,0.996597624229971
0.0625820183439221,0.9966351303968484
0.15036846395677153,0.9968024237193664
0.11307722736758148,0.9967358745634621
0.14023174135934646,0.996724898839164
0.08242779102598803,0.9966625054454493
0.16830867244391845,0.9965683495722213
0.10180674980741604,0.996625484351891
0.1124160518126915,0.99646991802724
0.07667343046077613,0.996265148857252
0.143857412600516,0.996731196346414
0.14477002833106184,0.997005127067977
0.11630008183817182,0.9962329201985968
0.09355413090584126,0.9968142248908752
0.18848762738167496,0.9971797195433107
0.11529239929981117,0.9967359560615888
0.09322235799635811,0.9974073040136355
0.1031569675353898,0.9971845027758888
0.11048101946979756,0.9968590839506593
0.1365988952647569,0.9966696077736255
0.18125326111501705,0.9969403875221966
0.16685941611427235,0.9969905542150269
0.1025879119735171,0.9971235125958896
0.13866160156181187,0.9969001129900951
0.1340607268062453,0.9970734301962236
0.08764442195184843,0.9971624507534647
0.11064994883112347,0.9963898216598189
0.07644351484538033,0.996652566688724
0.11441239071561156,0.9964741591755165
0.16172958810255555,0.9968026320354045
0.08656614398073038,0.9970704729568717
0.10939217140212328,0.9972160169341792
0.08307487311880307,0.9967551278089578
0.10793067938494852,0.9968696431420091
0.08577293831067437,0.9967974220945394
0.14320040102305723,0.9969890527928528
0.10807744357410198,0.9970266801657498
0.0973916525064742,0.9967486503891712
0.05761849318469,0.99645443477806
0.15939686388438234,0.9963331518648167
0.14309092044721122,0.9963174462858457
0.05278200136770644,0.9962362592678897
0.0917183293481934,0.9960819245884904
0.11789187431834888,0.996146231609826
0.11459470886590868,0.9960025157812614
0.14605701766327195,0.9964014897826787
0.11529400082959244,0.9970797226122344
0.15812505705449847,0.9971269644273901
0.09212659132002893,0.9975080064217896
0.13869811644082428,0.9975558928614529
0.14275017897095305,0.9970815130445507
0.058107792563456634,0.9992670105015392
0.1277515322636182,0.998578121257215
0.1509340602143167,0.9977673349616819
0.08532194752427519,0.9975759534681296
0.10766732382772023,0.9970484540634589
0.14111572173740355,0.9966908452784113
0.23978872619125785,0.9971296877237834
0.1445533733822547,0.9969518550446994
0.073479083220292,0.9964975317646751
0.08546916014176742,0.9972142462634733
0.10706252212113011,0.9969168842428316
0.07793498750006006,0.9969013027078771
0.1465212050550686,0.9969948972026861
0.04755223789763984,0.9969445394854333
0.06963701327508034,0.9970056157952115
0.12869137400044522,0.9972958511679569
0.125293440294169,0.9974240437152221
0.1180833532189948,0.9967956551983593
0.08250549725097411,0.9967082407221814
0.07411091874958961,0.9968258915198688
0.14217414073923407,0.9970788080863128
0.10707539842057132,0.9969711877747855
0.13411434602332145,0.9969527083021997
0.08155822441596214,0.996989823445528
0.16585000392374796,0.9968979881470951
0.10167760244585627,0.9967709755846184
0.11638720505827164,0.9965417604030528
0.07264513463260105,0.9963966089178429
0.13223440630490246,0.9969110883106451
0.1263350112027008,0.997206413028744
0.10436721156048256,0.9966498417022698
0.08768586954258707,0.9971201918075197
0.17482055659566015,0.9973955312546969
0.111598118522813,0.9967832288890922
0.09368045957498601,0.997352890811513
0.10904547223507896,0.9971304766162584
0.10258374799608586,0.9968605202639756
0.1196524680374694,0.9966337702189488
0.18373691349977497,0.9970573142743678
0.1673413484560452,0.9971371013059273
0.08909252518005198,0.9970823801912739
0.1396196366769538,0.9967205465905382
0.1314698359873351,0.996964764569582
0.07566209643451424,0.9970686147755357
0.09244939566273702,0.9964053579360643
0.0607421809312255,0.9966462184635155
0.10654035935125232,0.9967896356960205
0.1553606244684923,0.9968851549153661
0.07984804685435526,0.9973575969008266
0.1013670978518681,0.997156134417328
0.08365565187867449,0.9966631331400656
0.11742115268504474,0.9966583647243052
0.08573693592119194,0.9966867594708783
0.12711963267312937,0.9968744114008639
0.11080856434065818,0.9969591064100086
0.08772347346185075,0.9969510350634551
0.06404485564611317,0.9966250757556984
0.15556369844475443,0.9964862766073861
0.13120398204364808,0.9967167881111434
0.06983002964431624,0.9964172889275944
0.08336820931353629,0.9962086170406436
