2.908730804920196533e-01,2.864060997962951660e-01,3.159751594066619873e-01,2.845231592655181885e-01,2.843082547187805176e-01,2.940139770507812500e-01,3.141755759716033936e-01,3.094616234302520752e-01,3.037171363830566406e-01,3.072708547115325928e-01,3.087146580219268799e-01,2.912089526653289795e-01,3.032001256942749023e-01,3.085342049598693848e-01,3.090186715126037598e-01,3.230038583278656006e-01,3.057194650173187256e-01,2.830732166767120361e-01,3.052134513854980469e-01,3.133658468723297119e-01,3.082218766212463379e-01,3.078884780406951904e-01,3.014616072177886963e-01,2.959596216678619385e-01,3.154168128967285156e-01,3.145340979099273682e-01,3.099140226840972900e-01,3.222278356552124023e-01,3.118973970413208008e-01,3.055936992168426514e-01,2.833024561405181885e-01,3.003117740154266357e-01,3.022899031639099121e-01,2.938502728939056396e-01,2.955555021762847900e-01,3.159241378307342529e-01,3.076015114784240723e-01,3.161138296127319336e-01,2.962338924407958984e-01,3.052166402339935303e-01,2.866558432579040527e-01,3.232143521308898926e-01,3.123663365840911865e-01,2.849437594413757324e-01,3.114209473133087158e-01,3.064765036106109619e-01,3.161683976650238037e-01,3.126478195190429688e-01,3.081439137458801270e-01,2.985618412494659424e-01,3.125760853290557861e-01,3.025563359260559082e-01,3.124549090862274170e-01,3.139795660972595215e-01,3.108725845813751221e-01,3.149370253086090088e-01,3.149642646312713623e-01,2.981777191162109375e-01,3.187392354011535645e-01,3.088495731353759766e-01,3.135392367839813232e-01,3.083152770996093750e-01,3.169889450073242188e-01,3.150944113731384277e-01,3.074934482574462891e-01,3.070151507854461670e-01,3.136672675609588623e-01,3.083406686782836914e-01,2.834514975547790527e-01,3.119769692420959473e-01,2.996645271778106689e-01,3.097001016139984131e-01,2.997405529022216797e-01,3.090215325355529785e-01,3.124259710311889648e-01,3.222939968109130859e-01,3.040718436241149902e-01,3.144558370113372803e-01,3.018518984317779541e-01,3.109506070613861084e-01,2.920361757278442383e-01,3.080250918865203857e-01,3.066169023513793945e-01,3.027818799018859863e-01,3.193074166774749756e-01,2.971236705780029297e-01,2.958396673202514648e-01,3.155494034290313721e-01,3.168420195579528809e-01,3.121585249900817871e-01,2.994047105312347412e-01,3.054036498069763184e-01,3.048791289329528809e-01,3.065881133079528809e-01,2.871794104576110840e-01,2.798381447792053223e-01,3.236708641052246094e-01,3.152462840080261230e-01,2.925323843955993652e-01,3.040854930877685547e-01
9.444583952426910400e-02,1.121847480535507202e-01,7.891134917736053467e-02,1.170495301485061646e-01,1.108901500701904297e-01,6.695313751697540283e-02,7.655083388090133667e-02,7.662665098905563354e-02,1.242834106087684631e-01,8.539139479398727417e-02,8.116106688976287842e-02,9.959095716476440430e-02,1.007911711931228638e-01,9.922132641077041626e-02,1.120708733797073364e-01,8.993865549564361572e-02,8.814183622598648071e-02,1.148177534341812134e-01,8.072864264249801636e-02,8.070134371519088745e-02,1.020387113094329834e-01,8.476579934358596802e-02,9.367102384567260742e-02,1.210674419999122620e-01,8.516462892293930054e-02,1.240794733166694641e-01,9.097000211477279663e-02,6.287425011396408081e-02,8.185252547264099121e-02,7.807637751102447510e-02,1.058248579502105713e-01,9.489362686872482300e-02,8.278804272413253784e-02,1.157972365617752075e-01,1.052581295371055603e-01,9.021595865488052368e-02,7.590699940919876099e-02,6.092047691345214844e-02,1.017381772398948669e-01,8.373890072107315063e-02,8.248440921306610107e-02,8.158424496650695801e-02,4.851586371660232544e-02,1.215336322784423828e-01,1.340620666742324829e-01,7.408994436264038086e-02,8.122391253709793091e-02,1.047127246856689453e-01,8.214413374662399292e-02,1.153945997357368469e-01,9.535238146781921387e-02,8.996094018220901489e-02,8.819862455129623413e-02,4.631440341472625732e-02,9.194856882095336914e-02,9.947644919157028198e-02,9.535866230726242065e-02,1.234341934323310852e-01,7.900505512952804565e-02,6.718830764293670654e-02,1.038758233189582825e-01,6.647658348083496094e-02,7.573038339614868164e-02,9.672718495130538940e-02,8.211276680231094360e-02,7.217686623334884644e-02,1.032320782542228699e-01,5.862952768802642822e-02,9.858389943838119507e-02,7.473815977573394775e-02,8.583237975835800171e-02,7.459820061922073364e-02,1.094454452395439148e-01,1.007127016782760620e-01,8.267024904489517212e-02,7.479313015937805176e-02,1.211500689387321472e-01,1.093186959624290466e-01,1.300600171089172363e-01,9.427693486213684082e-02,6.686544418334960938e-02,8.180680871009826660e-02,8.150769770145416260e-02,9.302701801061630249e-02,7.618205249309539795e-02,1.186117157340049744e-01,1.113317385315895081e-01,1.023019403219223022e-01,1.004013121128082275e-01,9.336782246828079224e-02,8.374102413654327393e-02,7.340139150619506836e-02,7.300317287445068359e-02,1.144481077790260315e-01,1.377688348293304443e-01,1.132375597953796387e-01,9.350119531154632568e-02,9.945953637361526489e-02,1.073558777570724487e-01,1.214938163757324219e-01
1.233033761382102966e-01,1.195183247327804565e-01,1.267758160829544067e-01,1.211310625076293945e-01,1.289208978414535522e-01,1.636561602354049683e-01,1.340829581022262573e-01,1.392280310392379761e-01,9.849600493907928467e-02,1.338388770818710327e-01,1.369102895259857178e-01,1.364045292139053345e-01,1.250461637973785400e-01,1.212928220629692078e-01,1.081657186150550842e-01,1.166797727346420288e-01,1.363430321216583252e-01,1.327258199453353882e-01,1.450947523117065430e-01,1.386492401361465454e-01,1.229359880089759827e-01,1.407843977212905884e-01,1.388411074876785278e-01,1.171864941716194153e-01,1.338171064853668213e-01,9.594444930553436279e-02,1.341306865215301514e-01,1.509332954883575439e-01,1.424006670713424683e-01,1.525053530931472778e-01,1.471245288848876953e-01,1.411245614290237427e-01,1.517945975065231323e-01,1.276560127735137939e-01,1.368215680122375488e-01,1.319388300180435181e-01,1.548413485288619995e-01,1.616539359092712402e-01,1.407363563776016235e-01,1.503119021654129028e-01,1.701561361551284790e-01,1.351908892393112183e-01,1.791355907917022705e-01,1.335470825433731079e-01,9.473849087953567505e-02,1.598538160324096680e-01,1.432312130928039551e-01,1.232966557145118713e-01,1.503743529319763184e-01,1.267268061637878418e-01,1.336809694766998291e-01,1.491472721099853516e-01,1.411985456943511963e-01,1.817220598459243774e-01,1.392360329627990723e-01,1.278097629547119141e-01,1.319125592708587646e-01,1.207175478339195251e-01,1.454621404409408569e-01,1.671884953975677490e-01,1.260061264038085938e-01,1.687605530023574829e-01,1.512417495250701904e-01,1.323382556438446045e-01,1.556347459554672241e-01,1.660571843385696411e-01,1.286275088787078857e-01,1.785814613103866577e-01,1.635434180498123169e-01,1.590037196874618530e-01,1.602362543344497681e-01,1.614351570606231689e-01,1.367430984973907471e-01,1.365675628185272217e-01,1.512478291988372803e-01,1.492705792188644409e-01,1.214161366224288940e-01,1.228837817907333374e-01,1.150894537568092346e-01,1.418420523405075073e-01,1.881941556930541992e-01,1.573192328214645386e-01,1.593214571475982666e-01,1.517901122570037842e-01,1.526533365249633789e-01,1.324932724237442017e-01,1.411556303501129150e-01,1.305096298456192017e-01,1.315038502216339111e-01,1.438324302434921265e-01,1.663611531257629395e-01,1.709162145853042603e-01,1.718854606151580811e-01,1.287719607353210449e-01,1.252284198999404907e-01,1.571084707975387573e-01,1.331197917461395264e-01,1.357443779706954956e-01,1.507234871387481689e-01,1.250666677951812744e-01
5.086222887039184570e-01,5.181091427803039551e-01,5.216623544692993164e-01,5.227037668228149414e-01,5.241193175315856934e-01,5.246232748031616211e-01,5.248093605041503906e-01,5.253162980079650879e-01,5.264965295791625977e-01,5.265011191368103027e-01,5.267860293388366699e-01,5.272044539451599121e-01,5.290374755859375000e-01,5.290483832359313965e-01,5.292552709579467773e-01,5.296223163604736328e-01,5.302043557167053223e-01,5.306167602539062500e-01,5.310368537902832031e-01,5.327164530754089355e-01,5.331965684890747070e-01,5.334386825561523438e-01,5.339737534523010254e-01,5.342135429382324219e-01,5.343985557556152344e-01,5.345579981803894043e-01,5.350146889686584473e-01,5.360353589057922363e-01,5.361505746841430664e-01,5.361754298210144043e-01,5.362518429756164551e-01,5.363299250602722168e-01,5.368725657463073730e-01,5.373035669326782227e-01,5.376352071762084961e-01,5.380789637565612793e-01,5.383498668670654297e-01,5.386882424354553223e-01,5.387084484100341797e-01,5.392674207687377930e-01,5.392963886260986328e-01,5.399894714355468750e-01,5.400177836418151855e-01,5.400244593620300293e-01,5.402215123176574707e-01,5.404202938079833984e-01,5.406234860420227051e-01,5.406572222709655762e-01,5.406624078750610352e-01,5.406832695007324219e-01,5.416094064712524414e-01,5.416645407676696777e-01,5.418521165847778320e-01,5.420160293579101562e-01,5.420571565628051758e-01,5.422232151031494141e-01,5.422354936599731445e-01,5.423294305801391602e-01,5.432063937187194824e-01,5.432263612747192383e-01,5.434211492538452148e-01,5.435524582862854004e-01,5.439610481262207031e-01,5.441598296165466309e-01,5.452409386634826660e-01,5.452491641044616699e-01,5.455268621444702148e-01,5.455516576766967773e-01,5.455788373947143555e-01,5.457188487052917480e-01,5.457331538200378418e-01,5.457334518432617188e-01,5.459290742874145508e-01,5.463018417358398438e-01,5.463440418243408203e-01,5.463576912879943848e-01,5.466380715370178223e-01,5.466583371162414551e-01,5.470013618469238281e-01,5.470695495605468750e-01,5.470957756042480469e-01,5.471511483192443848e-01,5.474460721015930176e-01,5.475990176200866699e-01,5.481427907943725586e-01,5.482286810874938965e-01,5.483270287513732910e-01,5.483609437942504883e-01,5.487471818923950195e-01,5.493587851524353027e-01,5.495069026947021484e-01,5.497212409973144531e-01,5.497677922248840332e-01,5.498082041740417480e-01,5.501766800880432129e-01,5.501841902732849121e-01,5.502918362617492676e-01,5.504502058029174805e-01,5.506117343902587891e-01,5.506460070610046387e-01
5.135169506072998047e+00,5.463669300079345703e+00,4.948340415954589844e+00,5.947584629058837891e+00,5.701047420501708984e+00,4.897809505462646484e+00,4.532769680023193359e+00,4.544632434844970703e+00,4.999749660491943359e+00,4.666796684265136719e+00,4.791980266571044922e+00,5.235983848571777344e+00,4.592789649963378906e+00,5.704196453094482422e+00,4.756532669067382812e+00,4.684340953826904297e+00,4.896245956420898438e+00,5.316061973571777344e+00,4.880259513854980469e+00,5.191651821136474609e+00,5.440478324890136719e+00,5.025866985321044922e+00,4.791321277618408203e+00,4.444562911987304688e+00,5.296924114227294922e+00,5.189599037170410156e+00,4.987187385559082031e+00,4.482519149780273438e+00,5.058998584747314453e+00,4.594055175781250000e+00,5.495329380035400391e+00,5.136791706085205078e+00,4.599425315856933594e+00,5.116301536560058594e+00,5.062677860260009766e+00,4.971303939819335938e+00,4.958012580871582031e+00,4.466721057891845703e+00,4.725660324096679688e+00,4.878176689147949219e+00,5.035861968994140625e+00,4.513631343841552734e+00,4.190032005310058594e+00,5.815940856933593750e+00,4.814718723297119141e+00,4.190331459045410156e+00,4.904079914093017578e+00,5.427718162536621094e+00,4.625548839569091797e+00,4.459009647369384766e+00,4.857063293457031250e+00,4.778537273406982422e+00,5.434304714202880859e+00,4.530467033386230469e+00,5.634561061859130859e+00,5.114643096923828125e+00,4.930247783660888672e+00,4.375997066497802734e+00,4.440948963165283203e+00,4.911532402038574219e+00,5.139950752258300781e+00,5.186139583587646484e+00,4.727368354797363281e+00,5.045703887939453125e+00,5.285298824310302734e+00,4.912715911865234375e+00,4.561760902404785156e+00,4.453645706176757812e+00,5.815564632415771484e+00,5.682901382446289062e+00,4.343852519989013672e+00,5.332528591156005859e+00,4.884136676788330078e+00,4.498980998992919922e+00,5.330825805664062500e+00,5.113411903381347656e+00,5.255294799804687500e+00,5.085584163665771484e+00,5.322221755981445312e+00,4.532277584075927734e+00,5.056165218353271484e+00,4.626543045043945312e+00,5.097926139831542969e+00,5.632547855377197266e+00,4.916341781616210938e+00,5.440179347991943359e+00,4.381375312805175781e+00,4.975895404815673828e+00,4.977573394775390625e+00,4.627117633819580078e+00,4.804193019866943359e+00,5.032973766326904297e+00,4.739502906799316406e+00,5.510967254638671875e+00,5.216969966888427734e+00,6.084731101989746094e+00,4.370497226715087891e+00,5.060668468475341797e+00,5.115100860595703125e+00,5.215916633605957031e+00
7.272916793823242188e+00,7.324845314025878906e+00,7.134423255920410156e+00,7.516836166381835938e+00,7.014612197875976562e+00,7.207530021667480469e+00,6.937180519104003906e+00,6.525077342987060547e+00,6.590851783752441406e+00,6.262737751007080078e+00,6.710780143737792969e+00,6.998625755310058594e+00,5.919021129608154297e+00,7.046118736267089844e+00,6.482189178466796875e+00,6.779458522796630859e+00,6.403243064880371094e+00,6.712397575378417969e+00,6.904386997222900391e+00,6.942738056182861328e+00,7.006847381591796875e+00,6.301704883575439453e+00,6.754294395446777344e+00,6.075436592102050781e+00,6.627052783966064453e+00,6.867691516876220703e+00,6.674500465393066406e+00,6.902937412261962891e+00,6.947788238525390625e+00,6.628043174743652344e+00,6.953368663787841797e+00,7.121518611907958984e+00,6.639607429504394531e+00,6.944195747375488281e+00,7.181536674499511719e+00,6.608921051025390625e+00,7.000917911529541016e+00,6.198138713836669922e+00,7.028083801269531250e+00,6.457150459289550781e+00,6.810809135437011719e+00,6.816546440124511719e+00,6.422567844390869141e+00,7.267871379852294922e+00,6.706241130828857422e+00,6.195187568664550781e+00,7.058558464050292969e+00,7.372443199157714844e+00,6.637560844421386719e+00,6.251963615417480469e+00,6.321215152740478516e+00,6.672984600067138672e+00,7.228296756744384766e+00,6.737328052520751953e+00,7.395302772521972656e+00,6.581752300262451172e+00,6.805774688720703125e+00,6.662506103515625000e+00,6.844878196716308594e+00,6.698081016540527344e+00,6.829171180725097656e+00,7.004646301269531250e+00,6.852498054504394531e+00,6.876402854919433594e+00,7.074335098266601562e+00,7.082503795623779297e+00,6.650184154510498047e+00,6.727613449096679688e+00,6.901024818420410156e+00,7.387586116790771484e+00,6.135896682739257812e+00,7.077859401702880859e+00,6.156023025512695312e+00,6.478166580200195312e+00,6.548366069793701172e+00,6.980850696563720703e+00,7.322540760040283203e+00,6.898629188537597656e+00,7.170890331268310547e+00,6.621495723724365234e+00,6.613572597503662109e+00,6.591142177581787109e+00,6.787838935852050781e+00,6.446758747100830078e+00,6.610991954803466797e+00,7.178140163421630859e+00,6.788833141326904297e+00,6.292628765106201172e+00,6.331876754760742188e+00,6.454574108123779297e+00,6.627358436584472656e+00,7.141396045684814453e+00,6.124848842620849609e+00,7.221755981445312500e+00,7.243768215179443359e+00,6.967700958251953125e+00,6.515296936035156250e+00,6.770836353302001953e+00,6.800676345825195312e+00,6.976127624511718750e+00
2.581316471099853516e+00,3.165269851684570312e+00,2.334907770156860352e+00,3.961854696273803711e+00,3.970176696777343750e+00,2.196089506149291992e+00,1.696500420570373535e+00,2.186971664428710938e+00,3.004354000091552734e+00,2.712586641311645508e+00,2.462344408035278320e+00,3.048741340637207031e+00,2.966971635818481445e+00,3.931259870529174805e+00,2.641368389129638672e+00,2.269818305969238281e+00,3.019839763641357422e+00,3.576345920562744141e+00,2.460378646850585938e+00,3.055473327636718750e+00,3.401623725891113281e+00,3.445949792861938477e+00,2.359683036804199219e+00,2.524293184280395508e+00,3.582215785980224609e+00,3.158194303512573242e+00,2.932867527008056641e+00,1.652092218399047852e+00,2.725445747375488281e+00,2.182250022888183594e+00,3.696526765823364258e+00,2.819903612136840820e+00,2.200583457946777344e+00,2.920624256134033203e+00,2.540028810501098633e+00,2.952134847640991211e+00,2.460377693176269531e+00,2.342634677886962891e+00,2.040348529815673828e+00,2.840856313705444336e+00,2.964341640472412109e+00,1.788340449333190918e+00,1.540077924728393555e+00,3.935082912445068359e+00,2.554738283157348633e+00,1.852365136146545410e+00,2.275166511535644531e+00,3.061180830001831055e+00,2.277320861816406250e+00,2.357176065444946289e+00,3.053051471710205078e+00,2.413339376449584961e+00,3.196674823760986328e+00,1.866561532020568848e+00,3.377063512802124023e+00,3.228223323822021484e+00,2.535528659820556641e+00,1.734107851982116699e+00,1.578968405723571777e+00,2.715569019317626953e+00,2.978727817535400391e+00,2.843909025192260742e+00,2.134465456008911133e+00,2.766160249710083008e+00,3.008203268051147461e+00,2.368176698684692383e+00,2.016684770584106445e+00,1.754469275474548340e+00,4.388700962066650391e+00,3.557420492172241211e+00,2.155447721481323242e+00,3.111196517944335938e+00,3.308964252471923828e+00,2.055896759033203125e+00,3.691359758377075195e+00,2.866013526916503906e+00,2.796124696731567383e+00,2.897566080093383789e+00,3.056735515594482422e+00,2.081178665161132812e+00,3.227971315383911133e+00,2.346556663513183594e+00,2.977156877517700195e+00,4.461362838745117188e+00,2.819503068923950195e+00,3.387289285659790039e+00,1.641390442848205566e+00,3.290760517120361328e+00,3.268880128860473633e+00,2.370045423507690430e+00,2.551225900650024414e+00,2.579635381698608398e+00,2.956817388534545898e+00,3.411150693893432617e+00,2.749318599700927734e+00,4.813674926757812500e+00,1.789262413978576660e+00,2.913286447525024414e+00,3.032241344451904297e+00,3.098719120025634766e+00
9.972749710083007812e+00,9.848220825195312500e+00,9.899534225463867188e+00,9.754722595214843750e+00,9.046255111694335938e+00,9.991775512695312500e+00,9.890425682067871094e+00,9.007174491882324219e+00,8.818428039550781250e+00,8.388124465942382812e+00,9.220218658447265625e+00,9.412678718566894531e+00,7.689521312713623047e+00,9.132457733154296875e+00,8.785210609436035156e+00,9.221600532531738281e+00,8.481909751892089844e+00,8.640954971313476562e+00,9.464792251586914062e+00,9.256278991699218750e+00,9.371536254882812500e+00,8.041540145874023438e+00,9.433044433593750000e+00,8.070444107055664062e+00,8.596714973449707031e+00,9.048526763916015625e+00,8.894420623779296875e+00,9.818828582763671875e+00,9.511030197143554688e+00,9.155115127563476562e+00,8.926122665405273438e+00,9.503207206726074219e+00,9.127546310424804688e+00,9.280350685119628906e+00,9.837594032287597656e+00,8.821925163269042969e+00,9.712605476379394531e+00,8.513138771057128906e+00,9.785379409790039062e+00,8.799497604370117188e+00,8.939655303955078125e+00,9.665298461914062500e+00,9.202593803405761719e+00,9.438955307006835938e+00,9.095751762390136719e+00,8.595452308654785156e+00,9.906516075134277344e+00,9.928297996520996094e+00,9.050811767578125000e+00,8.423847198486328125e+00,8.296862602233886719e+00,9.300757408142089844e+00,9.711770057678222656e+00,9.587828636169433594e+00,9.974194526672363281e+00,8.743017196655273438e+00,9.529848098754882812e+00,9.343414306640625000e+00,9.858129501342773438e+00,9.096577644348144531e+00,9.292758941650390625e+00,9.692749977111816406e+00,9.661201477050781250e+00,9.401764869689941406e+00,9.656207084655761719e+00,9.713058471679687500e+00,9.403362274169921875e+00,9.559332847595214844e+00,8.571943283081054688e+00,9.745683670043945312e+00,8.508766174316406250e+00,9.596345901489257812e+00,7.890812873840332031e+00,9.159123420715332031e+00,8.512490272521972656e+00,9.377278327941894531e+00,9.909216880798339844e+00,9.239275932312011719e+00,9.637028694152832031e+00,9.156781196594238281e+00,8.505859375000000000e+00,8.917765617370605469e+00,9.157108306884765625e+00,7.932761669158935547e+00,8.918011665344238281e+00,9.319202423095703125e+00,9.515505790710449219e+00,8.214079856872558594e+00,8.251603126525878906e+00,8.932955741882324219e+00,9.102675437927246094e+00,9.653195381164550781e+00,8.168886184692382812e+00,9.511567115783691406e+00,9.910344123840332031e+00,8.581423759460449219e+00,9.267749786376953125e+00,9.171256065368652344e+00,9.088999748229980469e+00,9.232287406921386719e+00
5.661360740661621094e+00,5.893362045288085938e+00,5.485732555389404297e+00,6.291741371154785156e+00,5.963082313537597656e+00,5.488165378570556641e+00,5.138307571411132812e+00,5.035241127014160156e+00,5.355518341064453125e+00,5.041566848754882812e+00,5.250116348266601562e+00,5.638936996459960938e+00,4.903517723083496094e+00,5.970106124877929688e+00,5.160959720611572266e+00,5.233561992645263672e+00,5.238333225250244141e+00,5.632612705230712891e+00,5.377815246582031250e+00,5.605889320373535156e+00,5.762475013732910156e+00,5.318767547607421875e+00,5.241661548614501953e+00,4.856626987457275391e+00,5.576668739318847656e+00,5.592533111572265625e+00,5.387878417968750000e+00,5.101464271545410156e+00,5.494667053222656250e+00,5.101567268371582031e+00,5.832615375518798828e+00,5.645855426788330078e+00,5.116184234619140625e+00,5.561677932739257812e+00,5.587495326995849609e+00,5.350579261779785156e+00,5.439211845397949219e+00,4.871792316436767578e+00,5.317136287689208984e+00,5.209567546844482422e+00,5.491301059722900391e+00,5.090291023254394531e+00,4.746053218841552734e+00,6.117839813232421875e+00,5.280197620391845703e+00,4.705475807189941406e+00,5.413505077362060547e+00,5.889986991882324219e+00,5.141805171966552734e+00,4.915543556213378906e+00,5.196647644042968750e+00,5.206161499023437500e+00,5.840069293975830078e+00,5.063247203826904297e+00,6.009544372558593750e+00,5.425045013427734375e+00,5.333448886871337891e+00,4.972812652587890625e+00,5.036399841308593750e+00,5.327893257141113281e+00,5.501437187194824219e+00,5.569378852844238281e+00,5.229929447174072266e+00,5.461238384246826172e+00,5.672632694244384766e+00,5.464840412139892578e+00,5.056794643402099609e+00,5.019968986511230469e+00,6.033399581909179688e+00,6.068753242492675781e+00,4.766921997070312500e+00,5.710451126098632812e+00,5.176074028015136719e+00,4.956315994262695312e+00,5.560385704040527344e+00,5.566823482513427734e+00,5.768098354339599609e+00,5.523482799530029297e+00,5.755650997161865234e+00,5.063504219055175781e+00,5.451779842376708984e+00,5.135527610778808594e+00,5.475236892700195312e+00,5.757690906524658203e+00,5.306039810180664062e+00,5.876823902130126953e+00,5.025555133819580078e+00,5.257489204406738281e+00,5.276501178741455078e+00,5.048906803131103516e+00,5.224538326263427734e+00,5.576777935028076172e+00,5.032075881958007812e+00,5.910819053649902344e+00,5.698277950286865234e+00,6.220075607299804688e+00,4.891235828399658203e+00,5.442049026489257812e+00,5.503754615783691406e+00,5.643731594085693359e+00
7.524205684661865234e+00,7.595003604888916016e+00,7.392652511596679688e+00,7.777410507202148438e+00,7.279815673828125000e+00,7.439561843872070312e+00,7.195032119750976562e+00,6.752205371856689453e+00,6.842726230621337891e+00,6.482985496520996094e+00,6.961934566497802734e+00,7.261696815490722656e+00,6.103324890136718750e+00,7.320268630981445312e+00,6.721791267395019531e+00,6.965135097503662109e+00,6.632540225982666016e+00,6.925609111785888672e+00,7.143528938293457031e+00,7.178908824920654297e+00,7.305861473083496094e+00,6.489889144897460938e+00,7.044389724731445312e+00,6.247916221618652344e+00,6.869558811187744141e+00,7.083236217498779297e+00,6.899286270141601562e+00,7.145555973052978516e+00,7.222676753997802734e+00,6.854732990264892578e+00,7.163805961608886719e+00,7.317692756652832031e+00,6.853065967559814453e+00,7.167280673980712891e+00,7.424683094024658203e+00,6.844467639923095703e+00,7.280190467834472656e+00,6.439815521240234375e+00,7.253985404968261719e+00,6.746272087097167969e+00,6.985919952392578125e+00,7.069509983062744141e+00,6.673251152038574219e+00,7.538843631744384766e+00,6.928778171539306641e+00,6.391692638397216797e+00,7.349566936492919922e+00,7.630710124969482422e+00,6.836081027984619141e+00,6.435224533081054688e+00,6.530935764312744141e+00,6.965598106384277344e+00,7.503919601440429688e+00,7.015583038330078125e+00,7.707867145538330078e+00,6.845890998840332031e+00,7.131896018981933594e+00,6.869803905487060547e+00,7.120692729949951172e+00,6.950361728668212891e+00,7.125903129577636719e+00,7.334779739379882812e+00,7.139406204223632812e+00,7.155011653900146484e+00,7.380487918853759766e+00,7.304934501647949219e+00,6.930052280426025391e+00,6.982978820800781250e+00,7.117819309234619141e+00,7.648969650268554688e+00,6.379141807556152344e+00,7.376440525054931641e+00,6.343726634979248047e+00,6.764736652374267578e+00,6.818262100219726562e+00,7.211654663085937500e+00,7.558372497558593750e+00,7.126878738403320312e+00,7.427258968353271484e+00,6.836383342742919922e+00,6.774461746215820312e+00,6.776137828826904297e+00,7.056353092193603516e+00,6.678536415100097656e+00,6.859778881072998047e+00,7.366421222686767578e+00,6.978543758392333984e+00,6.524257183074951172e+00,6.553303241729736328e+00,6.720052719116210938e+00,6.893032550811767578e+00,7.344348907470703125e+00,6.375224590301513672e+00,7.461264610290527344e+00,7.513783931732177734e+00,7.219714164733886719e+00,6.780409812927246094e+00,7.043386936187744141e+00,7.046245574951171875e+00,7.192886829376220703e+00
