FC_CORR,SC_correlation
0.9905214822545758,0.9992206201398978
0.9897393694734272,0.9987694282753293
0.9880168569452092,0.9981739700997112
0.9896498889532472,0.9974477728429533
0.9881485551470157,0.9973139200554348
0.9873040418218558,0.9970912626618575
0.9882904835521992,0.9967825013887122
0.9899717296281809,0.9971902540700576
0.9871873784436191,0.9968524491824824
0.9900136068794083,0.9963351780573808
0.9890179625375046,0.9972327142952973
0.9875246073016781,0.9969360311421721
0.9899355733154632,0.9970873577069744
0.9871290648231756,0.996918820952361
0.9875435535448632,0.9968266475382744
0.9880683295079192,0.9968969653344576
0.9875007687113885,0.9972467992869604
0.9901563724218864,0.9973694377013171
0.9881050176904153,0.9968499677036899
0.9878670830258912,0.996597624229971
0.9872386495045848,0.9966351303968484
0.9893801813550281,0.9968024237193664
0.9885705635590765,0.9967358745634621
0.9883838715274281,0.996724898839164
0.9903070263279997,0.9966625054454493
0.9899552721715523,0.9965683495722213
0.985794456369452,0.996625484351891
0.9899718744422312,0.99646991802724
0.9840026958199669,0.996265148857252
0.9886974211532791,0.996731196346414
0.9888331765848234,0.997005127067977
0.9870678401646259,0.9962329201985968
0.9894954202897117,0.9968142248908752
0.989595281290136,0.9971797195433107
0.9877888500950408,0.9967359560615888
0.9893877471503388,0.9974073040136355
0.9903048948707418,0.9971845027758888
0.9890796235294887,0.9968590839506593
0.9866992781508857,0.9966696077736255
0.9876437282436064,0.9969403875221966
0.9886058874839112,0.9969905542150269
0.992062770719862,0.9971235125958896
0.9884989915668617,0.9969001129900951
0.9886468024927646,0.9970734301962236
0.986835634264141,0.9971624507534647
0.9876555598778024,0.9963898216598189
0.9886118195805104,0.996652566688724
0.9900423717696003,0.9964741591755165
0.986226353624977,0.9968026320354045
0.9885272925251757,0.9970704729568717
0.9899257700178367,0.9972160169341792
0.9903902418982352,0.9967551278089578
0.9890307970159024,0.9968696431420091
0.9899865962020045,0.9967974220945394
0.9896543109084008,0.9969890527928528
0.9885338910142576,0.9970266801657498
0.9884001481700947,0.9967486503891712
0.9905081270319976,0.99645443477806
0.9862939463008574,0.9963331518648167
0.9885093214539185,0.9963174462858457
0.9896849487809619,0.9962362592678897
0.989685263817851,0.9960819245884904
0.9880235315062147,0.996146231609826
0.9880786703718558,0.9960025157812614
0.9885894970384445,0.9964014897826787
0.9850854707067953,0.9970797226122344
0.9855454218274261,0.9971269644273901
0.9894982555185992,0.9975080064217896
0.9894405519864589,0.9975558928614529
0.9896864222628943,0.9970815130445507
0.9907220149714557,0.9992670105015392
0.987526311285124,0.998578121257215
0.9901899540240826,0.9977673349616819
