FCD_KS,SC_correlation
0.07414205248853704,0.9992206201398978
0.14127158261571454,0.9987694282753293
0.101563189158284,0.9981739700997112
0.13379160574180457,0.9974477728429533
0.11683595370297709,0.9973139200554348
0.10104403726439495,0.9970912626618575
0.14535881473983953,0.9967825013887122
0.09816845851157024,0.9971902540700576
0.1000937535533942,0.9968524491824824
0.14429597551581272,0.9963351780573808
0.10743965035401815,0.9972327142952973
0.07458599654389872,0.9969360311421721
0.11629201012807432,0.9970873577069744
0.09806531999365793,0.996918820952361
0.12469209789190631,0.9968266475382744
0.1453498461730645,0.9968969653344576
0.173700190421891,0.9972467992869604
0.09230589859433731,0.9973694377013171
0.12852872263586176,0.9968499677036899
0.07084021056913563,0.996597624229971
0.07956797132621078,0.9966351303968484
0.07608887209062094,0.9968024237193664
0.11501181128213668,0.9967358745634621
0.11764145912175308,0.996724898839164
0.12524001326066658,0.9966625054454493
0.1484131882774426,0.9965683495722213
0.1411016923365198,0.996625484351891
0.06808769336470197,0.99646991802724
0.1246603235410464,0.996265148857252
0.08219178959742345,0.996731196346414
0.07924478261635513,0.997005127067977
0.0908139775113188,0.9962329201985968
0.05712707978661217,0.9968142248908752
0.11548195636471958,0.9971797195433107
0.08437678870857443,0.9967359560615888
0.14758699109389287,0.9974073040136355
0.08615461488814115,0.9971845027758888
0.11185878351000875,0.9968590839506593
0.1210368944415706,0.9966696077736255
0.15880352913102597,0.9969403875221966
0.08548261299192988,0.9969905542150269
0.07016295565524187,0.9971235125958896
0.1184476051524416,0.9969001129900951
0.08849867793716558,0.9970734301962236
0.11680578088189839,0.9971624507534647
0.08872718420635392,0.9963898216598189
0.12262131988475392,0.996652566688724
0.08807933337924384,0.9964741591755165
0.14043699341611107,0.9968026320354045
0.13954513351153022,0.9970704729568717
0.08301433529307192,0.9972160169341792
0.09268924076277661,0.9967551278089578
0.11076333713963576,0.9968696431420091
0.0960218961151692,0.9967974220945394
0.10941869273530076,0.9969890527928528
0.06612806152436808,0.9970266801657498
0.10762939960250031,0.9967486503891712
0.12797971822685028,0.99645443477806
0.1391368715396947,0.9963331518648167
0.12942557931336013,0.9963174462858457
0.08018577745462467,0.9962362592678897
0.08054323890179901,0.9960819245884904
0.15380111882870515,0.996146231609826
0.11661865814225748,0.9960025157812614
0.14829736564366283,0.9964014897826787
0.12009519493019732,0.9970797226122344
0.0786068612738888,0.9971269644273901
0.07983030190437905,0.9975080064217896
0.13375143937489087,0.9975558928614529
0.16271491328516996,0.9970815130445507
0.1303529931790847,0.9992670105015392
0.10870255267831833,0.998578121257215
0.13679588342785026,0.9977673349616819
0.11582891177652894,0.9975759534681296
0.09633899901185612,0.9970484540634589
0.15215897425220573,0.9966908452784113
0.09589031442834195,0.9971296877237834
0.09810779256345661,0.9969518550446994
0.15279029729197327,0.9964975317646751
0.11078793663707572,0.9972142462634733
0.08160441253485326,0.9969168842428316
0.10844528293425879,0.9969013027078771
0.09410076505077648,0.9969948972026861
0.12083695946367969,0.9969445394854333
0.15476741783751835,0.9970056157952115
0.16421407328279974,0.9972958511679569
0.08818080630618366,0.9974240437152221
0.12529702772087897,0.9967956551983593
0.08112811757791041,0.9967082407221814
0.07945439083412476,0.9968258915198688
0.06578527008998995,0.9970788080863128
0.1113612842987622,0.9969711877747855
0.1064750169361774,0.9969527083021997
0.11794408418921756,0.996989823445528
0.15121074049932495,0.9968979881470951
0.12948983268818376,0.9967709755846184
0.0758003404852315,0.9965417604030528
0.12890898986712107,0.9963966089178429
0.07275397459653463,0.9969110883106451
0.08433809574905951,0.997206413028744
0.08580676261965427,0.9966498417022698
0.053653041385131085,0.9971201918075197
0.1148236635634358,0.9973955312546969
0.08175156109115425,0.9967832288890922
0.14346343627432925,0.997352890811513
0.08304578933797564,0.9971304766162584
0.09684456993320019,0.9968605202639756
0.11771577010360298,0.9966337702189488
0.14103122502614496,0.9970573142743678
0.08075265493599484,0.9971371013059273
0.07351066538757822,0.9970823801912739
0.10820518158945427,0.9967205465905382
0.09884526499712525,0.996964764569582
0.11416780508741949,0.9970686147755357
0.08053196413213902,0.9964053579360643
0.10395926989460332,0.9966462184635155
0.07648688427185649,0.9967896356960205
0.13381947235999828,0.9968851549153661
0.13585309487622577,0.9973575969008266
0.07036397967338401,0.997156134417328
0.09433971329413857,0.9966631331400656
0.10450782587527609,0.9966583647243052
0.08643904657729062,0.9966867594708783
0.11513058073071396,0.9968744114008639
0.0678181879331137,0.9969591064100086
0.11546978473838208,0.9969510350634551
0.13322216581278437,0.9966250757556984
0.119857463849469,0.9964862766073861
0.13143216800688015,0.9967167881111434
0.06242590122084615,0.9964172889275944
0.06832388697684028,0.9962086170406436
0.1417192422201687,0.9962332773475758
0.11241656430222148,0.9961557104915408
0.13664764583129804,0.9964653012629837
0.11665049655430867,0.9970237249511936
0.065890394504831,0.9973065080531306
0.0826694298393826,0.9975632368062137
0.12285507917162472,0.9975062762672845
0.1639651314936027,0.9970567963202132
0.13637237489249732,0.9991321141025197
0.14919287703614492,0.9984120187453873
0.1263918975405307,0.9982427261539558
0.09417654944002513,0.9976631679464067
0.1871062118535625,0.9969170051791344
0.11193232575756362,0.9971042277862714
0.09736115937943923,0.9972479712098784
0.18771870090310264,0.9968846733766008
0.14798724541682215,0.9976016194367917
0.11683006007338208,0.9972425119655373
0.11363558471051548,0.9967792806735923
0.09053614412486805,0.9967577205619701
0.10894598520506787,0.9966620261976613
0.19140119442091083,0.9967562970525331
0.14878262916738066,0.9971361658458406
0.09122409725770057,0.9972545420267955
0.11923286723478264,0.9964854016187212
0.13455354955053067,0.9962618262638365
0.09512286135716835,0.9964903533051616
0.06600480779240332,0.9967447256739641
0.10988890187907488,0.99666877306072
0.09032813743687972,0.996702503755296
0.1007153392920918,0.9968008389076984
0.1707556177660902,0.99691790593849
0.10481692112305672,0.9965136989493181
0.12307910115742556,0.9962725435040942
0.1528871578131431,0.9964104578228643
0.09605475950628041,0.9968650846588578
0.10929172345424348,0.9970166763910675
0.09591882165844814,0.9964149310595379
0.08477351966598494,0.9972058309011923
0.13119264321279686,0.997207178916734
0.09430492806728989,0.9963969108160973
0.12823115840250607,0.9970235425301529
0.11260669791785112,0.9971912004941923
0.0750395497779479,0.9966013978139315
0.12731027877828904,0.9968302384472658
0.09843930922817477,0.9970223067460077
0.08153983885407341,0.996870866656248
0.07956323079805833,0.9965935964905848
0.11464390786078862,0.996269877276124
